'sample interval','ECG0','ECG1'
'0.0078125 sec','mV','mV'
0,-0.035,0.770
1,-0.040,0.720
2,0.000,0.750
3,0.005,0.765
4,0.015,0.760
5,0.080,0.770
6,0.050,0.755
7,0.000,0.740
8,0.055,0.755
9,0.035,0.695
10,0.015,0.730
11,-0.025,0.750
12,0.045,0.670
13,0.090,0.755
14,0.040,0.695
15,0.140,0.640
16,0.180,0.645
17,0.030,0.730
18,0.040,0.710
19,0.100,0.685
20,0.200,0.690
21,0.295,0.755
22,0.395,0.740
23,0.260,0.755
24,0.260,0.720
25,0.230,0.635
26,0.170,0.670
27,0.195,0.600
28,0.170,0.620
29,0.085,0.665
30,0.055,0.575
31,0.170,0.565
32,0.205,0.595
33,0.305,0.725
34,0.815,0.665
35,1.490,0.615
36,1.755,0.050
37,0.525,-0.870
38,-0.920,-1.275
39,-1.040,-1.645
40,-0.630,-1.315
41,-0.105,-0.590
42,0.040,-0.010
43,0.170,0.430
44,0.150,0.515
45,0.040,0.710
46,0.085,0.535
47,0.095,0.515
48,0.135,0.590
49,0.175,0.580
50,0.105,0.625
51,0.170,0.620
52,0.200,0.575
53,0.085,0.655
54,0.030,0.615
55,0.075,0.555
56,0.060,0.565
57,0.095,0.565
58,0.025,0.575
59,-0.030,0.560
60,-0.090,0.460
61,-0.175,0.475
62,-0.120,0.470
63,-0.095,0.465
64,-0.150,0.530
65,-0.205,0.480
66,-0.220,0.385
67,-0.360,0.445
68,-0.340,0.380
69,-0.345,0.300
70,-0.245,0.205
71,-0.300,0.280
72,-0.315,0.305
73,-0.300,0.270
74,-0.280,0.315
75,-0.180,0.265
76,-0.075,0.290
77,0.025,0.245
78,0.160,0.375
79,0.170,0.325
80,0.160,0.430
81,0.310,0.415
82,0.385,0.470
83,0.325,0.500
84,0.360,0.455
85,0.385,0.480
86,0.410,0.530
87,0.445,0.455
88,0.420,0.425
89,0.515,0.395
90,0.435,0.485
91,0.405,0.430
92,0.410,0.420
93,0.370,0.415
94,0.375,0.410
95,0.410,0.340
96,0.455,0.305
97,0.445,0.370
98,0.300,0.380
99,0.410,0.365
100,0.435,0.315
101,0.430,0.395
102,0.420,0.285
103,0.400,0.345
104,0.395,0.255
105,0.450,0.285
106,0.390,0.270
107,0.380,0.285
108,0.435,0.210
109,0.410,0.315
110,0.410,0.260
111,0.405,0.230
112,0.380,0.260
113,0.475,0.255
114,0.520,0.240
115,0.535,0.215
116,0.390,0.220
117,0.430,0.310
118,0.435,0.250
119,0.380,0.220
120,0.525,0.215
121,0.600,0.205
122,0.635,0.255
123,0.640,0.275
124,0.615,0.240
125,0.640,0.230
126,0.695,0.120
127,0.585,0.115
128,0.595,0.050
129,0.530,0.115
130,0.460,0.130
131,0.515,0.100
132,0.580,0.095
133,0.500,0.105
134,0.580,0.100
135,0.905,0.190
136,1.645,0.235
137,2.370,0.085
138,2.110,-0.575
139,0.330,-1.425
140,-0.510,-1.820
141,-0.330,-1.830
142,0.090,-1.350
143,0.450,-0.780
144,0.575,-0.390
145,0.755,-0.080
146,0.760,0.090
147,0.570,0.065
148,0.710,-0.035
149,0.790,-0.005
150,0.820,0.060
151,0.785,0.115
152,0.845,0.070
153,0.910,0.075
154,0.815,0.140
155,0.820,0.040
156,0.880,0.005
