'sample interval','ECG0','ECG1'
'0.0078125 sec','mV','mV'
0,-0.105,0.080
1,-0.090,0.075
2,-0.090,0.080
3,-0.105,0.070
4,-0.125,0.065
5,-0.140,0.070
6,-0.135,0.060
7,-0.140,0.060
8,-0.145,0.065
9,-0.140,0.050
10,-0.150,0.055
11,-0.155,0.065
12,-0.140,0.050
13,-0.140,0.045
14,-0.140,0.050
15,-0.140,0.065
16,-0.145,0.055
17,-0.145,0.060
18,-0.140,0.055
19,-0.115,0.055
20,-0.125,0.050
21,-0.110,0.040
22,-0.125,0.065
23,-0.130,0.060
24,-0.105,0.050
25,-0.110,0.065
26,-0.110,0.060
27,-0.115,0.065
28,-0.130,0.075
29,-0.125,0.070
30,-0.135,0.055
31,-0.130,0.065
32,-0.135,0.060
33,-0.140,0.055
34,-0.145,0.040
35,-0.155,0.055
36,-0.170,0.050
37,-0.140,0.050
38,-0.145,0.045
39,-0.170,0.045
40,-0.165,0.045
41,-0.170,0.045
42,-0.180,0.050
43,-0.170,0.040
44,-0.165,0.035
45,-0.180,0.050
46,-0.180,0.040
47,-0.190,0.055
48,-0.185,0.050
49,-0.185,0.045
50,-0.195,0.050
51,-0.190,0.050
52,-0.185,0.055
53,-0.195,0.045
54,-0.190,0.040
55,-0.190,0.035
56,-0.185,0.020
57,-0.190,0.045
58,-0.190,0.055
59,-0.185,0.055
60,-0.165,0.060
61,-0.145,0.055
62,-0.145,0.065
63,-0.165,0.055
64,-0.170,0.045
65,-0.175,0.040
66,-0.185,0.030
67,-0.175,0.020
68,-0.175,0.025
69,-0.165,0.015
70,-0.175,0.010
71,-0.170,0.025
72,-0.165,0.035
73,-0.165,0.030
74,-0.190,0.045
75,-0.205,0.040
76,-0.205,0.045
77,-0.190,0.050
78,-0.190,0.050
79,-0.185,0.040
80,-0.185,0.045
81,-0.205,0.050
82,-0.255,0.055
83,-0.160,0.065
84,0.210,0.070
85,0.635,0.030
86,0.920,-0.010
87,0.675,-0.145
88,-0.115,-0.245
89,-0.575,-0.255
90,-0.520,-0.140
91,-0.345,-0.010
92,-0.260,0.075
93,-0.235,0.105
94,-0.235,0.095
95,-0.240,0.085
96,-0.230,0.070
97,-0.240,0.065
98,-0.230,0.065
99,-0.235,0.055
100,-0.245,0.065
101,-0.240,0.055
102,-0.235,0.055
103,-0.230,0.060
104,-0.240,0.055
105,-0.250,0.065
106,-0.245,0.065
107,-0.240,0.065
108,-0.230,0.065
109,-0.235,0.070
110,-0.250,0.070
111,-0.240,0.080
112,-0.240,0.075
113,-0.235,0.075
114,-0.220,0.085
115,-0.215,0.080
116,-0.210,0.090
117,-0.210,0.080
118,-0.215,0.075
119,-0.200,0.090
120,-0.185,0.080
121,-0.170,0.085
122,-0.160,0.070
123,-0.155,0.075
124,-0.125,0.075
125,-0.100,0.065
126,-0.090,0.070
127,-0.100,0.065
128,-0.090,0.075
129,-0.100,0.050
130,-0.105,0.060
131,-0.105,0.050
132,-0.105,0.055
133,-0.125,0.050
134,-0.145,0.055
135,-0.140,0.055
136,-0.145,0.050
137,-0.130,0.060
138,-0.135,0.055
139,-0.150,0.060
140,-0.160,0.055
