'sample interval','ECG0','ECG1'
'0.0078125 sec','mV','mV'
0,-0.040,-0.330
1,0.005,-0.285
2,0.000,-0.270
3,-0.010,-0.255
4,-0.005,-0.270
5,-0.005,-0.310
6,-0.005,-0.280
7,0.010,-0.275
8,0.030,-0.280
9,0.005,-0.275
10,0.000,-0.250
11,0.005,-0.220
12,0.000,-0.215
13,0.000,-0.255
14,0.000,-0.240
15,0.015,-0.205
16,-0.005,-0.185
17,-0.005,-0.195
18,0.025,-0.165
19,0.010,-0.185
20,0.010,-0.150
21,0.025,-0.185
22,0.020,-0.140
23,0.050,-0.110
24,0.025,-0.080
25,0.045,-0.050
26,0.085,-0.020
27,0.055,-0.020
28,0.080,-0.015
29,0.080,-0.020
30,0.085,-0.025
31,0.085,-0.040
32,0.120,-0.065
33,0.110,-0.080
34,0.110,-0.085
35,0.115,-0.070
36,0.120,-0.045
37,0.080,-0.050
38,0.095,-0.075
39,0.100,-0.055
40,0.110,-0.030
41,0.115,-0.050
42,0.120,-0.060
43,0.075,-0.080
44,0.085,-0.060
45,0.095,-0.055
46,0.105,-0.005
47,0.090,0.010
48,0.125,0.045
49,0.150,0.110
50,0.185,0.145
51,0.165,0.165
52,0.140,0.075
53,0.110,-0.010
54,0.075,0.005
55,0.065,-0.015
56,0.090,-0.055
57,0.055,-0.090
58,0.085,-0.150
59,0.040,-0.145
60,0.005,-0.170
61,-0.005,-0.150
62,0.015,-0.155
63,0.000,-0.125
64,-0.020,-0.120
65,0.000,-0.150
66,-0.005,-0.190
67,0.015,-0.020
68,0.030,0.495
69,0.100,0.855
70,0.240,0.550
71,0.335,-0.590
72,0.125,-0.955
73,-0.225,-0.670
74,-0.265,-0.390
75,-0.150,-0.220
76,-0.030,-0.215
77,-0.015,-0.210
78,-0.010,-0.200
79,0.000,-0.190
80,0.000,-0.220
81,0.000,-0.225
82,0.010,-0.215
83,0.030,-0.200
84,0.030,-0.230
85,0.020,-0.235
86,0.020,-0.225
87,0.025,-0.185
88,0.035,-0.195
89,0.000,-0.195
90,0.025,-0.170
91,0.015,-0.180
92,0.000,-0.160
93,0.000,-0.130
94,0.000,-0.135
95,-0.025,-0.130
96,-0.010,-0.125
97,-0.025,-0.065
98,0.000,-0.065
99,-0.025,-0.045
100,-0.020,-0.015
101,0.010,-0.030
102,0.020,-0.020
103,0.060,-0.030
104,0.075,-0.030
105,0.085,-0.075
106,0.090,-0.120
107,0.070,-0.090
108,0.080,-0.155
109,0.085,-0.100
110,0.090,-0.125
111,0.085,-0.125
112,0.060,-0.140
113,0.055,-0.105
114,0.080,-0.135
115,0.065,-0.100
116,0.060,-0.095
117,0.090,-0.105
118,0.090,-0.125
119,0.080,-0.100
120,0.075,-0.065
121,0.105,-0.010
122,0.105,0.050
123,0.110,0.035
124,0.110,0.090
125,0.115,0.050
126,0.050,-0.020
127,0.040,-0.110
128,0.005,-0.115
129,-0.005,-0.125
130,0.015,-0.160
131,0.030,-0.130
132,0.045,-0.215
133,0.035,-0.215
134,0.010,-0.210
135,0.010,-0.240
136,-0.005,-0.225
137,0.000,-0.235
138,0.020,-0.190
139,0.030,-0.220
140,0.040,-0.240
141,0.035,-0.045
142,0.080,0.405
143,0.180,0.750
144,0.275,0.555
145,0.375,-0.480
146,0.250,-0.975
147,-0.105,-0.750
148,-0.200,-0.455
149,-0.035,-0.275
150,0.095,-0.275
151,0.120,-0.200
152,0.055,-0.265
153,0.100,-0.215
154,0.085,-0.230
155,0.000,-0.205
156,0.025,-0.225
157,0.050,-0.205
158,0.045,-0.210
159,0.050,-0.200
160,0.060,-0.215
161,0.060,-0.205
162,0.040,-0.215
163,0.040,-0.170
164,0.040,-0.150
165,0.050,-0.105
166,0.050,-0.160
167,0.035,-0.165
168,0.030,-0.200
169,0.015,-0.080
170,0.010,-0.045
171,0.020,-0.095
172,0.035,-0.030
173,0.015,-0.045
174,0.025,-0.010
175,0.035,0.020
176,0.045,0.005
177,0.065,-0.030
178,0.070,-0.015
179,0.080,-0.070
180,0.065,-0.055
181,0.060,-0.040
182,0.075,-0.045
183,0.050,-0.060
184,0.070,-0.040
185,0.065,-0.005
186,0.070,-0.040
187,0.080,-0.055
188,0.030,-0.060
189,0.070,-0.060
190,0.110,-0.015
191,0.135,-0.050
192,0.130,-0.140
193,0.135,-0.080
194,0.155,-0.110
195,0.110,-0.140
196,0.075,-0.150
197,0.085,-0.095
198,0.075,-0.125
199,0.075,-0.135
200,0.055,-0.135
201,0.070,-0.150
202,0.065,-0.195
203,0.050,-0.200
204,0.070,0.275
205,0.135,0.655
206,0.265,0.490
207,0.380,-0.440
208,0.305,-0.915
209,-0.125,-0.680
210,-0.225,-0.395
211,-0.105,-0.175
212,0.020,-0.210
213,0.030,-0.160
214,0.030,-0.155
215,0.040,-0.190
216,0.020,-0.155
217,0.030,-0.155
218,0.030,-0.140
219,0.010,-0.125
220,0.035,-0.200
221,0.015,-0.195
222,0.015,-0.175
223,0.005,-0.120
224,0.000,-0.200
225,0.005,-0.175
226,0.000,-0.150
227,-0.005,-0.175
