'sample interval','ECG0','ECG1'
'0.0078125 sec','mV','mV'
0,0.315,-0.360
1,0.310,-0.340
2,0.325,-0.340
3,0.305,-0.325
4,0.325,-0.325
5,0.335,-0.340
6,0.335,-0.335
7,0.315,-0.310
8,0.310,-0.285
9,0.315,-0.295
10,0.320,-0.285
11,0.350,-0.285
12,0.350,-0.305
13,0.325,-0.300
14,0.345,-0.295
15,0.300,-0.290
16,0.340,-0.300
17,0.335,-0.325
18,0.310,-0.340
19,0.300,-0.355
20,0.275,-0.360
21,0.260,-0.375
22,0.245,-0.420
23,0.225,-0.425
24,0.205,-0.475
25,0.175,-0.515
26,0.180,-0.545
27,0.130,-0.575
28,0.115,-0.545
29,0.100,-0.520
30,0.110,-0.500
31,0.080,-0.470
32,0.075,-0.480
33,0.085,-0.470
34,0.075,-0.465
35,0.105,-0.465
36,0.105,-0.435
37,0.150,-0.470
38,0.175,-0.425
39,0.190,-0.440
40,0.180,-0.435
41,0.210,-0.445
42,0.175,-0.420
43,0.175,-0.400
44,0.195,-0.420
45,0.185,-0.430
46,0.185,-0.420
47,0.190,-0.415
48,0.200,-0.435
49,0.180,-0.430
50,0.190,-0.425
51,0.185,-0.430
52,0.175,-0.450
53,0.190,-0.485
54,0.205,-0.500
55,0.190,-0.510
56,0.215,-0.470
57,0.190,-0.480
58,0.210,-0.505
59,0.215,-0.510
60,0.205,-0.525
61,0.220,-0.540
62,0.225,-0.555
63,0.215,-0.515
64,0.250,-0.520
65,0.195,-0.500
66,0.230,-0.475
67,0.240,-0.515
68,0.245,-0.525
69,0.225,-0.515
70,0.205,-0.485
71,0.200,-0.490
72,0.205,-0.510
73,0.250,-0.490
74,0.235,-0.510
75,0.245,-0.505
76,0.220,-0.515
77,0.225,-0.495
78,0.225,-0.485
79,0.225,-0.495
80,0.230,-0.465
81,0.255,-0.485
82,0.240,-0.490
83,0.250,-0.470
84,0.210,-0.430
85,0.255,-0.360
86,0.250,-0.345
87,0.320,-0.325
88,0.315,-0.355
89,0.265,-0.350
90,0.280,-0.335
91,0.275,-0.350
92,0.250,-0.415
93,0.265,-0.480
94,0.300,-0.530
95,0.285,-0.500
96,0.305,-0.530
97,0.275,-0.500
98,0.265,-0.510
99,0.235,-0.490
100,0.250,-0.485
101,0.255,-0.555
102,0.280,-0.275
103,0.295,0.670
104,0.215,1.410
105,-0.090,1.015
106,-0.370,-0.305
107,-0.600,-1.215
108,-0.395,-1.105
109,0.430,-0.740
110,0.545,-0.545
111,0.335,-0.500
112,0.255,-0.460
113,0.285,-0.440
114,0.310,-0.425
115,0.325,-0.435
116,0.350,-0.400
117,0.335,-0.390
118,0.345,-0.370
119,0.325,-0.365
120,0.330,-0.355
121,0.340,-0.355
122,0.340,-0.340
123,0.365,-0.375
124,0.330,-0.365
125,0.360,-0.345
126,0.340,-0.350
127,0.325,-0.315
128,0.320,-0.305
129,0.355,-0.310
130,0.355,-0.315
131,0.370,-0.295
132,0.335,-0.320
133,0.325,-0.310
134,0.300,-0.320
135,0.330,-0.355
136,0.305,-0.385
137,0.275,-0.405
138,0.265,-0.455
139,0.245,-0.465
140,0.215,-0.465
141,0.195,-0.490
142,0.185,-0.515
143,0.175,-0.505
144,0.185,-0.495
145,0.140,-0.485
146,0.130,-0.445
147,0.120,-0.400
148,0.130,-0.385
149,0.085,-0.395
150,0.110,-0.405
151,0.170,-0.435
152,0.145,-0.405
153,0.165,-0.425
154,0.185,-0.405
155,0.195,-0.415
156,0.180,-0.395
157,0.205,-0.400
158,0.200,-0.380
159,0.200,-0.375
160,0.205,-0.380
161,0.210,-0.375
162,0.200,-0.385
163,0.215,-0.385
164,0.220,-0.410
165,0.200,-0.420
166,0.185,-0.390
167,0.215,-0.390
168,0.205,-0.380
169,0.205,-0.405
170,0.205,-0.425
171,0.215,-0.435
172,0.220,-0.445
173,0.215,-0.430
174,0.190,-0.425
175,0.210,-0.395
176,0.210,-0.395
177,0.225,-0.420
178,0.200,-0.460
179,0.195,-0.430
180,0.180,-0.430
181,0.205,-0.420
182,0.215,-0.425
183,0.240,-0.450
184,0.225,-0.420
185,0.225,-0.440
186,0.240,-0.460
187,0.215,-0.425
188,0.200,-0.420
189,0.200,-0.395
190,0.195,-0.420
191,0.190,-0.405
192,0.235,-0.470
193,0.230,-0.465
194,0.215,-0.430
195,0.190,-0.425
196,0.205,-0.415
197,0.180,-0.360
198,0.195,-0.330
199,0.210,-0.335
200,0.245,-0.335
201,0.220,-0.320
202,0.220,-0.295
203,0.235,-0.270
204,0.210,-0.325
205,0.205,-0.385
206,0.210,-0.450
207,0.255,-0.485
208,0.235,-0.460
209,0.215,-0.480
210,0.220,-0.475
211,0.200,-0.490
212,0.215,-0.450
213,0.180,-0.470
214,0.205,-0.545
215,0.195,-0.425
216,0.190,0.355
217,0.140,0.970
218,-0.280,0.690
219,-0.710,-0.140
220,-0.905,-0.915
221,-0.545,-1.065
222,0.490,-0.790
223,0.790,-0.480
224,0.495,-0.380
225,0.295,-0.310
226,0.280,-0.280
227,0.305,-0.300
228,0.300,-0.295
229,0.305,-0.275
