'sample interval','ECG0','ECG1'
'0.0078125 sec','mV','mV'
0,-0.095,-0.420
1,-0.080,-0.380
2,-0.095,-0.310
3,-0.115,-0.345
4,-0.005,-0.235
5,-0.670,-0.345
6,-1.800,0.360
7,-2.185,1.190
8,-2.405,0.515
9,-2.295,-0.340
10,-1.320,-0.435
11,-0.485,-0.820
12,0.000,-0.635
13,0.085,-0.380
14,0.140,-0.205
15,0.095,-0.190
16,0.120,-0.240
17,0.170,-0.250
18,0.125,-0.145
19,0.110,-0.115
20,0.155,-0.135
21,0.175,-0.135
22,0.180,-0.175
23,0.235,-0.105
24,0.225,-0.080
25,0.220,-0.155
26,0.260,-0.220
27,0.285,-0.265
28,0.380,-0.330
29,0.385,-0.285
30,0.300,-0.300
31,0.280,-0.335
32,0.280,-0.350
33,0.335,-0.355
34,0.335,-0.295
35,0.290,-0.345
36,0.205,-0.325
37,0.190,-0.290
38,0.200,-0.235
39,0.235,-0.235
40,0.115,-0.230
41,0.060,-0.220
42,0.065,-0.295
43,0.110,-0.270
44,0.075,-0.275
45,0.085,-0.370
46,0.090,-0.335
47,0.070,-0.355
48,0.065,-0.345
49,0.070,-0.350
50,0.105,-0.330
51,0.070,-0.380
52,0.065,-0.335
53,-0.030,-0.365
54,-0.030,-0.445
55,0.000,-0.365
56,0.075,-0.285
57,0.140,-0.160
58,0.155,-0.140
59,0.135,-0.075
60,0.040,0.030
61,0.025,0.135
62,-0.030,0.080
63,-0.040,-0.045
64,-0.070,-0.150
65,-0.130,-0.200
66,-0.030,-0.335
67,-0.010,-0.500
68,0.010,-0.535
69,-0.055,-0.470
70,-0.100,-0.505
71,-0.040,-0.540
72,-0.020,-0.475
73,0.000,-0.490
74,-0.055,-0.475
75,-0.120,-0.415
76,-0.105,-0.400
77,-0.045,-0.315
78,-0.035,-0.270
79,-1.215,-0.270
80,-2.110,0.795
81,-2.375,0.970
82,-2.415,-0.390
83,-1.885,-0.265
84,-0.745,-0.860
85,-0.115,-0.775
86,0.160,-0.495
87,0.150,-0.320
88,0.155,-0.305
89,0.240,-0.285
90,0.180,-0.265
91,0.210,-0.175
92,0.220,-0.265
93,0.220,-0.230
94,0.265,-0.205
95,0.305,-0.200
96,0.265,-0.200
97,0.315,-0.230
98,0.350,-0.250
99,0.445,-0.245
100,0.515,-0.220
101,0.340,-0.200
102,0.325,-0.305
103,0.395,-0.290
104,0.480,-0.300
105,0.365,-0.235
106,0.305,-0.245
107,0.330,-0.260
108,0.330,-0.245
109,0.305,-0.230
110,0.260,-0.130
111,0.240,-0.115
112,0.190,-0.165
113,0.180,-0.195
114,0.200,-0.205
115,0.220,-0.195
116,0.150,-0.200
117,0.140,-0.295
118,0.150,-0.310
119,0.085,-0.350
120,0.110,-0.345
121,0.070,-0.340
122,0.050,-0.395
123,0.080,-0.400
124,0.100,-0.375
125,0.065,-0.415
126,0.125,-0.360
127,0.095,-0.365
128,0.060,-0.415
129,0.170,-0.300
130,0.270,-0.140
131,0.165,-0.105
132,0.115,-0.105
133,0.130,-0.065
134,0.085,0.060
135,0.015,0.035
136,-0.030,-0.125
137,-0.020,-0.210
138,-0.040,-0.250
139,0.045,-0.430
140,0.065,-0.550
141,0.035,-0.620
142,-0.070,-0.605
143,-0.080,-0.555
144,-0.035,-0.515
145,-0.010,-0.550
146,0.035,-0.525
147,0.110,-0.550
148,-0.075,-0.450
149,-0.095,-0.480
150,-0.085,-0.475
151,0.090,-0.340
152,-0.890,-0.560
153,-1.960,0.250
154,-2.425,0.320
155,-2.590,-1.310
156,-2.355,-1.105
157,-1.100,-1.015
158,-0.220,-0.940
159,0.145,-0.625
160,0.170,-0.395
161,0.230,-0.345
162,0.300,-0.305
163,0.300,-0.270
164,0.285,-0.245
165,0.285,-0.230
166,0.285,-0.185
167,0.345,-0.160
168,0.310,-0.210
169,0.310,-0.170
170,0.380,-0.145
171,0.395,-0.140
172,0.420,-0.140
173,0.465,-0.155
174,0.530,-0.200
175,0.505,-0.180
176,0.550,-0.185
177,0.575,-0.150
178,0.490,-0.145
179,0.490,-0.125
180,0.540,-0.135
181,0.490,-0.095
182,0.440,-0.020
183,0.370,-0.030
184,0.355,-0.085
185,0.355,-0.100
186,0.305,-0.070
187,0.285,-0.065
188,0.170,-0.125
189,0.185,-0.180
190,0.180,-0.240
191,0.185,-0.205
192,0.165,-0.270
193,0.175,-0.295
194,0.165,-0.340
195,0.160,-0.390
196,0.125,-0.315
197,0.115,-0.310
198,0.130,-0.425
199,0.210,-0.435
200,0.245,-0.450
201,0.125,-0.335
202,0.095,-0.270
203,0.150,-0.230
204,0.260,-0.175
205,0.270,-0.150
206,0.305,0.000
207,0.180,0.055
208,0.055,0.160
209,0.005,0.025
210,-0.010,-0.145
211,0.015,-0.275
212,0.070,-0.325
213,0.045,-0.470
214,0.045,-0.510
215,0.010,-0.585
216,0.045,-0.625
217,0.125,-0.580
218,0.025,-0.540
219,-0.035,-0.520
220,-0.010,-0.505
221,-0.015,-0.555
222,0.000,-0.495
223,0.070,-0.475
224,0.050,-0.410
225,0.150,-0.250
226,-0.670,-0.475
227,-1.880,0.035
228,-2.280,0.535
229,-2.440,-0.880
230,-2.100,-0.770
231,-0.970,-0.940
232,-0.330,-1.010
233,0.085,-0.680
234,0.190,-0.445
235,0.230,-0.295
236,0.215,-0.275
237,0.300,-0.265
238,0.280,-0.240
239,0.290,-0.265
240,0.220,-0.315
241,0.230,-0.250
242,0.215,-0.225
243,0.275,-0.300
244,0.290,-0.265
245,0.260,-0.220
246,0.305,-0.280
247,0.345,-0.290
248,0.385,-0.305
249,0.425,-0.245
250,0.420,-0.240
251,0.435,-0.215
252,0.500,-0.295
253,0.445,-0.285
254,0.385,-0.345
255,0.340,-0.360
256,0.295,-0.350
257,0.285,-0.275
258,0.240,-0.190
259,0.240,-0.305
260,0.235,-0.305
261,0.155,-0.220
262,0.145,-0.240
263,0.155,-0.280
264,0.145,-0.270
265,0.110,-0.335
266,0.145,-0.465
267,0.120,-0.470
268,0.080,-0.470
269,0.035,-0.405
270,0.075,-0.510
271,0.115,-0.475
272,0.045,-0.490
273,0.055,-0.495
274,0.020,-0.485
275,0.035,-0.520
276,0.075,-0.495
277,0.065,-0.480
278,0.035,-0.340
279,0.145,-0.255
280,0.160,-0.295
281,0.205,-0.040
282,0.085,-0.080
283,-0.010,-0.020
284,-0.030,0.015
285,-0.045,-0.105
286,-0.025,-0.205
287,-0.020,-0.355
288,-0.025,-0.430
289,-0.030,-0.510
290,-0.035,-0.565
291,-0.045,-0.610
292,0.005,-0.565
293,-0.030,-0.590
294,0.000,-0.570
295,-0.030,-0.510
296,-0.130,-0.495
