'sample interval','ECG0','ECG1'
'0.0078125 sec','mV','mV'
0,-0.025,-0.025
1,-0.030,-0.025
2,-0.020,-0.025
3,-0.025,-0.025
4,-0.020,-0.025
5,-0.030,-0.030
6,-0.020,-0.030
7,-0.035,-0.035
8,-0.025,-0.040
9,-0.035,-0.040
10,-0.030,-0.035
11,-0.035,-0.035
12,-0.025,-0.030
13,-0.025,-0.030
14,-0.020,-0.020
15,-0.020,-0.010
16,-0.015,0.000
17,-0.010,0.000
18,-0.010,0.000
19,0.000,0.005
20,0.000,0.010
21,0.000,0.015
22,0.000,0.020
23,0.000,0.025
24,0.000,0.025
25,0.000,0.025
26,0.000,0.020
27,0.000,0.020
28,0.000,0.020
29,0.000,0.025
30,0.000,0.025
31,0.000,0.030
32,0.000,0.030
33,0.000,0.030
34,0.000,0.025
35,0.000,0.025
36,0.000,0.025
37,0.000,0.025
38,0.000,0.025
39,0.000,0.030
40,0.005,0.030
41,0.005,0.025
42,0.005,0.025
43,0.005,0.025
44,0.005,0.025
45,0.005,0.025
46,0.005,0.025
47,0.005,0.025
48,0.000,0.025
49,0.000,0.025
50,0.000,0.020
51,0.000,0.020
52,0.000,0.020
53,0.005,0.020
54,0.000,0.020
55,0.005,0.020
56,0.000,0.020
57,0.005,0.025
58,0.000,0.020
59,0.005,0.020
60,0.005,0.020
61,0.010,0.025
62,0.005,0.025
63,0.010,0.025
64,0.010,0.025
65,0.010,0.030
66,0.010,0.025
67,0.005,0.015
68,0.000,0.005
69,0.000,0.005
70,0.000,0.005
71,0.000,0.010
72,0.000,0.010
73,0.000,0.020
74,0.005,0.055
75,0.030,0.175
76,0.140,0.395
77,0.425,0.575
78,0.620,0.525
79,0.520,0.265
80,0.200,0.025
81,-0.015,-0.060
82,-0.075,-0.055
83,-0.070,-0.045
84,-0.065,-0.040
85,-0.050,-0.040
86,-0.060,-0.040
87,-0.045,-0.040
88,-0.055,-0.040
89,-0.045,-0.040
90,-0.055,-0.040
91,-0.050,-0.045
92,-0.055,-0.045
93,-0.050,-0.045
94,-0.050,-0.045
95,-0.050,-0.050
96,-0.050,-0.045
97,-0.055,-0.045
98,-0.050,-0.045
99,-0.050,-0.045
100,-0.050,-0.045
101,-0.050,-0.040
102,-0.045,-0.040
103,-0.050,-0.040
104,-0.045,-0.040
105,-0.045,-0.040
106,-0.045,-0.040
107,-0.045,-0.040
108,-0.045,-0.045
109,-0.045,-0.050
110,-0.050,-0.055
111,-0.050,-0.060
112,-0.055,-0.065
113,-0.050,-0.065
114,-0.055,-0.070
115,-0.050,-0.065
116,-0.055,-0.060
117,-0.045,-0.055
118,-0.040,-0.045
119,-0.035,-0.035
120,-0.030,-0.030
121,-0.025,-0.020
122,-0.020,-0.010
123,-0.015,0.000
124,-0.015,0.000
125,-0.010,0.000
126,0.000,0.000
127,-0.010,0.005
128,0.000,0.010
129,0.000,0.010
130,0.000,0.010
131,0.000,0.010
132,0.000,0.015
133,0.000,0.015
134,0.000,0.020
135,0.000,0.025
136,0.000,0.025
137,0.000,0.025
138,0.000,0.025
139,0.000,0.025
140,0.000,0.025
141,0.000,0.025
142,0.000,0.025
143,0.000,0.020
144,0.000,0.020
145,0.000,0.020
146,0.000,0.020
147,0.000,0.015
148,0.000,0.015
149,0.000,0.015
150,0.000,0.015
151,0.000,0.010
152,0.000,0.010
153,0.000,0.010
154,0.000,0.010
155,0.000,0.010
156,0.000,0.010
157,0.000,0.010
158,0.000,0.010
159,0.000,0.010
160,0.000,0.015
161,0.000,0.025
162,0.005,0.020
163,0.000,0.020
164,0.005,0.020
165,0.000,0.025
166,0.010,0.020
167,0.005,0.015
168,0.000,0.010
169,0.000,0.000
170,-0.005,0.000
171,-0.015,0.000
172,-0.015,0.000
173,-0.015,0.000
174,-0.015,0.005
175,0.000,0.040
176,0.015,0.140
177,0.110,0.320
178,0.340,0.440
179,0.490,0.355
180,0.415,0.120
181,0.200,-0.080
