'sample interval','ECG0','ECG1'
'0.0078125 sec','mV','mV'
0,0.340,0.005
1,0.265,-0.050
2,0.230,-0.110
3,0.215,-0.125
4,0.205,-0.220
5,0.215,-0.240
6,0.190,-0.190
7,0.180,-0.160
8,0.155,-0.210
9,0.160,-0.185
10,0.165,-0.255
11,0.165,-0.275
12,0.165,-0.220
13,0.175,-0.180
14,0.180,-0.180
15,0.215,-0.165
16,0.200,-0.175
17,0.170,-0.145
18,0.250,-0.170
19,0.285,-0.055
20,0.265,0.045
21,0.205,0.250
22,0.170,0.295
23,0.150,0.225
24,0.105,0.050
25,0.110,-0.145
26,0.110,-0.270
27,0.075,-0.390
28,0.070,-0.500
29,0.080,-0.465
30,0.080,-0.405
31,0.115,-0.495
32,0.055,-0.475
33,0.035,-0.485
34,0.010,-0.510
35,0.035,-0.460
36,0.035,-0.475
37,0.020,-0.455
38,0.150,-0.215
39,-0.135,-0.195
40,-1.475,0.235
41,-2.175,1.580
42,-2.385,0.615
43,-2.130,-0.290
44,-1.135,-0.390
45,-0.385,-0.995
46,0.090,-0.730
47,0.245,-0.420
48,0.290,-0.275
49,0.340,-0.310
50,0.355,-0.345
51,0.345,-0.370
52,0.340,-0.385
53,0.375,-0.335
54,0.400,-0.315
55,0.415,-0.255
56,0.420,-0.215
57,0.440,-0.195
58,0.515,-0.260
59,0.415,-0.280
60,0.435,-0.325
61,0.475,-0.340
62,0.495,-0.355
63,0.510,-0.300
64,0.525,-0.285
65,0.525,-0.315
66,0.520,-0.325
67,0.495,-0.340
68,0.480,-0.355
69,0.425,-0.340
70,0.395,-0.265
71,0.330,-0.215
72,0.260,-0.165
73,0.270,-0.165
74,0.270,-0.155
75,0.235,-0.185
76,0.225,-0.260
77,0.185,-0.325
78,0.215,-0.305
79,0.200,-0.305
80,0.190,-0.250
81,0.195,-0.205
82,0.180,-0.200
83,0.125,-0.215
84,0.165,-0.215
85,0.095,-0.360
86,0.120,-0.355
87,0.125,-0.345
88,0.115,-0.290
89,0.120,-0.245
90,0.150,-0.215
91,0.230,-0.180
92,0.245,-0.200
93,0.260,-0.140
94,0.215,0.015
95,0.185,0.040
96,0.090,0.075
97,0.035,0.090
98,0.030,-0.050
99,0.030,-0.190
100,0.045,-0.340
101,0.010,-0.460
102,0.000,-0.545
103,0.000,-0.545
104,-0.010,-0.530
105,0.000,-0.525
106,0.010,-0.420
107,0.020,-0.420
108,0.000,-0.365
109,0.000,-0.415
110,-0.005,-0.460
111,-0.055,-0.420
112,0.080,-0.280
113,-0.270,-0.380
114,-1.505,-0.180
115,-2.295,0.925
116,-2.540,0.600
117,-2.385,-0.415
118,-1.460,-0.480
119,-0.625,-0.940
120,-0.085,-0.875
121,0.210,-0.555
122,0.290,-0.300
123,0.290,-0.270
124,0.225,-0.220
125,0.260,-0.120
126,0.325,-0.165
127,0.310,-0.225
128,0.280,-0.215
129,0.285,-0.190
130,0.340,-0.175
131,0.330,-0.120
132,0.350,-0.090
133,0.405,-0.120
134,0.460,-0.100
135,0.475,-0.110
136,0.435,-0.170
137,0.370,-0.200
138,0.400,-0.195
139,0.415,-0.155
140,0.435,-0.120
141,0.395,-0.115
142,0.420,-0.090
143,0.365,-0.025
144,0.315,-0.030
145,0.295,-0.015
146,0.240,0.055
147,0.195,0.005
148,0.170,0.000
149,0.100,0.035
150,0.070,0.060
151,0.080,0.060
152,0.085,0.015
153,0.090,-0.040
154,0.045,-0.075
155,0.045,-0.090
156,0.045,-0.115
157,0.070,-0.105
158,0.040,-0.055
159,0.035,-0.055
160,0.105,-0.085
161,0.180,-0.085
162,0.045,-0.080
163,0.020,-0.205
164,0.030,-0.200
165,0.070,-0.140
166,0.155,-0.120
167,0.165,-0.070
168,0.190,0.095
169,0.155,0.160
170,0.140,0.305
171,0.025,0.300
172,-0.015,0.200
173,-0.015,0.105
174,0.020,0.035
175,0.030,-0.135
176,-0.035,-0.290
177,-0.035,-0.345
178,-0.060,-0.325
179,-0.070,-0.275
180,-0.055,-0.320
181,-0.045,-0.375
182,-0.045,-0.350
183,-0.025,-0.360
184,-0.015,-0.305
185,-0.045,-0.245
186,0.000,-0.240
187,-0.040,-0.185
188,0.025,-0.030
189,-0.985,-0.240
190,-2.120,0.275
191,-2.500,1.115
192,-2.630,-0.010
193,-2.355,-0.620
194,-1.240,-0.540
195,-0.380,-0.710
196,0.120,-0.455
197,0.275,-0.280
198,0.230,-0.140
199,0.250,-0.120
200,0.310,-0.070
201,0.325,-0.095
202,0.295,-0.070
203,0.295,-0.010
204,0.310,0.035
205,0.345,0.050
206,0.375,0.060
207,0.400,0.035
208,0.405,-0.005
209,0.460,-0.010
210,0.435,0.000
211,0.430,0.000
212,0.500,0.050
213,0.555,0.020
214,0.490,0.040
215,0.465,0.115
216,0.520,0.025
217,0.455,-0.030
218,0.460,-0.020
219,0.435,0.015
220,0.375,0.070
221,0.315,0.175
222,0.285,0.215
223,0.265,0.250
224,0.235,0.275
225,0.175,0.155
226,0.160,0.040
227,0.145,0.030
228,0.150,0.010
229,0.070,0.015
230,0.100,0.065
231,0.095,0.040
232,0.120,0.005
233,0.130,-0.030
234,0.135,-0.020
235,0.075,-0.075
236,0.045,-0.105
237,0.075,-0.120
238,0.145,-0.155
239,0.110,-0.145
240,0.075,-0.075
241,0.125,-0.060
242,0.190,-0.030
243,0.205,-0.005
244,0.170,-0.040
245,0.215,0.065
246,0.180,0.225
247,0.120,0.305
248,0.065,0.340
249,0.030,0.255
250,0.040,0.140
251,0.040,0.020
252,0.035,-0.180
253,0.030,-0.355
254,0.000,-0.410
255,-0.030,-0.415
256,-0.010,-0.425
257,-0.060,-0.385
258,-0.040,-0.300
259,0.000,-0.255
260,0.000,-0.235
261,-0.035,-0.305
262,-0.040,-0.360
263,-0.035,-0.385
264,0.065,-0.230
265,-0.505,-0.300
266,-1.830,0.070
267,-2.470,1.050
268,-2.640,0.075
269,-2.540,-0.805
270,-1.635,-0.490
271,-0.580,-0.855
272,0.005,-0.735
273,0.150,-0.485
274,0.205,-0.295
275,0.215,-0.260
276,0.260,-0.235
277,0.305,-0.205
278,0.305,-0.150
279,0.320,-0.230
280,0.320,-0.335
281,0.360,-0.295
282,0.345,-0.300
283,0.350,-0.270
284,0.370,-0.185
285,0.425,-0.235
286,0.410,-0.220
287,0.440,-0.285
288,0.460,-0.335
289,0.435,-0.350
290,0.465,-0.310
291,0.480,-0.365
292,0.485,-0.330
293,0.475,-0.255
294,0.480,-0.220
295,0.460,-0.290
296,0.415,-0.185
297,0.345,-0.290
298,0.270,-0.245
299,0.265,-0.220
300,0.245,-0.215
301,0.220,-0.145
302,0.220,-0.175
303,0.125,-0.240
304,0.125,-0.325
305,0.130,-0.325
306,0.125,-0.295
307,0.125,-0.335
308,0.130,-0.390
309,0.130,-0.325
310,0.130,-0.320
311,0.120,-0.320
312,0.115,-0.335
313,0.115,-0.315
314,0.100,-0.370
315,0.115,-0.395
316,0.130,-0.400
317,0.100,-0.305
318,0.115,-0.290
319,0.190,-0.215
320,0.260,-0.210
321,0.265,-0.120
322,0.200,0.010
323,0.110,0.000
324,0.115,-0.010
325,0.040,-0.080
326,0.070,-0.160
327,0.060,-0.320
328,0.070,-0.440
329,0.075,-0.530
330,0.000,-0.680
331,-0.010,-0.675
332,0.005,-0.655
333,0.020,-0.665
334,0.065,-0.650
335,0.030,-0.565
336,0.035,-0.580
337,0.060,-0.575
338,0.040,-0.555
339,0.090,-0.505
340,0.085,-0.390
341,-0.995,-0.345
342,-2.000,0.760
343,-2.355,1.355
344,-2.290,-0.225
345,-1.845,-0.345
346,-0.745,-0.840
347,-0.150,-1.055
348,0.220,-0.755
349,0.300,-0.580
350,0.385,-0.540
351,0.290,-0.530
352,0.310,-0.470
353,0.330,-0.410
354,0.350,-0.400
355,0.375,-0.405
356,0.415,-0.445
357,0.435,-0.435
358,0.435,-0.420
359,0.440,-0.445
360,0.405,-0.495
361,0.460,-0.420
362,0.500,-0.405
363,0.505,-0.460
364,0.560,-0.470
365,0.605,-0.505
366,0.460,-0.540
367,0.415,-0.515
368,0.420,-0.535
369,0.410,-0.470
370,0.440,-0.370
371,0.345,-0.330
372,0.325,-0.355
373,0.285,-0.345
374,0.240,-0.340
375,0.195,-0.335
376,0.190,-0.320
377,0.210,-0.330
378,0.225,-0.255
379,0.190,-0.305
380,0.115,-0.340
381,0.115,-0.315
382,0.135,-0.335
383,0.135,-0.415
384,0.145,-0.370
385,0.175,-0.285
386,0.090,-0.335
387,0.130,-0.375
388,0.145,-0.360
389,0.105,-0.370
390,0.155,-0.395
391,0.155,-0.400
392,0.170,-0.385
393,0.180,-0.385
394,0.220,-0.260
395,0.210,-0.065
396,0.150,0.075
397,0.080,0.075
398,0.045,-0.010
399,0.020,-0.235
400,0.035,-0.345
401,0.040,-0.455
402,-0.030,-0.655
403,-0.065,-0.660
404,0.000,-0.630
405,0.005,-0.580
406,-0.015,-0.590
407,-0.045,-0.625
408,-0.030,-0.640
409,-0.045,-0.620
410,-0.060,-0.545
411,-0.040,-0.480
412,0.000,-0.425
413,0.040,-0.370
414,-1.010,-0.480
415,-2.050,0.215
416,-2.485,0.945
417,-2.530,-0.420
418,-1.980,-0.555
419,-0.850,-0.935
420,-0.220,-0.950
421,0.220,-0.625
422,0.280,-0.355
423,0.265,-0.320
424,0.265,-0.310
425,0.290,-0.265
426,0.340,-0.250
427,0.390,-0.245
428,0.375,-0.125
429,0.375,-0.140
430,0.360,-0.145
431,0.390,-0.125
432,0.430,-0.110
433,0.455,-0.130
434,0.445,-0.165
435,0.470,-0.155
436,0.480,-0.170
437,0.495,-0.125
438,0.550,-0.115
439,0.540,-0.085
440,0.580,-0.085
441,0.485,-0.105
442,0.440,-0.125
443,0.400,-0.080
444,0.375,0.030
445,0.335,0.125
446,0.265,0.070
447,0.250,0.080
448,0.215,0.115
449,0.180,0.045
450,0.165,0.000
451,0.175,-0.060
452,0.175,-0.095
453,0.095,-0.070
454,0.125,-0.035
455,0.190,-0.055
456,0.135,-0.060
457,0.120,-0.110
458,0.125,-0.110
459,0.120,-0.125
460,0.125,-0.160
461,0.150,-0.155
462,0.130,-0.075
463,0.210,-0.040
464,0.270,-0.035
465,0.290,0.020
466,0.310,0.135
467,0.285,0.165
468,0.185,0.290
469,0.175,0.305
470,0.145,0.320
471,0.100,0.285
472,0.095,0.110
473,0.175,-0.060
474,0.125,-0.260
475,0.035,-0.320
476,0.060,-0.285
477,0.075,-0.280
478,0.060,-0.235
479,0.050,-0.145
480,0.060,-0.090
481,0.080,-0.065
482,0.055,-0.080
483,0.045,-0.190
484,0.120,-0.120
485,-0.070,-0.100
486,-1.425,-0.080
487,-2.255,0.890
488,-2.535,0.955
489,-2.465,-0.570
490,-1.555,-0.215
491,-0.450,-0.725
492,0.050,-0.575
493,0.295,-0.270
494,0.335,-0.035
495,0.325,0.045
496,0.400,0.065
497,0.415,0.085
498,0.430,0.160
499,0.425,0.135
500,0.415,0.065
501,0.420,0.065
502,0.465,0.105
503,0.470,0.110
504,0.495,0.160
505,0.600,0.120
506,0.540,0.115
507,0.505,0.065
508,0.490,0.030
509,0.540,-0.005
510,0.545,0.020
511,0.535,0.045
512,0.540,0.125
513,0.500,0.135
514,0.495,0.195
515,0.455,0.195
516,0.410,0.195
517,0.395,0.165
518,0.325,0.180
519,0.280,0.150
520,0.240,0.210
521,0.225,0.175
522,0.235,0.175
523,0.240,0.125
524,0.180,0.080
525,0.140,0.010
526,0.170,-0.045
527,0.150,-0.075
528,0.135,-0.055
529,0.140,-0.025
530,0.155,-0.040
531,0.185,-0.025
532,0.165,-0.090
533,0.155,-0.090
534,0.170,-0.150
535,0.225,-0.105
536,0.255,-0.015
537,0.195,0.065
538,0.245,0.165
539,0.240,0.260
540,0.210,0.375
541,0.150,0.345
542,0.100,0.255
543,0.070,0.165
544,0.080,0.000
545,0.095,-0.195
546,0.085,-0.300
547,0.095,-0.280
548,0.070,-0.310
549,0.090,-0.345
550,0.035,-0.350
551,0.030,-0.395
552,0.045,-0.375
553,0.040,-0.400
554,0.140,-0.285
555,0.075,-0.275
556,0.040,-0.205
557,0.095,0.000
558,-0.940,-0.150
559,-2.040,0.700
560,-2.480,1.235
561,-2.425,-0.190
562,-1.560,-0.165
563,-0.540,-0.655
564,-0.050,-0.775
565,0.270,-0.470
566,0.305,-0.240
567,0.330,-0.240
568,0.345,-0.250
569,0.365,-0.205
570,0.385,-0.185
571,0.465,-0.165
572,0.495,-0.165
573,0.365,-0.130
574,0.385,-0.125
575,0.435,-0.200
576,0.470,-0.200
577,0.465,-0.240
578,0.515,-0.200
579,0.545,-0.245
580,0.530,-0.265
581,0.555,-0.240
582,0.585,-0.220
583,0.590,-0.240
584,0.610,-0.295
585,0.500,-0.290
586,0.505,-0.280
587,0.480,-0.240
588,0.480,-0.200
589,0.400,-0.145
590,0.390,-0.075
591,0.360,-0.085
592,0.325,-0.100
593,0.275,-0.125
594,0.260,-0.165
595,0.290,-0.215
596,0.230,-0.170
597,0.245,-0.140
598,0.225,-0.140
599,0.210,-0.140
600,0.215,-0.105
601,0.235,-0.150
602,0.215,-0.215
603,0.195,-0.205
604,0.205,-0.200
605,0.215,-0.160
606,0.210,-0.155
607,0.225,-0.135
608,0.215,-0.115
609,0.265,-0.065
610,0.325,-0.050
611,0.345,-0.020
612,0.345,0.050
613,0.250,0.240
614,0.185,0.250
615,0.165,0.330
616,0.150,0.220
617,0.130,0.070
618,0.150,-0.115
619,0.110,-0.300
620,0.085,-0.425
621,0.105,-0.465
622,0.090,-0.470
623,0.065,-0.380
624,0.105,-0.340
625,0.110,-0.355
626,0.100,-0.330
627,0.080,-0.310
628,0.060,-0.315
629,0.070,-0.330
630,0.140,-0.260
631,0.085,-0.165
632,-1.085,-0.075
633,-2.030,0.710
634,-2.380,1.470
635,-2.430,0.220
636,-1.835,-0.040
637,-0.695,-0.585
638,-0.125,-0.805
639,0.265,-0.570
640,0.325,-0.315
641,0.365,-0.140
642,0.405,-0.035
643,0.480,-0.075
644,0.420,-0.105
645,0.440,-0.095
646,0.445,-0.125
647,0.470,-0.120
648,0.480,-0.115
649,0.460,-0.120
650,0.460,-0.065
651,0.505,-0.070
652,0.540,-0.070
653,0.575,-0.090
654,0.535,-0.100
655,0.515,-0.170
656,0.560,-0.215
657,0.530,-0.230
658,0.515,-0.210
659,0.530,-0.205
660,0.500,-0.180
661,0.485,-0.140
662,0.465,-0.140
663,0.375,-0.095
664,0.320,-0.075
665,0.285,-0.025
666,0.275,-0.070
667,0.290,-0.085
668,0.290,-0.005
669,0.270,0.015
670,0.260,0.025
671,0.260,-0.050
672,0.255,-0.110
673,0.165,-0.130
674,0.200,-0.140
675,0.200,-0.125
676,0.190,-0.105
677,0.205,-0.045
678,0.220,-0.070
679,0.225,-0.040
680,0.170,-0.040
681,0.145,-0.150
682,0.170,-0.170
683,0.180,-0.100
684,0.260,-0.075
685,0.290,-0.030
686,0.290,0.025
687,0.260,0.110
688,0.255,0.265
689,0.225,0.235
690,0.140,0.175
691,0.100,0.070
692,0.075,-0.005
693,0.080,-0.110
694,0.100,-0.230
695,0.095,-0.350
696,0.055,-0.400
697,0.035,-0.390
698,0.025,-0.400
699,0.035,-0.405
700,0.055,-0.405
701,0.020,-0.430
702,0.010,-0.385
703,0.005,-0.340
704,0.045,-0.315
705,0.035,-0.310
706,0.165,-0.170
707,-0.635,-0.295
708,-1.920,0.080
709,-2.375,1.140
710,-2.525,0.880
711,-2.420,-0.265
712,-1.510,-0.150
713,-0.550,-0.755
714,-0.025,-0.705
715,0.210,-0.505
716,0.275,-0.295
717,0.305,-0.290
718,0.335,-0.320
719,0.360,-0.290
720,0.375,-0.245
721,0.365,-0.175
722,0.410,-0.155
723,0.440,-0.155
724,0.420,-0.155
725,0.400,-0.155
726,0.380,-0.185
727,0.465,-0.175
728,0.485,-0.160
729,0.530,-0.150
730,0.540,-0.185
731,0.550,-0.185
732,0.570,-0.170
733,0.560,-0.190
734,0.580,-0.190
735,0.530,-0.245
736,0.525,-0.220
737,0.545,-0.190
738,0.450,-0.130
739,0.400,-0.030
740,0.350,0.040
741,0.340,0.075
742,0.270,0.070
743,0.250,0.025
744,0.235,-0.030
