'sample interval','ECG0','ECG1'
'0.0078125 sec','mV','mV'
0,-0.070,-0.065
1,-0.065,-0.060
2,-0.055,-0.060
3,-0.055,-0.060
4,-0.055,-0.060
5,-0.060,-0.060
6,-0.055,-0.055
7,-0.055,-0.050
8,-0.040,-0.050
9,-0.055,-0.050
10,-0.060,-0.055
11,-0.065,-0.055
12,-0.055,-0.055
13,-0.060,-0.050
14,-0.045,-0.045
15,-0.045,-0.045
16,-0.040,-0.045
17,-0.045,-0.045
18,-0.040,-0.045
19,-0.040,-0.045
20,-0.035,-0.040
21,-0.035,-0.030
22,-0.030,-0.025
23,-0.020,-0.010
24,-0.015,0.000
25,-0.010,0.000
26,-0.010,0.000
27,0.000,0.010
28,0.000,0.020
29,0.000,0.025
30,0.000,0.025
31,0.000,0.025
32,0.000,0.025
33,0.000,0.025
34,0.000,0.025
35,0.000,0.025
36,0.000,0.030
37,0.000,0.030
38,0.000,0.025
39,0.000,0.025
40,0.000,0.025
41,-0.005,0.030
42,0.000,0.030
43,0.000,0.030
44,0.005,0.030
45,0.000,0.030
46,0.000,0.025
47,0.000,0.025
48,0.000,0.025
49,0.000,0.025
50,0.005,0.030
51,0.000,0.025
52,0.000,0.025
53,0.000,0.025
54,0.000,0.025
55,0.000,0.025
56,0.000,0.025
57,0.010,0.025
58,0.005,0.025
59,0.000,0.020
60,0.000,0.020
61,0.000,0.020
62,0.000,0.025
63,0.000,0.025
64,0.000,0.020
65,0.000,0.020
66,0.000,0.020
67,0.000,0.020
68,0.000,0.025
69,0.000,0.020
70,0.000,0.020
71,0.000,0.015
72,0.000,0.015
73,0.000,0.015
74,0.000,0.020
75,0.000,0.020
76,0.000,0.020
77,0.000,0.015
78,0.000,0.015
79,0.000,0.020
80,0.000,0.020
81,0.000,0.020
82,0.000,0.020
83,0.000,0.020
84,0.000,0.020
85,0.000,0.020
86,0.000,0.020
87,0.005,0.025
88,0.000,0.025
89,0.000,0.025
90,0.000,0.025
91,0.010,0.025
92,0.005,0.025
93,0.005,0.025
94,0.000,0.015
95,0.000,0.005
96,-0.010,0.000
97,0.000,0.000
98,-0.010,0.005
99,0.000,0.005
100,0.000,0.010
101,0.005,0.045
102,0.020,0.130
103,0.105,0.295
104,0.315,0.435
105,0.480,0.395
106,0.430,0.185
107,0.210,-0.035
108,-0.005,-0.125
109,-0.085,-0.105
110,-0.070,-0.060
111,-0.050,-0.040
112,-0.045,-0.035
113,-0.045,-0.030
114,-0.045,-0.025
115,-0.035,-0.025
116,-0.030,-0.025
117,-0.025,-0.030
118,-0.045,-0.035
119,-0.045,-0.040
120,-0.060,-0.035
121,-0.045,-0.030
122,-0.045,-0.030
123,-0.030,-0.030
124,-0.050,-0.030
125,-0.040,-0.030
126,-0.040,-0.030
127,-0.040,-0.025
128,-0.045,-0.025
129,-0.035,-0.020
130,-0.025,-0.010
131,-0.015,-0.010
132,-0.025,-0.010
133,-0.035,-0.015
134,-0.030,-0.010
135,-0.025,-0.010
136,-0.015,-0.010
137,-0.025,-0.010
138,-0.015,-0.010
139,-0.015,-0.005
140,-0.005,0.000
141,0.000,0.000
142,0.000,0.000
143,-0.005,-0.005
144,-0.005,-0.005
145,-0.005,0.000
146,-0.005,0.000
147,-0.010,0.000
148,-0.010,0.000
149,-0.005,0.005
150,0.000,0.010
151,0.000,0.020
152,0.000,0.025
153,0.000,0.025
154,0.000,0.025
155,0.000,0.025
156,0.000,0.025
157,0.000,0.025
158,0.000,0.025
159,0.000,0.025
160,0.000,0.020
161,0.000,0.020
162,0.000,0.020
163,0.000,0.020
164,0.000,0.020
165,0.000,0.025
166,0.025,0.060
167,0.040,0.185
168,0.165,0.440
169,0.400,0.680
170,0.645,0.675
171,0.425,0.420
172,0.180,0.170
173,0.015,0.035
174,-0.035,-0.025
175,-0.055,-0.060
176,-0.045,-0.065
177,-0.055,-0.070
178,-0.045,-0.065
179,-0.045,-0.065
180,-0.040,-0.070
181,-0.050,-0.070
