'sample interval','ECG0','ECG1'
'0.0078125 sec','mV','mV'
0,-0.100,0.060
1,-0.105,0.080
2,-0.120,0.080
3,-0.085,0.065
4,-0.085,0.095
5,-0.090,0.100
6,-0.065,0.120
7,-0.055,0.125
8,-0.040,0.120
9,-0.050,0.130
10,-0.055,0.135
11,-0.060,0.155
12,-0.045,0.175
13,-0.030,0.165
14,-0.005,0.175
15,0.025,0.170
16,0.040,0.175
17,0.065,0.160
18,0.110,0.130
19,0.125,0.130
20,0.145,0.090
21,0.155,0.050
22,0.200,0.035
23,0.215,-0.010
24,0.235,-0.020
25,0.270,-0.035
26,0.295,-0.055
27,0.290,-0.060
28,0.310,-0.065
29,0.320,-0.075
30,0.325,-0.095
31,0.340,-0.080
32,0.340,-0.065
33,0.330,-0.075
34,0.350,-0.080
35,0.335,-0.080
36,0.340,-0.080
37,0.365,-0.075
38,0.365,-0.060
39,0.410,-0.030
40,0.490,-0.010
41,0.540,-0.020
42,0.585,-0.010
43,0.605,-0.010
44,0.530,-0.095
45,0.435,-0.125
46,0.320,-0.120
47,0.215,-0.090
48,0.155,-0.060
49,0.155,-0.060
50,0.145,-0.075
51,0.150,-0.080
52,0.130,-0.090
53,0.110,-0.070
54,0.095,-0.090
55,0.095,-0.070
56,0.080,-0.095
57,0.090,-0.100
58,0.085,-0.100
59,0.075,-0.100
60,0.040,-0.110
61,0.045,-0.115
62,0.075,-0.110
63,0.170,-0.130
64,0.340,-0.150
65,0.435,-0.290
66,0.520,-0.425
67,0.520,-0.690
68,0.715,-1.140
69,1.315,-1.760
70,1.470,-2.090
71,0.555,-1.475
72,-0.070,-0.640
73,-0.190,-0.250
74,-0.215,-0.025
75,-0.255,0.070
76,-0.270,0.085
77,-0.270,0.090
78,-0.285,0.105
79,-0.310,0.105
80,-0.315,0.095
81,-0.320,0.110
82,-0.320,0.110
83,-0.350,0.130
84,-0.345,0.115
85,-0.355,0.100
86,-0.355,0.100
87,-0.365,0.135
88,-0.375,0.175
89,-0.375,0.170
90,-0.375,0.175
91,-0.360,0.195
92,-0.365,0.170
93,-0.340,0.165
94,-0.310,0.170
95,-0.310,0.145
96,-0.290,0.120
97,-0.265,0.090
98,-0.245,0.065
99,-0.225,0.045
100,-0.195,0.000
101,-0.170,-0.010
102,-0.135,-0.025
103,-0.110,-0.050
104,-0.090,-0.060
105,-0.065,-0.075
106,-0.070,-0.085
107,-0.055,-0.075
108,-0.040,-0.075
109,-0.045,-0.075
110,-0.035,-0.090
111,-0.035,-0.065
112,-0.015,-0.060
113,0.000,-0.070
114,0.015,-0.035
115,0.065,-0.015
116,0.130,0.025
117,0.180,0.020
118,0.230,0.015
119,0.225,0.000
120,0.195,-0.060
121,0.085,-0.120
122,-0.015,-0.080
123,-0.110,-0.060
124,-0.160,-0.030
125,-0.170,-0.025
126,-0.160,-0.050
127,-0.145,-0.050
128,-0.145,-0.070
129,-0.135,-0.065
130,-0.110,-0.065
131,-0.090,-0.080
132,-0.115,-0.060
133,-0.100,-0.080
134,-0.100,-0.090
135,-0.105,-0.085
136,-0.100,-0.090
137,-0.095,-0.060
138,-0.075,-0.075
139,0.020,-0.085
140,0.160,-0.105
141,0.260,-0.190
142,0.350,-0.350
143,0.380,-0.595
144,0.495,-1.045
145,1.060,-1.625
146,1.490,-2.070
147,0.790,-1.660
148,-0.025,-0.640
149,-0.220,-0.215
150,-0.230,0.005
151,-0.270,0.135
152,-0.285,0.165
153,-0.290,0.175
154,-0.300,0.155
155,-0.305,0.175
156,-0.295,0.175
157,-0.325,0.190
158,-0.320,0.185
159,-0.320,0.180
160,-0.340,0.210
161,-0.340,0.205
162,-0.330,0.215
163,-0.340,0.230
164,-0.360,0.210
165,-0.370,0.255
166,-0.365,0.235
167,-0.350,0.250
168,-0.335,0.230
169,-0.300,0.220
170,-0.285,0.205
171,-0.295,0.190
