'sample interval','ECG0','ECG1'
'0.0078125 sec','mV','mV'
0,0.125,-1.005
1,0.115,-0.955
2,0.170,-0.910
3,0.175,-0.890
4,0.210,-0.840
5,0.150,-0.835
6,0.105,-0.800
7,0.185,-0.760
8,0.215,-0.730
9,0.165,-0.715
10,0.255,-0.685
11,0.250,-0.670
12,0.175,-0.650
13,0.110,-0.600
14,0.105,-0.605
15,0.105,-0.545
16,0.130,-0.510
17,0.205,-0.570
18,0.255,-0.560
19,0.345,-0.580
20,0.305,-0.670
21,0.300,-0.680
22,0.280,-0.690
23,0.255,-0.690
24,0.215,-0.720
25,0.135,-0.720
26,0.030,-0.750
27,0.010,-0.770
28,0.050,-0.705
29,0.020,-0.655
30,-0.010,-0.710
31,-0.005,-0.840
32,0.070,-0.800
33,0.075,-0.770
34,0.055,-0.790
35,0.035,-0.765
36,0.040,-0.715
37,0.070,-0.675
38,0.035,-0.665
39,0.020,-0.690
40,-0.005,-0.680
41,0.050,-0.655
42,-0.015,-0.715
43,0.020,-0.725
44,0.005,-0.685
45,0.005,-0.725
46,0.000,-0.695
47,0.055,-0.690
48,0.060,-0.695
49,0.000,-0.715
50,0.000,-0.750
51,0.015,-0.730
52,0.080,-0.730
53,0.110,-0.750
54,0.075,-0.735
55,0.040,-0.705
56,0.020,-0.690
57,0.045,-0.720
58,0.075,-0.755
59,0.100,-0.735
60,0.070,-0.730
61,0.135,-0.710
62,0.080,-0.725
63,0.085,-0.735
64,0.045,-0.680
65,-0.005,-0.670
66,0.025,-0.740
67,0.110,-0.615
68,0.080,-0.680
69,0.065,-0.755
70,0.105,-0.750
71,0.070,-0.720
72,0.095,-0.715
73,0.105,-0.715
74,0.140,-0.725
75,0.070,-0.695
76,0.095,-0.680
77,0.090,-0.645
78,0.135,-0.635
79,0.195,-0.630
80,0.260,-0.615
81,0.250,-0.545
82,0.165,-0.525
83,0.200,-0.485
84,0.165,-0.525
85,0.105,-0.545
86,0.095,-0.575
87,0.105,-0.610
88,0.135,-0.680
89,0.120,-0.705
90,0.100,-0.720
91,0.110,-0.715
92,0.115,-0.700
93,0.110,-0.640
94,0.110,-0.560
95,0.065,-0.640
96,0.075,-0.775
97,0.140,-0.810
98,0.240,-0.745
99,0.470,-0.605
100,0.700,-0.155
101,0.380,0.400
102,-0.665,0.235
103,-1.300,-0.430
104,-1.665,-0.615
105,-1.225,-0.545
106,-0.660,-0.605
107,-0.190,-0.660
108,0.005,-0.710
109,0.165,-0.705
110,0.030,-0.715
111,0.035,-0.705
112,0.085,-0.680
113,0.105,-0.710
114,0.130,-0.705
115,0.095,-0.700
116,0.165,-0.685
117,0.180,-0.670
118,0.165,-0.670
119,0.210,-0.650
120,0.180,-0.650
121,0.170,-0.645
122,0.180,-0.630
123,0.215,-0.620
124,0.235,-0.570
125,0.205,-0.595
126,0.225,-0.620
127,0.260,-0.560
128,0.315,-0.615
129,0.370,-0.585
130,0.365,-0.535
131,0.395,-0.480
132,0.375,-0.460
133,0.275,-0.425
134,0.210,-0.420
135,0.230,-0.375
136,0.285,-0.355
137,0.285,-0.315
138,0.300,-0.290
139,0.290,-0.290
140,0.255,-0.285
141,0.250,-0.235
142,0.240,-0.250
143,0.245,-0.320
144,0.280,-0.375
145,0.270,-0.375
146,0.250,-0.375
147,0.310,-0.435
148,0.275,-0.470
149,0.215,-0.490
150,0.220,-0.485
151,0.240,-0.465
152,0.270,-0.485
153,0.230,-0.440
154,0.200,-0.475
155,0.140,-0.505
156,0.165,-0.450
157,0.175,-0.350
158,0.170,-0.440
159,0.190,-0.505
160,0.225,-0.455
161,0.210,-0.445
162,0.255,-0.435
163,0.235,-0.435
164,0.195,-0.410
165,0.230,-0.405
166,0.230,-0.300
167,0.170,-0.360
168,0.170,-0.420
169,0.190,-0.395
170,0.170,-0.365
171,0.165,-0.330
172,0.215,-0.355
173,0.185,-0.330
174,0.215,-0.330
175,0.190,-0.335
176,0.220,-0.335
177,0.190,-0.325
178,0.175,-0.340
179,0.090,-0.325
180,0.060,-0.335
181,0.110,-0.320
182,0.120,-0.310
183,0.135,-0.330
184,0.120,-0.335
185,0.155,-0.310
186,0.070,-0.265
187,0.165,-0.280
188,0.145,-0.300
189,0.115,-0.305
190,0.075,-0.275
191,0.160,-0.265
192,0.130,-0.250
193,0.090,-0.250
194,0.075,-0.210
195,0.035,-0.190
196,0.130,-0.235
197,0.145,-0.240
198,0.060,-0.240
199,0.160,-0.225
200,0.130,-0.180
201,0.050,-0.160
202,0.105,-0.165
203,0.215,-0.155
204,0.160,-0.090
205,0.210,-0.020
206,0.255,-0.075
207,0.260,-0.080
208,0.290,-0.070
209,0.255,-0.035
210,0.130,-0.055
211,0.140,-0.070
212,0.115,-0.095
213,0.180,-0.160
214,0.220,-0.185
215,0.225,-0.180
216,0.100,-0.190
217,0.060,-0.190
218,0.010,-0.175
219,0.025,-0.180
220,0.120,-0.150
221,0.130,-0.125
222,0.140,-0.135
223,0.275,-0.105
224,0.530,0.200
225,0.545,0.690
226,-0.465,0.860
227,-1.360,0.325
228,-1.770,-0.100
229,-1.715,0.040
230,-0.925,0.000
231,-0.455,-0.080
232,-0.165,-0.130
233,-0.085,-0.180
234,-0.095,-0.155
235,-0.050,-0.175
236,-0.060,-0.145
237,-0.030,-0.140
238,0.000,-0.175
239,0.000,-0.180
240,-0.030,-0.135
241,0.110,-0.135
242,0.050,-0.140
243,-0.095,-0.145
244,-0.105,-0.130
245,-0.030,-0.105
246,0.080,-0.085
247,0.065,-0.030
248,0.035,-0.055
249,0.080,-0.090
250,0.090,-0.080
251,0.050,-0.040
252,0.020,-0.010
253,0.065,0.000
254,0.000,0.005
255,0.075,0.055
256,0.200,0.080
257,0.125,0.150
258,0.120,0.140
259,0.100,0.155
260,0.020,0.185
261,0.060,0.210
262,0.105,0.200
263,0.115,0.240
264,0.085,0.250
265,0.100,0.270
266,0.075,0.265
267,0.100,0.245
268,0.060,0.225
269,0.065,0.175
270,0.105,0.165
271,0.085,0.155
272,0.085,0.095
273,0.045,0.055
274,-0.090,0.070
275,-0.125,0.095
276,-0.095,0.055
277,-0.075,0.050
278,-0.035,0.075
279,-0.140,0.075
280,-0.130,0.105
281,-0.075,0.095
282,-0.085,0.090
283,-0.080,0.100
284,-0.055,0.105
285,-0.010,0.120
286,-0.020,0.110
287,-0.105,0.095
288,-0.190,0.115
289,-0.220,0.130
290,-0.245,0.145
291,-0.270,0.145
292,-0.285,0.175
293,-0.310,0.175
294,-0.340,0.160
295,-0.305,0.155
296,-0.355,0.150
297,-0.390,0.140
298,-0.380,0.160
299,-0.335,0.125
300,-0.250,0.160
301,-0.370,0.120
302,-0.355,0.095
303,-0.355,0.130
304,-0.335,0.110
305,-0.265,0.105
306,-0.310,0.105
307,-0.465,0.130
308,-0.410,0.105
309,-0.355,0.090
310,-0.350,0.100
311,-0.330,0.100
312,-0.300,0.105
313,-0.370,0.085
314,-0.200,0.110
315,-0.250,0.110
316,-0.365,0.080
317,-0.280,0.085
318,-0.295,0.115
319,-0.240,0.095
320,-0.320,0.090
321,-0.325,0.085
322,-0.260,0.085
323,-0.175,0.145
324,-0.255,0.200
325,-0.215,0.215
326,-0.205,0.220
327,-0.135,0.235
328,-0.145,0.300
329,-0.185,0.280
330,-0.225,0.210
331,-0.300,0.145
332,-0.345,0.195
333,-0.295,0.160
334,-0.300,0.085
335,-0.380,0.035
336,-0.395,0.025
337,-0.380,0.040
338,-0.315,0.035
339,-0.330,0.035
340,-0.345,0.050
341,-0.355,0.070
342,-0.300,0.085
343,-0.260,0.080
344,-0.115,0.090
345,0.140,0.325
346,0.360,0.760
347,-0.530,1.015
348,-1.625,0.510
349,-2.075,0.020
350,-2.030,0.185
351,-1.235,0.210
352,-0.715,0.075
353,-0.380,0.005
354,-0.285,0.000
355,-0.275,0.000
356,-0.235,-0.010
357,-0.260,0.025
358,-0.295,0.010
359,-0.285,-0.020
360,-0.280,-0.015
361,-0.265,0.015
362,-0.225,0.035
363,-0.205,0.020
364,-0.215,0.045
365,-0.205,0.090
366,-0.120,0.145
367,-0.070,0.135
368,-0.105,0.145
369,-0.085,0.260
370,-0.150,0.330
371,-0.110,0.320
372,-0.100,0.300
373,-0.220,0.280
374,-0.225,0.220
375,-0.220,0.235
376,-0.155,0.260
377,-0.140,0.265
378,-0.150,0.270
379,-0.160,0.295
380,-0.250,0.315
381,-0.200,0.345
382,-0.100,0.335
383,-0.225,0.385
384,-0.285,0.395
385,-0.370,0.410
386,-0.390,0.420
387,-0.390,0.375
388,-0.435,0.340
389,-0.430,0.275
390,-0.345,0.270
391,-0.315,0.335
392,-0.365,0.345
393,-0.425,0.195
394,-0.415,0.080
395,-0.385,0.080
396,-0.360,0.120
397,-0.435,0.085
398,-0.475,0.045
399,-0.460,0.065
400,-0.390,0.120
401,-0.355,0.150
402,-0.450,0.190
403,-0.455,0.090
404,-0.305,0.035
405,-0.385,0.070
406,-0.415,0.100
407,-0.440,0.110
408,-0.400,0.095
409,-0.545,0.095
410,-0.560,0.105
411,-0.470,0.125
412,-0.475,0.115
413,-0.535,0.100
414,-0.520,0.150
415,-0.480,0.175
416,-0.460,0.060
417,-0.470,0.050
418,-0.490,0.075
419,-0.400,0.110
420,-0.475,0.125
421,-0.550,0.070
422,-0.480,0.075
423,-0.470,0.125
424,-0.490,0.090
425,-0.440,0.065
426,-0.430,0.065
427,-0.530,0.070
428,-0.520,0.080
429,-0.485,0.065
430,-0.515,0.065
431,-0.500,0.070
432,-0.510,0.070
433,-0.510,0.080
434,-0.490,0.110
435,-0.475,0.140
436,-0.465,0.135
437,-0.500,0.060
438,-0.425,0.035
439,-0.345,0.090
440,-0.470,0.060
441,-0.480,0.070
442,-0.430,0.105
443,-0.375,0.155
444,-0.250,0.165
445,-0.225,0.120
446,-0.320,0.125
447,-0.370,0.205
448,-0.290,0.265
449,-0.295,0.295
450,-0.330,0.250
451,-0.375,0.175
452,-0.400,0.150
453,-0.380,0.130
454,-0.370,0.070
455,-0.385,0.070
456,-0.405,0.035
457,-0.425,0.015
458,-0.425,0.050
459,-0.350,0.070
460,-0.320,0.055
461,-0.310,0.040
462,-0.460,0.045
463,-0.320,0.020
464,-0.170,0.070
465,0.040,0.410
466,0.160,0.895
467,-0.640,1.035
468,-1.505,0.450
469,-1.970,-0.005
470,-1.870,0.100
471,-1.280,0.065
472,-0.830,0.010
473,-0.530,0.015
474,-0.405,-0.010
475,-0.360,-0.050
476,-0.310,-0.050
477,-0.265,-0.070
478,-0.390,-0.025
479,-0.320,-0.005
480,-0.330,-0.040
481,-0.375,-0.050
482,-0.325,-0.065
483,-0.310,-0.085
484,-0.270,-0.085
485,-0.235,-0.065
486,-0.265,-0.070
487,-0.260,-0.025
488,-0.265,-0.035
489,-0.190,-0.030
490,-0.220,-0.070
491,-0.145,-0.055
492,-0.060,-0.040
493,-0.195,0.010
494,-0.185,0.000
495,-0.160,-0.010
496,-0.225,0.005
497,-0.195,0.040
498,-0.155,0.080
499,-0.140,0.075
500,-0.165,0.095
501,-0.165,0.105
502,-0.210,0.125
503,-0.185,0.140
504,-0.185,0.185
505,-0.200,0.175
506,-0.240,0.195
507,-0.220,0.145
508,-0.220,0.195
509,-0.220,0.155
510,-0.200,0.065
