'sample interval','ECG0','ECG1'
'0.0078125 sec','mV','mV'
0,-0.435,-0.075
1,-0.505,-0.040
2,-0.450,-0.105
3,-0.455,-0.025
4,-0.460,-0.075
5,-0.440,0.000
6,-0.460,-0.035
7,-0.450,-0.005
8,-0.490,-0.030
9,-0.445,0.005
10,-0.530,-0.035
11,-0.420,-0.005
12,-0.510,-0.030
13,-0.435,-0.005
14,-0.530,-0.045
15,-0.455,-0.050
16,-0.540,-0.080
17,-0.445,-0.080
18,-0.570,-0.070
19,-0.415,-0.090
20,-0.570,-0.065
21,-0.460,-0.095
22,-0.595,-0.105
23,-0.470,-0.140
24,-0.600,-0.080
25,-0.465,-0.125
26,-0.535,-0.080
27,-0.445,-0.105
28,-0.455,-0.040
29,-0.370,-0.015
30,-0.395,0.115
31,-0.350,0.115
32,-0.305,0.185
33,-0.335,0.035
34,-0.405,-0.010
35,-0.490,-0.190
36,-0.450,-0.155
37,-0.545,-0.215
38,-0.535,-0.205
39,-0.685,-0.210
40,-0.565,-0.210
41,-0.725,-0.240
42,-0.520,-0.235
43,-0.645,-0.235
44,-0.525,-0.210
45,-0.615,-0.225
46,-0.570,-0.210
47,-0.780,0.095
48,-0.250,0.330
49,0.325,0.540
50,1.060,0.065
51,0.825,-1.300
52,-0.350,-2.085
53,-1.185,-2.730
54,-1.065,-2.885
55,-0.675,-1.660
56,-0.555,-0.710
57,-0.550,-0.170
58,-0.660,-0.135
59,-0.570,-0.025
60,-0.670,-0.040
61,-0.550,0.000
62,-0.610,-0.010
63,-0.495,0.005
64,-0.680,0.000
65,-0.505,0.090
66,-0.620,0.070
67,-0.465,0.085
68,-0.585,0.120
69,-0.460,0.135
70,-0.510,0.180
71,-0.360,0.230
72,-0.425,0.310
73,-0.345,0.345
74,-0.350,0.440
75,-0.250,0.455
76,-0.230,0.580
77,-0.150,0.605
78,-0.170,0.670
79,-0.160,0.630
80,-0.170,0.725
81,-0.200,0.670
82,-0.190,0.720
83,-0.275,0.635
84,-0.245,0.615
85,-0.450,0.470
86,-0.360,0.420
87,-0.540,0.310
88,-0.410,0.185
89,-0.560,0.110
90,-0.425,0.060
91,-0.570,0.005
92,-0.440,-0.010
93,-0.560,-0.025
94,-0.465,-0.055
95,-0.540,-0.030
96,-0.435,-0.040
97,-0.520,-0.015
98,-0.445,-0.030
99,-0.505,0.000
100,-0.425,-0.010
101,-0.470,0.020
102,-0.485,-0.045
103,-0.460,0.030
104,-0.515,0.000
105,-0.490,0.010
106,-0.570,-0.030
107,-0.455,-0.010
108,-0.550,-0.065
109,-0.440,-0.025
110,-0.535,-0.055
111,-0.460,-0.040
112,-0.610,-0.070
113,-0.445,-0.085
114,-0.545,-0.055
115,-0.465,-0.075
116,-0.585,-0.070
117,-0.460,-0.085
118,-0.560,-0.060
119,-0.515,-0.105
120,-0.505,-0.045
121,-0.520,-0.165
122,-0.405,-0.055
123,-0.425,-0.030
124,-0.395,0.075
125,-0.470,0.045
126,-0.265,0.160
127,-0.335,0.140
128,-0.280,0.100
129,-0.485,-0.045
130,-0.395,-0.130
131,-0.530,-0.165
132,-0.470,-0.145
133,-0.665,-0.135
134,-0.565,-0.160
135,-0.690,-0.170
136,-0.540,-0.235
137,-0.620,-0.205
138,-0.540,-0.260
139,-0.590,-0.205
140,-0.620,-0.230
141,-0.660,-0.170
142,-0.650,0.080
143,-0.195,0.370
144,0.490,0.495
145,1.175,0.225
146,0.510,-1.220
147,-0.610,-1.775
148,-1.345,-2.465
149,-0.845,-2.505
150,-0.710,-1.455
151,-0.490,-0.585
152,-0.660,-0.130
153,-0.520,-0.090
154,-0.655,-0.030
155,-0.565,-0.035
156,-0.645,0.000
157,-0.550,0.005
158,-0.585,0.045
159,-0.535,0.000
160,-0.535,0.050
161,-0.505,0.005
162,-0.480,0.090
163,-0.480,0.075
164,-0.450,0.135
165,-0.510,0.130
166,-0.405,0.235
167,-0.505,0.230
168,-0.340,0.330
169,-0.415,0.360
170,-0.240,0.410
171,-0.345,0.490
172,-0.225,0.565
173,-0.310,0.615
174,-0.160,0.620
175,-0.225,0.700
176,-0.195,0.655
177,-0.285,0.705
