'sample interval','ECG0','ECG1'
'0.0078125 sec','mV','mV'
0,-0.115,-0.265
1,-0.120,-0.225
2,-0.105,-0.240
3,-0.120,-0.225
4,-0.120,-0.235
5,-0.110,-0.245
6,-0.120,-0.240
7,-0.095,-0.375
8,-0.080,-0.580
9,0.040,-0.365
10,0.160,-0.045
11,0.055,0.505
12,-0.465,0.730
13,-0.995,0.695
14,-0.840,0.340
15,-0.445,0.005
16,-0.165,-0.190
17,-0.100,-0.275
18,-0.070,-0.300
19,-0.040,-0.290
20,-0.025,-0.270
21,-0.015,-0.295
22,-0.025,-0.275
23,-0.015,-0.285
24,-0.015,-0.265
25,0.000,-0.270
26,0.000,-0.265
27,0.025,-0.260
28,0.020,-0.255
29,0.035,-0.265
30,0.060,-0.260
31,0.090,-0.275
32,0.090,-0.260
33,0.110,-0.255
34,0.120,-0.235
35,0.145,-0.200
36,0.140,-0.185
37,0.130,-0.155
38,0.115,-0.155
39,0.130,-0.125
40,0.105,-0.120
41,0.085,-0.110
42,0.075,-0.120
43,0.010,-0.135
44,0.000,-0.165
45,-0.015,-0.185
46,-0.015,-0.205
47,-0.050,-0.205
48,-0.055,-0.220
49,-0.050,-0.230
50,-0.050,-0.215
51,-0.050,-0.215
52,-0.060,-0.215
53,-0.040,-0.215
54,-0.050,-0.220
55,-0.030,-0.215
56,-0.025,-0.230
57,-0.045,-0.230
58,-0.040,-0.220
59,-0.020,-0.200
60,-0.010,-0.210
61,-0.015,-0.200
62,0.000,-0.220
63,-0.010,-0.220
64,-0.010,-0.210
65,-0.030,-0.200
66,-0.015,-0.185
67,-0.020,-0.140
68,0.000,-0.130
69,-0.010,-0.095
70,0.015,-0.070
71,0.015,-0.080
72,0.015,-0.100
73,0.005,-0.140
74,-0.015,-0.160
75,-0.005,-0.180
76,-0.010,-0.225
77,-0.015,-0.275
78,-0.010,-0.260
79,-0.020,-0.255
80,-0.005,-0.255
81,-0.025,-0.250
82,-0.020,-0.240
83,-0.030,-0.245
84,-0.015,-0.230
85,-0.015,-0.220
86,-0.025,-0.220
87,-0.010,-0.210
88,-0.010,-0.200
89,-0.005,-0.200
90,-0.015,-0.215
91,-0.010,-0.390
92,0.010,-0.580
93,0.140,-0.330
94,0.255,0.035
95,0.070,0.615
96,-0.500,0.770
97,-0.910,0.735
98,-0.670,0.350
99,-0.320,0.045
100,-0.050,-0.145
101,0.000,-0.245
102,0.025,-0.260
103,0.035,-0.260
104,0.060,-0.235
105,0.065,-0.230
106,0.065,-0.240
107,0.070,-0.245
108,0.075,-0.240
109,0.060,-0.230
110,0.085,-0.230
111,0.085,-0.220
112,0.115,-0.230
113,0.130,-0.215
114,0.140,-0.230
115,0.170,-0.220
116,0.180,-0.215
117,0.200,-0.205
118,0.210,-0.185
119,0.210,-0.155
120,0.215,-0.145
121,0.220,-0.110
122,0.210,-0.105
123,0.195,-0.080
124,0.195,-0.085
125,0.160,-0.080
126,0.130,-0.080
127,0.095,-0.100
128,0.065,-0.115
129,0.040,-0.145
130,0.025,-0.150
131,0.025,-0.140
132,0.010,-0.155
133,0.010,-0.180
134,0.000,-0.185
135,0.000,-0.180
136,0.005,-0.180
137,0.005,-0.175
138,0.000,-0.185
139,0.020,-0.180
140,0.005,-0.170
141,0.010,-0.185
142,0.010,-0.190
143,0.000,-0.195
144,0.025,-0.190
145,0.015,-0.185
146,0.015,-0.175
147,0.015,-0.180
