'sample interval','ECG0','ECG1'
'0.0078125 sec','mV','mV'
0,-0.055,-0.015
1,-0.020,-0.010
2,-0.005,-0.025
3,0.000,-0.040
4,0.060,-0.065
5,0.075,-0.055
6,0.105,-0.095
7,0.110,-0.120
8,0.145,-0.140
9,0.145,-0.150
10,0.125,-0.145
11,0.100,-0.150
12,0.050,-0.140
13,0.015,-0.135
14,-0.050,-0.110
15,-0.075,-0.085
16,-0.125,-0.040
17,-0.175,-0.020
18,-0.175,0.010
19,-0.205,0.025
20,-0.220,0.040
21,-0.210,0.035
22,-0.240,0.055
23,-0.240,0.050
24,-0.235,0.060
25,-0.255,0.075
26,-0.240,0.075
27,-0.265,0.070
28,-0.250,0.080
29,-0.260,0.070
30,-0.260,0.090
31,-0.265,0.090
32,-0.250,0.100
33,-0.250,0.100
34,-0.250,0.090
35,-0.250,0.100
36,-0.235,0.110
37,-0.230,0.105
38,-0.220,0.095
39,-0.225,0.105
40,-0.225,0.110
41,-0.240,0.105
42,-0.260,0.100
43,-0.250,0.105
44,-0.260,0.105
45,-0.260,0.125
46,-0.260,0.095
47,-0.270,0.100
48,-0.265,0.085
49,-0.280,0.125
50,-0.280,0.115
51,-0.290,0.115
52,-0.275,0.115
53,-0.285,0.100
54,-0.285,0.115
55,-0.285,0.115
56,-0.290,0.120
57,-0.295,0.105
58,-0.310,0.135
59,-0.300,0.115
60,-0.285,0.115
61,-0.300,0.115
62,-0.300,0.125
63,-0.300,0.140
64,-0.305,0.150
65,-0.310,0.145
66,-0.295,0.145
67,-0.310,0.160
68,-0.290,0.155
69,-0.300,0.165
70,-0.305,0.150
71,-0.320,0.175
72,-0.310,0.160
73,-0.305,0.175
74,-0.320,0.160
75,-0.295,0.150
76,-0.300,0.175
77,-0.275,0.185
78,-0.240,0.190
79,-0.220,0.210
80,-0.215,0.255
81,-0.215,0.265
82,-0.205,0.280
83,-0.240,0.215
84,-0.240,0.165
85,-0.230,0.145
86,-0.235,0.140
87,-0.250,0.150
88,-0.290,0.165
89,-0.310,0.195
90,-0.300,0.190
91,-0.305,0.200
92,-0.285,0.190
93,-0.295,0.200
94,-0.255,0.190
95,0.000,0.270
96,0.470,0.345
97,0.615,0.340
98,0.070,0.265
99,-0.300,0.295
100,-0.390,0.490
101,-0.440,0.830
102,-0.535,1.080
103,-0.575,1.015
104,-0.435,0.920
105,-0.310,0.855
106,-0.290,0.590
107,-0.270,0.410
108,-0.245,0.355
109,-0.230,0.335
110,-0.230,0.290
111,-0.220,0.265
112,-0.200,0.250
113,-0.185,0.250
114,-0.185,0.245
115,-0.160,0.230
116,-0.150,0.220
117,-0.125,0.235
118,-0.120,0.200
119,-0.105,0.210
120,-0.080,0.205
121,-0.055,0.190
122,-0.015,0.160
123,0.005,0.155
124,0.040,0.125
125,0.050,0.125
126,0.080,0.090
127,0.100,0.085
128,0.090,0.085
129,0.070,0.070
130,0.055,0.065
131,0.000,0.090
132,-0.030,0.090
133,-0.085,0.115
134,-0.125,0.140
135,-0.150,0.185
136,-0.180,0.220
137,-0.205,0.250
138,-0.230,0.260
139,-0.240,0.295
140,-0.260,0.285
141,-0.260,0.275
142,-0.270,0.285
143,-0.265,0.295
144,-0.275,0.305
145,-0.275,0.300
146,-0.265,0.305
147,-0.295,0.290
148,-0.285,0.305
149,-0.300,0.330
150,-0.275,0.325
151,-0.285,0.310
152,-0.275,0.315
153,-0.270,0.325
154,-0.275,0.350
155,-0.275,0.330
156,-0.275,0.340
157,-0.270,0.340
158,-0.275,0.340
159,-0.270,0.320
160,-0.290,0.315
161,-0.300,0.320
162,-0.310,0.330
163,-0.300,0.325
164,-0.320,0.325
165,-0.320,0.305
166,-0.325,0.315
167,-0.340,0.310
168,-0.320,0.295
169,-0.330,0.335
170,-0.330,0.335
171,-0.340,0.325
172,-0.340,0.335
173,-0.345,0.330
174,-0.325,0.345
175,-0.330,0.325
176,-0.335,0.335
177,-0.350,0.315
178,-0.335,0.330
179,-0.345,0.330
180,-0.365,0.325
181,-0.380,0.335
182,-0.365,0.340
183,-0.360,0.345
184,-0.350,0.355
185,-0.360,0.345
186,-0.355,0.335
187,-0.355,0.335
188,-0.355,0.335
189,-0.370,0.355
190,-0.360,0.345
191,-0.355,0.360
192,-0.350,0.350
193,-0.360,0.335
194,-0.350,0.340
195,-0.315,0.370
196,-0.300,0.365
197,-0.290,0.400
198,-0.280,0.410
199,-0.280,0.430
200,-0.310,0.355
201,-0.320,0.320
202,-0.290,0.325
203,-0.310,0.300
204,-0.320,0.305
205,-0.345,0.330
206,-0.390,0.370
207,-0.390,0.365
208,-0.360,0.345
209,-0.355,0.345
210,-0.360,0.360
211,-0.315,0.355
212,-0.050,0.405
213,0.435,0.510
214,0.595,0.485
215,0.040,0.385
216,-0.325,0.405
217,-0.430,0.610
218,-0.455,0.935
219,-0.570,1.195
220,-0.590,1.170
221,-0.485,1.080
222,-0.355,1.015
223,-0.330,0.735
224,-0.315,0.570
225,-0.285,0.505
226,-0.270,0.450
227,-0.260,0.425
228,-0.255,0.390
229,-0.260,0.365
230,-0.240,0.385
231,-0.225,0.350
232,-0.200,0.340
233,-0.185,0.335
234,-0.170,0.325
235,-0.165,0.320
236,-0.135,0.305
237,-0.110,0.295
238,-0.065,0.295
239,-0.045,0.260
240,-0.020,0.265
241,0.025,0.240
242,0.065,0.205
243,0.065,0.205
244,0.070,0.190
245,0.085,0.175
246,0.045,0.165
247,0.020,0.145
248,-0.015,0.150
249,-0.035,0.175
250,-0.085,0.190
251,-0.140,0.220
252,-0.185,0.230
253,-0.215,0.270
254,-0.245,0.280
255,-0.260,0.290
256,-0.265,0.315
257,-0.285,0.325
258,-0.290,0.355
259,-0.290,0.355
260,-0.295,0.350
261,-0.300,0.355
262,-0.300,0.345
263,-0.315,0.345
264,-0.295,0.345
265,-0.325,0.335
266,-0.300,0.335
267,-0.295,0.345
268,-0.315,0.325
269,-0.300,0.340
270,-0.285,0.335
271,-0.280,0.320
272,-0.280,0.310
273,-0.285,0.315
274,-0.270,0.300
275,-0.270,0.300
276,-0.275,0.300
277,-0.290,0.270
278,-0.300,0.290
279,-0.295,0.275
280,-0.290,0.270
281,-0.280,0.270
282,-0.315,0.280
283,-0.310,0.270
284,-0.305,0.250
285,-0.315,0.245
286,-0.315,0.255
287,-0.335,0.245
288,-0.330,0.235
289,-0.345,0.255
290,-0.320,0.240
291,-0.340,0.230
292,-0.345,0.235
293,-0.335,0.245
294,-0.330,0.225
295,-0.340,0.230
296,-0.355,0.230
297,-0.340,0.240
298,-0.325,0.230
299,-0.340,0.230
300,-0.330,0.225
301,-0.340,0.225
302,-0.350,0.230
303,-0.345,0.235
304,-0.330,0.215
305,-0.335,0.225
306,-0.350,0.200
307,-0.350,0.205
308,-0.330,0.215
309,-0.335,0.215
310,-0.350,0.205
311,-0.310,0.215
312,-0.290,0.220
313,-0.285,0.245
314,-0.280,0.260
315,-0.275,0.280
316,-0.300,0.290
317,-0.300,0.225
318,-0.285,0.170
319,-0.300,0.140
320,-0.275,0.185
321,-0.305,0.160
322,-0.305,0.160
323,-0.390,0.175
324,-0.380,0.160
325,-0.360,0.165
326,-0.365,0.155
327,-0.365,0.170
328,-0.375,0.165
329,-0.225,0.200
330,0.185,0.285
331,0.580,0.295
332,0.435,0.255
333,-0.140,0.180
334,-0.420,0.265
335,-0.445,0.500
336,-0.535,0.830
