'sample interval','ECG0','ECG1'
'0.0078125 sec','mV','mV'
0,0.030,0.085
1,0.025,0.095
2,0.025,0.110
3,0.025,0.120
4,0.025,0.125
5,0.035,0.130
6,0.040,0.135
7,0.040,0.130
8,0.030,0.110
9,0.020,0.090
10,0.010,0.070
11,0.010,0.050
12,0.010,0.040
13,0.005,0.030
14,0.000,0.015
15,0.000,0.000
16,-0.005,-0.025
17,-0.010,-0.050
18,-0.015,-0.060
19,-0.010,-0.050
20,-0.015,-0.050
21,-0.020,-0.060
22,-0.025,-0.060
23,0.000,-0.020
24,0.105,0.105
25,0.305,0.340
26,0.505,0.605
27,0.540,0.735
28,0.390,0.640
29,0.180,0.410
30,0.030,0.185
31,-0.025,0.050
32,-0.040,0.000
33,-0.040,-0.010
34,-0.040,-0.010
35,-0.040,-0.010
36,-0.040,-0.020
37,-0.040,-0.025
38,-0.040,-0.020
39,-0.035,-0.015
40,-0.035,-0.010
41,-0.035,0.000
42,-0.035,0.000
43,-0.035,0.000
44,-0.030,0.000
45,-0.020,0.000
46,-0.020,0.000
47,-0.025,0.000
48,-0.025,0.005
49,-0.030,0.005
50,-0.030,0.005
51,-0.035,0.005
52,-0.035,0.005
53,-0.040,0.000
54,-0.045,0.000
55,-0.045,0.000
56,-0.045,-0.005
57,-0.050,-0.010
58,-0.060,-0.010
59,-0.065,-0.020
60,-0.070,-0.030
61,-0.070,-0.025
62,-0.080,-0.025
63,-0.095,-0.030
64,-0.100,-0.040
65,-0.100,-0.040
66,-0.100,-0.030
67,-0.095,-0.020
68,-0.080,-0.010
69,-0.060,0.000
70,-0.050,0.005
71,-0.040,0.010
72,-0.040,0.010
73,-0.035,0.020
74,-0.030,0.030
75,-0.020,0.030
76,-0.015,0.040
77,-0.005,0.040
78,0.000,0.045
79,0.000,0.045
80,0.000,0.045
81,-0.005,0.040
82,0.000,0.040
83,0.000,0.040
84,0.000,0.045
85,0.000,0.040
86,0.000,0.040
87,0.000,0.035
88,0.000,0.035
89,-0.005,0.050
90,0.000,0.070
91,0.000,0.075
92,0.005,0.085
93,0.010,0.095
94,0.010,0.100
95,0.010,0.090
96,0.005,0.070
97,0.000,0.035
98,0.000,0.015
99,0.000,0.005
100,0.000,0.000
101,-0.005,-0.010
102,-0.015,-0.035
103,-0.020,-0.065
104,-0.020,-0.085
105,-0.020,-0.095
106,-0.020,-0.095
107,-0.025,-0.095
108,-0.030,-0.095
109,-0.030,-0.100
110,0.000,-0.070
111,0.095,0.030
112,0.290,0.240
113,0.490,0.500
114,0.555,0.665
115,0.420,0.635
116,0.210,0.440
117,0.045,0.195
118,-0.015,0.035
119,-0.020,-0.010
120,-0.005,-0.030
121,-0.005,-0.040
122,-0.010,-0.045
123,-0.015,-0.040
124,-0.015,-0.035
125,-0.020,-0.025
126,-0.020,-0.025
127,-0.020,-0.025
128,-0.025,-0.025
129,-0.020,-0.015
130,-0.015,-0.005
131,-0.010,-0.005
132,-0.015,0.000
133,-0.025,0.000
134,-0.030,0.000
135,-0.030,0.000
136,-0.030,0.005
137,-0.035,0.005
138,-0.035,0.005
139,-0.025,0.010
140,-0.025,0.005
141,-0.030,0.005
142,-0.030,0.005
143,-0.030,0.005
144,-0.030,0.000
145,-0.035,0.000
146,-0.035,0.000
147,-0.045,-0.010
148,-0.060,-0.015
149,-0.070,-0.010
150,-0.070,-0.010
151,-0.060,-0.015
152,-0.060,-0.010
153,-0.065,-0.005
154,-0.055,0.000
155,-0.040,0.005
156,-0.030,0.015
157,-0.025,0.025
158,-0.020,0.035
159,-0.015,0.050
160,-0.010,0.055
161,-0.005,0.060
162,0.000,0.065
163,0.005,0.070
164,0.010,0.075
165,0.010,0.080
166,0.010,0.085
167,0.010,0.090
168,0.015,0.085
169,0.010,0.080
170,0.005,0.070
171,0.000,0.070
172,-0.005,0.070
173,-0.015,0.060
174,-0.020,0.060
175,-0.030,0.060
176,-0.040,0.060
177,-0.045,0.080
178,-0.040,0.105
179,-0.025,0.120
180,-0.020,0.130
181,-0.010,0.135
182,0.000,0.135
183,0.000,0.125
184,0.000,0.105
185,-0.010,0.080
186,-0.015,0.055
187,-0.020,0.045
188,-0.025,0.035
189,-0.030,0.020
190,-0.040,0.000
191,-0.040,-0.020
192,-0.040,-0.045
193,-0.040,-0.060
194,-0.040,-0.060
195,-0.040,-0.055
196,-0.040,-0.055
197,-0.040,-0.055
198,-0.025,-0.045
199,0.035,0.030
200,0.185,0.210
201,0.395,0.470
202,0.525,0.675
203,0.460,0.690
204,0.255,0.515
205,0.070,0.270
206,-0.010,0.090
207,-0.030,0.015
208,-0.030,0.000
209,-0.030,-0.005
210,-0.025,-0.015
211,-0.025,-0.015
212,-0.025,-0.010
213,-0.025,-0.010
214,-0.025,-0.010
215,-0.025,-0.005
216,-0.025,0.000
217,-0.025,0.000
218,-0.030,0.000
219,-0.020,0.000
220,-0.015,0.005
221,-0.015,0.010
222,-0.020,0.010
223,-0.015,0.015
224,-0.015,0.015
225,-0.015,0.020
226,-0.010,0.015
227,-0.005,0.015
228,-0.005,0.015
229,-0.005,0.010
230,-0.015,0.010
231,-0.020,0.005
232,-0.025,0.005
233,-0.025,0.000
234,-0.035,0.000
235,-0.040,0.000
236,-0.045,-0.005
237,-0.050,-0.005
238,-0.060,-0.010
239,-0.070,-0.015
240,-0.075,-0.015
241,-0.075,-0.010
242,-0.070,0.000
243,-0.065,0.000
244,-0.050,0.015
245,-0.040,0.025
246,-0.035,0.035
247,-0.030,0.045
248,-0.020,0.050
249,-0.015,0.060
250,-0.010,0.065
251,-0.005,0.070
252,0.000,0.080
253,0.000,0.085
254,0.000,0.085
255,0.005,0.085
256,0.005,0.085
257,0.005,0.085
258,0.000,0.075
259,0.000,0.065
260,0.000,0.065
261,0.005,0.065
262,0.005,0.070
263,0.000,0.070
264,0.000,0.070
265,0.000,0.085
266,0.010,0.105
267,0.025,0.115
268,0.030,0.120
269,0.015,0.125
270,0.005,0.125
271,0.000,0.110
272,0.000,0.085
273,0.000,0.055
274,0.000,0.035
275,0.000,0.025
276,0.000,0.020
277,-0.005,0.010
278,-0.010,-0.005
279,-0.005,-0.035
280,-0.005,-0.065
281,-0.015,-0.075
282,-0.040,-0.075
283,-0.045,-0.075
284,-0.035,-0.080
285,-0.025,-0.080
286,-0.005,-0.055
287,0.075,0.045
288,0.260,0.250
289,0.485,0.525
290,0.585,0.705
291,0.465,0.655
292,0.235,0.425
293,0.065,0.165
294,0.000,0.010
295,0.000,-0.030
296,0.000,-0.045
297,-0.015,-0.050
298,-0.025,-0.050
299,-0.025,-0.050
300,-0.040,-0.050
301,-0.045,-0.055
302,-0.030,-0.060
303,-0.030,-0.060
304,-0.035,-0.050
305,-0.020,-0.040
306,-0.005,-0.040
307,-0.005,-0.040
308,-0.010,-0.030
309,-0.005,-0.015
310,-0.005,-0.015
311,-0.015,-0.020
312,-0.020,-0.020
313,-0.025,-0.020
314,-0.030,-0.025
315,-0.020,-0.030
316,-0.010,-0.030
317,-0.010,-0.035
318,-0.010,-0.045
319,0.000,-0.050
320,0.000,-0.045
321,-0.015,-0.030
322,-0.045,-0.015
323,-0.060,-0.025
324,-0.055,-0.050
325,-0.045,-0.075
326,-0.040,-0.080
327,-0.045,-0.070
328,-0.040,-0.060
329,-0.035,-0.055
330,-0.030,-0.045
331,-0.035,-0.035
332,-0.045,-0.025
333,-0.035,-0.015
334,-0.010,-0.010
335,0.005,0.000
336,0.010,0.000
337,0.010,0.000
338,0.015,0.010
339,0.015,0.015
340,0.020,0.020
