'sample interval','ECG0','ECG1'
'0.0078125 sec','mV','mV'
0,-0.510,0.005
1,-0.475,-0.005
2,-0.515,-0.005
3,-0.490,0.000
4,-0.485,-0.005
5,-0.490,-0.005
6,-0.450,0.015
7,-0.410,0.000
8,-0.460,-0.025
9,-0.460,-0.035
10,-0.430,-0.040
11,-0.405,-0.060
12,-0.410,-0.110
13,-0.425,-0.120
14,-0.405,-0.135
15,-0.405,-0.145
16,-0.400,-0.145
17,-0.385,-0.150
18,-0.370,-0.165
19,-0.360,-0.140
20,-0.355,-0.140
21,-0.285,-0.160
22,-0.265,-0.120
23,-0.220,-0.105
24,-0.220,-0.115
25,-0.185,-0.040
26,-0.065,-0.020
27,-0.035,-0.025
28,-0.015,-0.020
29,0.005,-0.005
30,-0.080,-0.125
31,-0.225,-0.160
32,-0.315,-0.135
33,-0.375,-0.080
34,-0.425,-0.060
35,-0.435,-0.105
36,-0.435,-0.125
37,-0.420,-0.100
38,-0.435,-0.105
39,-0.415,-0.120
40,-0.435,-0.130
41,-0.400,-0.130
42,-0.390,-0.130
43,-0.385,-0.110
44,-0.355,-0.110
45,-0.350,-0.155
46,-0.380,-0.145
47,-0.375,-0.145
48,-0.265,-0.155
49,-0.140,-0.175
50,-0.050,-0.215
51,-0.015,-0.265
52,-0.065,-0.360
53,-0.155,-0.530
54,0.135,-0.845
55,0.670,-1.270
56,0.405,-1.300
57,-0.205,-0.670
58,-0.365,-0.275
59,-0.360,-0.105
60,-0.385,-0.035
61,-0.425,0.005
62,-0.415,0.000
63,-0.410,-0.015
64,-0.425,-0.005
65,-0.390,-0.020
66,-0.405,-0.015
67,-0.425,-0.020
68,-0.435,-0.025
69,-0.435,0.000
70,-0.405,0.005
71,-0.425,-0.015
72,-0.450,0.005
73,-0.420,-0.020
74,-0.420,-0.025
75,-0.370,-0.025
76,-0.380,-0.015
77,-0.395,0.000
78,-0.340,-0.005
79,-0.315,-0.025
80,-0.340,-0.020
81,-0.330,-0.030
82,-0.340,-0.080
83,-0.330,-0.095
84,-0.340,-0.090
85,-0.300,-0.120
86,-0.260,-0.135
87,-0.285,-0.135
88,-0.315,-0.145
89,-0.315,-0.140
90,-0.275,-0.140
91,-0.275,-0.150
92,-0.240,-0.135
93,-0.230,-0.115
94,-0.200,-0.140
95,-0.190,-0.130
96,-0.110,-0.075
97,-0.035,-0.025
98,0.015,0.000
99,0.030,-0.010
100,0.000,-0.050
101,-0.055,-0.125
102,-0.175,-0.140
103,-0.310,-0.125
104,-0.360,-0.110
105,-0.390,-0.115
106,-0.400,-0.075
107,-0.350,-0.115
108,-0.320,-0.110
109,-0.370,-0.105
110,-0.370,-0.110
111,-0.360,-0.110
112,-0.330,-0.125
113,-0.315,-0.145
114,-0.310,-0.110
115,-0.305,-0.105
116,-0.280,-0.135
117,-0.290,-0.125
118,-0.285,-0.095
119,-0.190,-0.110
120,-0.030,-0.135
121,0.015,-0.215
122,0.000,-0.305
123,-0.100,-0.390
124,-0.215,-0.595
125,0.295,-0.965
126,0.810,-1.370
127,0.400,-1.245
128,-0.200,-0.530
129,-0.345,-0.180
130,-0.395,-0.045
131,-0.410,0.000
132,-0.410,0.005
133,-0.415,0.000
134,-0.360,-0.005
135,-0.400,-0.065
136,-0.405,-0.045
137,-0.390,-0.025
138,-0.385,-0.015
139,-0.375,-0.020
140,-0.355,0.005
141,-0.370,-0.005
142,-0.400,0.010
143,-0.395,0.000
144,-0.395,-0.020
145,-0.385,-0.005
146,-0.370,-0.015
147,-0.370,-0.030
148,-0.355,-0.030
149,-0.295,-0.005
150,-0.275,-0.025
151,-0.305,-0.060
152,-0.340,-0.065
153,-0.285,-0.060
154,-0.275,-0.120
155,-0.250,-0.125
156,-0.235,-0.150
157,-0.225,-0.115
158,-0.205,-0.120
159,-0.220,-0.130
160,-0.270,-0.120
161,-0.220,-0.100
162,-0.175,-0.110
163,-0.135,-0.100
164,-0.105,-0.095
165,-0.025,-0.045
166,0.045,-0.015
167,0.115,-0.025
168,0.115,-0.030
169,0.105,-0.040
170,-0.020,-0.120
171,-0.155,-0.140
172,-0.220,-0.060
173,-0.325,-0.055
174,-0.320,-0.045
175,-0.315,-0.070
176,-0.305,-0.080
177,-0.305,-0.100
178,-0.325,-0.080
179,-0.345,-0.090
180,-0.305,-0.100
181,-0.320,-0.110
182,-0.345,-0.130
183,-0.330,-0.145
184,-0.320,-0.125
185,-0.295,-0.150
186,-0.290,-0.130
187,-0.290,-0.115
188,-0.210,-0.125
189,-0.035,-0.160
190,0.035,-0.255
191,0.040,-0.340
192,-0.105,-0.385
193,-0.190,-0.600
194,0.305,-1.030
195,0.780,-1.395
196,0.355,-1.225
197,-0.185,-0.525
198,-0.295,-0.195
199,-0.315,-0.060
200,-0.385,-0.005
201,-0.370,0.000
202,-0.405,-0.010
203,-0.405,-0.045
204,-0.415,-0.045
205,-0.425,-0.055
206,-0.430,-0.070
207,-0.410,-0.060
208,-0.390,-0.055
209,-0.385,-0.050
210,-0.410,-0.020
211,-0.385,-0.045
212,-0.380,-0.095
213,-0.395,-0.060
214,-0.405,-0.060
215,-0.375,-0.065
216,-0.375,-0.065
217,-0.390,-0.070
218,-0.375,-0.100
219,-0.380,-0.095
220,-0.405,-0.160
221,-0.345,-0.160
222,-0.335,-0.170
223,-0.345,-0.205
224,-0.365,-0.180
225,-0.380,-0.215
226,-0.335,-0.220
227,-0.285,-0.240
228,-0.240,-0.220
229,-0.320,-0.215
230,-0.260,-0.195
231,-0.260,-0.220
232,-0.245,-0.195
233,-0.200,-0.215
234,-0.215,-0.180
235,-0.190,-0.160
236,-0.095,-0.110
237,-0.055,-0.125
238,0.010,-0.100
239,0.055,-0.110
240,0.000,-0.155
241,-0.135,-0.230
242,-0.270,-0.195
243,-0.370,-0.170
244,-0.420,-0.160
245,-0.425,-0.175
246,-0.395,-0.190
247,-0.390,-0.200
248,-0.405,-0.200
249,-0.400,-0.155
250,-0.400,-0.200
251,-0.375,-0.225
252,-0.375,-0.200
253,-0.360,-0.220
254,-0.380,-0.210
255,-0.405,-0.200
256,-0.350,-0.190
257,-0.385,-0.210
258,-0.325,-0.205
259,-0.215,-0.210
260,-0.050,-0.250
261,0.000,-0.315
262,-0.045,-0.380
263,-0.135,-0.485
264,-0.065,-0.735
265,0.490,-1.175
266,0.715,-1.485
267,0.090,-1.125
268,-0.310,-0.510
269,-0.370,-0.250
270,-0.375,-0.115
271,-0.400,-0.035
272,-0.445,-0.040
273,-0.455,-0.055
274,-0.460,-0.055
275,-0.440,-0.090
276,-0.430,-0.090
277,-0.465,-0.065
278,-0.450,-0.060
279,-0.455,-0.060
280,-0.435,-0.095
281,-0.410,-0.095
282,-0.430,-0.070
283,-0.400,-0.040
284,-0.385,-0.025
285,-0.395,-0.055
286,-0.370,-0.025
287,-0.360,-0.040
288,-0.330,-0.075
289,-0.300,-0.060
290,-0.280,-0.055
291,-0.280,-0.070
292,-0.290,-0.070
293,-0.295,-0.100
294,-0.315,-0.155
295,-0.275,-0.155
296,-0.270,-0.165
297,-0.245,-0.185
298,-0.245,-0.175
299,-0.270,-0.170
