'sample interval','ECG0','ECG1'
'0.0078125 sec','mV','mV'
0,-0.115,-0.380
1,-0.095,-0.370
2,-0.115,-0.380
3,-0.135,-0.375
4,-0.145,-0.385
5,-0.140,-0.350
6,-0.155,-0.350
7,-0.160,-0.380
8,-0.150,-0.365
9,-0.140,-0.370
10,-0.160,-0.340
11,-0.165,-0.310
12,-0.165,-0.250
13,-0.145,-0.210
14,-0.080,-0.170
15,-0.030,-0.160
16,-0.005,-0.145
17,-0.010,-0.220
18,-0.055,-0.225
19,-0.130,-0.285
20,-0.130,-0.310
21,-0.210,-0.345
22,-0.215,-0.385
23,-0.220,-0.400
24,-0.210,-0.430
25,-0.215,-0.420
26,-0.215,-0.420
27,-0.220,-0.420
28,-0.225,-0.415
29,-0.215,-0.385
30,-0.220,-0.430
31,-0.195,-0.420
32,-0.200,-0.395
33,-0.195,-0.390
34,-0.195,-0.300
35,-0.180,0.025
36,-0.095,0.690
37,-0.120,1.440
38,-0.865,1.980
39,-2.175,2.390
40,-2.980,2.305
41,-2.920,2.055
42,-2.550,1.740
43,-2.245,1.555
44,-1.965,1.835
45,-1.780,2.270
46,-1.550,1.730
47,-1.290,0.470
48,-1.025,-0.290
49,-0.725,-0.580
50,-0.365,-0.645
51,-0.045,-0.615
52,0.190,-0.640
53,0.335,-0.670
54,0.390,-0.640
55,0.405,-0.630
56,0.460,-0.600
57,0.475,-0.580
58,0.510,-0.585
59,0.540,-0.570
60,0.555,-0.520
61,0.600,-0.520
62,0.665,-0.510
63,0.715,-0.540
64,0.750,-0.555
65,0.800,-0.575
66,0.845,-0.620
67,0.865,-0.625
68,0.895,-0.640
69,0.940,-0.685
70,0.970,-0.675
71,0.965,-0.625
72,0.930,-0.560
73,0.880,-0.485
74,0.820,-0.405
75,0.740,-0.320
76,0.640,-0.275
77,0.535,-0.255
78,0.435,-0.235
79,0.345,-0.250
80,0.275,-0.265
81,0.200,-0.255
82,0.150,-0.285
83,0.100,-0.290
84,0.075,-0.320
85,0.030,-0.295
86,0.025,-0.310
87,0.040,-0.335
88,0.025,-0.340
89,0.040,-0.345
90,0.025,-0.350
91,0.040,-0.365
92,0.030,-0.370
93,0.030,-0.390
94,0.010,-0.390
95,0.020,-0.395
96,0.025,-0.405
97,0.015,-0.395
98,0.035,-0.385
99,0.020,-0.390
100,0.005,-0.420
101,0.010,-0.410
102,-0.005,-0.400
103,0.000,-0.400
104,-0.020,-0.395
105,-0.025,-0.375
106,-0.035,-0.390
107,-0.050,-0.395
108,-0.060,-0.380
109,-0.075,-0.380
110,-0.075,-0.365
111,-0.065,-0.365
112,-0.065,-0.385
113,-0.080,-0.380
114,-0.100,-0.390
115,-0.100,-0.380
116,-0.100,-0.385
117,-0.095,-0.380
118,-0.080,-0.330
119,-0.105,-0.255
120,-0.085,-0.220
121,-0.025,-0.175
122,0.015,-0.150
123,0.035,-0.165
124,0.065,-0.215
125,0.025,-0.240
126,-0.050,-0.255
127,-0.060,-0.300
128,-0.110,-0.355
129,-0.100,-0.390
130,-0.110,-0.410
131,-0.110,-0.415
132,-0.105,-0.410
133,-0.135,-0.415
134,-0.125,-0.415
135,-0.115,-0.400
136,-0.120,-0.400
137,-0.140,-0.410
138,-0.120,-0.375
139,-0.125,-0.360
140,-0.130,-0.385
141,-0.115,-0.330
142,-0.135,-0.120
143,-0.095,0.270
144,-0.005,0.840
145,-0.365,1.255
146,-1.440,1.680
147,-2.645,1.820
148,-3.055,1.690
149,-2.800,1.390
150,-2.485,1.075
151,-2.230,0.955
152,-1.965,1.350
153,-1.700,1.375
154,-1.455,0.330
155,-1.195,-0.465
156,-0.915,-0.605
157,-0.590,-0.620
158,-0.235,-0.585
159,0.070,-0.525
160,0.260,-0.520
161,0.340,-0.515
162,0.370,-0.495
163,0.430,-0.480
164,0.440,-0.475
165,0.445,-0.460
166,0.480,-0.420
167,0.510,-0.400
168,0.530,-0.450
169,0.555,-0.445
170,0.580,-0.430
171,0.635,-0.470
172,0.670,-0.475
173,0.710,-0.495
174,0.740,-0.520
175,0.815,-0.525
176,0.850,-0.540
177,0.880,-0.585
178,0.915,-0.565
179,0.895,-0.560
180,0.850,-0.515
181,0.810,-0.430
182,0.725,-0.370
183,0.640,-0.290
184,0.550,-0.255
185,0.435,-0.205
186,0.325,-0.215
187,0.230,-0.205
188,0.150,-0.200
189,0.085,-0.245
190,0.015,-0.270
191,0.000,-0.255
192,-0.055,-0.310
193,-0.050,-0.335
194,-0.070,-0.330
195,-0.050,-0.320
196,-0.075,-0.335
197,-0.085,-0.335
198,-0.080,-0.330
199,-0.080,-0.340
200,-0.115,-0.360
201,-0.110,-0.380
202,-0.110,-0.360
203,-0.125,-0.350
204,-0.090,-0.340
205,-0.100,-0.360
206,-0.105,-0.375
207,-0.125,-0.355
208,-0.130,-0.370
209,-0.140,-0.345
210,-0.125,-0.360
211,-0.150,-0.340
212,-0.140,-0.375
213,-0.180,-0.360
214,-0.160,-0.350
215,-0.230,-0.355
216,-0.200,-0.345
217,-0.185,-0.320
218,-0.175,-0.345
219,-0.220,-0.340
220,-0.230,-0.315
221,-0.235,-0.335
222,-0.245,-0.340
223,-0.210,-0.325
224,-0.250,-0.315
225,-0.255,-0.330
226,-0.265,-0.295
227,-0.285,-0.260
228,-0.315,-0.190
229,-0.280,-0.145
230,-0.200,-0.105
231,-0.165,-0.075
232,-0.215,-0.175
233,-0.240,-0.205
234,-0.395,-0.235
235,-0.510,-0.260
236,-0.570,-0.285
237,-0.630,-0.350
238,-0.665,-0.400
239,-0.690,-0.390
240,-0.715,-0.400
241,-0.760,-0.400
242,-0.765,-0.390
243,-0.795,-0.400
244,-0.820,-0.390
245,-0.870,-0.400
246,-0.935,-0.405
247,-0.990,-0.385
248,-1.025,-0.370
249,-1.020,-0.355
250,-1.050,-0.220
251,-1.045,0.110
252,-0.945,0.625
253,-1.065,0.980
254,-1.895,1.355
255,-3.130,1.570
256,-3.665,1.435
257,-3.585,1.155
258,-3.375,0.815
259,-3.190,0.600
260,-2.920,0.925
261,-2.685,1.095
262,-2.425,0.295
263,-2.145,-0.475
264,-1.855,-0.620
265,-1.550,-0.565
266,-1.215,-0.500
267,-0.880,-0.465
268,-0.665,-0.445
269,-0.570,-0.450
270,-0.495,-0.420
271,-0.440,-0.420
272,-0.415,-0.400
273,-0.370,-0.385
274,-0.365,-0.385
275,-0.310,-0.375
276,-0.200,-0.380
277,-0.160,-0.355
278,-0.100,-0.375
279,-0.050,-0.370
280,0.055,-0.410
281,0.100,-0.420
282,0.190,-0.440
283,0.235,-0.485
284,0.285,-0.505
285,0.340,-0.495
286,0.370,-0.485
287,0.380,-0.485
288,0.330,-0.425
289,0.270,-0.365
290,0.185,-0.310
291,0.105,-0.250
292,0.005,-0.205
293,-0.080,-0.185
294,-0.190,-0.200
295,-0.295,-0.205
296,-0.380,-0.230
297,-0.440,-0.235
298,-0.515,-0.250
299,-0.565,-0.260
300,-0.555,-0.285
301,-0.555,-0.310
302,-0.600,-0.320
303,-0.610,-0.295
304,-0.595,-0.305
305,-0.600,-0.350
306,-0.585,-0.335
307,-0.590,-0.340
308,-0.585,-0.330
309,-0.580,-0.345
310,-0.575,-0.350
311,-0.590,-0.340
312,-0.585,-0.355
313,-0.595,-0.345
314,-0.570,-0.345
315,-0.570,-0.345
316,-0.580,-0.330
317,-0.580,-0.355
318,-0.575,-0.360
319,-0.580,-0.355
320,-0.590,-0.370
321,-0.565,-0.335
322,-0.570,-0.330
323,-0.580,-0.320
324,-0.590,-0.325
325,-0.575,-0.315
326,-0.575,-0.315
327,-0.585,-0.305
328,-0.580,-0.305
329,-0.580,-0.300
330,-0.590,-0.310
331,-0.600,-0.305
332,-0.600,-0.315
333,-0.605,-0.300
334,-0.585,-0.290
335,-0.580,-0.240
336,-0.580,-0.175
337,-0.555,-0.170
338,-0.505,-0.130
339,-0.475,-0.110
340,-0.435,-0.140
341,-0.440,-0.195
342,-0.535,-0.210
343,-0.590,-0.240
344,-0.655,-0.265
345,-0.700,-0.330
346,-0.700,-0.365
347,-0.685,-0.365
348,-0.695,-0.345
349,-0.705,-0.370
350,-0.705,-0.360
351,-0.705,-0.365
352,-0.700,-0.345
353,-0.705,-0.355
354,-0.685,-0.365
355,-0.680,-0.360
356,-0.680,-0.320
357,-0.705,-0.295
358,-0.695,-0.105
359,-0.655,0.340
360,-0.520,0.965
361,-0.970,1.400
362,-2.140,1.895
363,-3.235,1.930
364,-3.410,1.675
365,-3.150,1.295
366,-2.945,1.005
367,-2.690,1.055
368,-2.475,1.525
369,-2.230,1.310
370,-1.955,0.255
371,-1.665,-0.365
372,-1.335,-0.540
373,-0.995,-0.545
374,-0.635,-0.530
375,-0.380,-0.535
376,-0.260,-0.510
377,-0.190,-0.460
378,-0.150,-0.460
379,-0.110,-0.440
380,-0.090,-0.435
381,-0.065,-0.410
382,-0.060,-0.390
383,-0.040,-0.375
384,-0.045,-0.365
385,0.035,-0.375
386,0.045,-0.395
387,0.115,-0.395
388,0.150,-0.435
389,0.210,-0.465
390,0.230,-0.495
391,0.290,-0.510
392,0.325,-0.540
393,0.355,-0.535
394,0.350,-0.480
395,0.305,-0.420
396,0.230,-0.365
397,0.195,-0.320
398,0.075,-0.245
399,-0.015,-0.205
400,-0.110,-0.215
401,-0.230,-0.230
402,-0.300,-0.260
403,-0.410,-0.275
404,-0.450,-0.260
405,-0.485,-0.295
406,-0.525,-0.315
407,-0.545,-0.300
408,-0.550,-0.315
409,-0.525,-0.330
410,-0.495,-0.325
411,-0.500,-0.345
412,-0.525,-0.355
413,-0.500,-0.370
414,-0.485,-0.380
415,-0.475,-0.385
416,-0.485,-0.375
417,-0.480,-0.370
418,-0.475,-0.395
419,-0.460,-0.380
420,-0.455,-0.410
421,-0.435,-0.395
422,-0.430,-0.405
423,-0.420,-0.400
424,-0.415,-0.395
425,-0.400,-0.405
426,-0.395,-0.400
427,-0.395,-0.365
428,-0.395,-0.390
429,-0.395,-0.365
430,-0.390,-0.365
431,-0.385,-0.345
432,-0.380,-0.350
433,-0.395,-0.355
434,-0.360,-0.340
435,-0.340,-0.325
436,-0.295,-0.320
437,-0.270,-0.340
438,-0.250,-0.320
439,-0.235,-0.310
440,-0.210,-0.300
441,-0.190,-0.220
442,-0.155,-0.185
443,-0.095,-0.145
444,0.000,-0.095
445,0.035,-0.105
446,0.050,-0.170
447,0.005,-0.160
448,-0.040,-0.245
449,-0.060,-0.260
450,-0.125,-0.310
451,-0.125,-0.345
452,-0.105,-0.360
453,-0.080,-0.360
454,-0.085,-0.350
455,-0.070,-0.350
456,-0.065,-0.360
457,-0.050,-0.355
458,-0.025,-0.370
459,-0.020,-0.365
460,-0.025,-0.340
461,-0.025,-0.340
462,-0.040,-0.295
463,-0.040,-0.090
464,0.015,0.420
465,0.115,1.170
466,-0.340,1.790
467,-1.555,2.295
468,-2.695,2.235
469,-2.755,1.995
470,-2.335,1.625
471,-2.070,1.390
472,-1.755,1.680
473,-1.585,2.160
474,-1.340,1.455
475,-1.065,0.245
476,-0.775,-0.375
477,-0.465,-0.580
478,-0.100,-0.600
479,0.180,-0.590
480,0.390,-0.585
481,0.470,-0.605
482,0.525,-0.565
483,0.555,-0.565
484,0.595,-0.545
485,0.610,-0.545
486,0.625,-0.525
487,0.640,-0.525
488,0.685,-0.500
489,0.700,-0.505
490,0.720,-0.475
491,0.740,-0.495
492,0.815,-0.525
493,0.850,-0.550
494,0.905,-0.570
495,0.975,-0.610
496,1.010,-0.620
497,1.060,-0.635
498,1.050,-0.585
499,1.035,-0.540
500,0.975,-0.470
501,0.915,-0.390
502,0.840,-0.310
503,0.740,-0.270
504,0.670,-0.235
505,0.580,-0.235
506,0.460,-0.235
507,0.380,-0.280
508,0.340,-0.260
509,0.275,-0.285
510,0.255,-0.295
511,0.240,-0.320
512,0.240,-0.330
513,0.210,-0.310
514,0.220,-0.310
515,0.205,-0.350
516,0.220,-0.345
517,0.215,-0.350
518,0.225,-0.345
519,0.235,-0.375
520,0.230,-0.375
521,0.255,-0.390
522,0.265,-0.390
523,0.255,-0.385
524,0.275,-0.380
525,0.275,-0.395
526,0.275,-0.400
