'sample interval','ECG0','ECG1'
'0.0078125 sec','mV','mV'
0,-0.040,0.165
1,-0.015,0.170
2,0.000,0.175
3,0.000,0.170
4,-0.005,0.160
5,-0.005,0.160
6,0.000,0.165
7,0.000,0.170
8,0.005,0.175
9,0.010,0.170
10,0.000,0.170
11,0.000,0.170
12,0.005,0.170
13,0.010,0.175
14,0.000,0.175
15,-0.010,0.195
16,-0.010,0.225
17,0.000,0.245
18,0.015,0.255
19,0.025,0.255
20,0.030,0.255
21,0.020,0.245
22,0.005,0.230
23,-0.005,0.205
24,-0.005,0.190
25,0.000,0.180
26,0.000,0.170
27,-0.015,0.145
28,-0.035,0.115
29,-0.025,0.090
30,-0.005,0.070
31,0.000,0.060
32,-0.005,0.065
33,-0.030,0.080
34,-0.050,0.085
35,-0.055,0.085
36,-0.050,0.090
37,0.010,0.165
38,0.185,0.350
39,0.445,0.620
40,0.605,0.855
41,0.520,0.900
42,0.275,0.745
43,0.065,0.490
44,-0.015,0.300
45,-0.020,0.205
46,-0.020,0.170
47,-0.020,0.155
48,-0.020,0.140
49,-0.020,0.135
50,-0.025,0.135
51,-0.035,0.140
52,-0.040,0.140
53,-0.025,0.155
54,-0.010,0.160
55,-0.010,0.160
56,-0.010,0.160
57,0.000,0.160
58,-0.005,0.165
59,-0.015,0.160
60,-0.025,0.160
61,-0.030,0.170
62,-0.040,0.170
63,-0.040,0.170
64,-0.035,0.175
65,-0.030,0.180
66,-0.020,0.180
67,-0.020,0.180
68,-0.020,0.180
69,-0.025,0.180
70,-0.030,0.175
71,-0.030,0.165
72,-0.025,0.165
73,-0.010,0.160
74,0.000,0.150
75,-0.010,0.135
76,-0.050,0.125
77,-0.080,0.120
78,-0.090,0.110
79,-0.100,0.100
80,-0.095,0.100
81,-0.095,0.100
82,-0.100,0.100
83,-0.100,0.105
84,-0.090,0.105
85,-0.070,0.100
86,-0.040,0.100
87,-0.025,0.100
88,-0.035,0.105
89,-0.040,0.110
90,-0.040,0.110
91,-0.040,0.115
92,-0.035,0.120
93,-0.030,0.120
94,-0.015,0.120
95,-0.005,0.125
96,-0.005,0.125
97,-0.005,0.120
98,-0.010,0.115
99,-0.010,0.115
100,-0.015,0.110
101,-0.015,0.110
102,-0.015,0.110
103,-0.020,0.100
104,-0.030,0.095
105,-0.025,0.085
106,-0.025,0.080
107,-0.025,0.075
108,-0.020,0.070
109,-0.010,0.070
110,0.000,0.085
111,0.000,0.105
112,-0.010,0.125
113,-0.030,0.135
114,-0.030,0.140
115,-0.010,0.135
116,0.000,0.130
117,0.000,0.120
118,-0.015,0.100
119,-0.030,0.075
120,-0.030,0.055
121,-0.030,0.050
122,-0.035,0.040
123,-0.040,0.020
124,-0.055,0.000
125,-0.060,-0.035
126,-0.055,-0.050
127,-0.040,-0.050
128,-0.040,-0.050
129,-0.050,-0.035
130,-0.055,-0.040
131,-0.060,-0.050
132,-0.055,-0.035
133,0.035,0.055
134,0.265,0.270
135,0.515,0.550
136,0.580,0.735
137,0.420,0.715
138,0.180,0.525
139,0.015,0.285
140,-0.050,0.120
141,-0.065,0.040
142,-0.070,0.010
143,-0.065,0.000
144,-0.055,-0.005
145,-0.050,-0.015
146,-0.050,-0.020
147,-0.060,-0.015
148,-0.065,-0.015
149,-0.060,-0.020
150,-0.055,-0.015
151,-0.050,-0.010
152,-0.040,-0.010
153,-0.025,-0.005
154,-0.025,0.000
155,-0.050,0.000
156,-0.065,0.000
157,-0.055,0.000
158,-0.055,0.000
159,-0.050,0.005
160,-0.045,0.005
161,-0.040,0.005
162,-0.035,0.010
163,-0.035,0.010
164,-0.045,0.010
165,-0.040,0.010
166,-0.040,0.010
167,-0.050,0.010
168,-0.045,0.005
169,-0.040,0.000
170,-0.040,0.000
171,-0.040,0.000
172,-0.060,-0.005
173,-0.085,-0.010
174,-0.095,-0.010
175,-0.110,-0.010
176,-0.115,-0.015
177,-0.115,-0.020
178,-0.105,-0.015
179,-0.100,-0.015
180,-0.090,-0.010
181,-0.075,-0.010
182,-0.065,-0.010
183,-0.060,-0.005
184,-0.050,-0.005
185,-0.040,-0.005
186,-0.030,-0.005
187,-0.015,0.000
188,-0.005,0.000
189,0.000,0.005
190,0.000,0.005
191,-0.010,0.005
192,-0.010,0.005
193,0.000,0.010
194,0.000,0.010
195,0.000,0.010
196,0.000,0.010
197,0.000,0.005
198,0.000,0.000
199,0.000,0.000
200,0.000,0.000
201,0.000,0.000
202,0.000,0.000
203,0.000,-0.005
204,0.000,-0.010
205,0.000,-0.005
206,0.000,0.000
207,0.005,0.010
208,0.010,0.025
209,0.005,0.035
210,0.000,0.050
211,0.005,0.050
212,0.010,0.050
213,0.000,0.045
214,0.000,0.035
215,-0.015,0.010
216,-0.030,0.000
217,-0.030,-0.010
218,-0.030,-0.020
219,-0.025,-0.050
220,-0.025,-0.080
221,-0.030,-0.115
222,-0.035,-0.135
223,-0.040,-0.140
224,-0.045,-0.135
225,-0.045,-0.135
226,-0.050,-0.135
227,-0.055,-0.140
228,-0.050,-0.135
229,0.015,-0.065
230,0.195,0.110
231,0.430,0.365
232,0.565,0.580
233,0.480,0.625
234,0.255,0.495
235,0.055,0.275
236,-0.040,0.090
237,-0.055,-0.005
238,-0.035,-0.045
