'sample interval','ECG0','ECG1'
'0.0078125 sec','mV','mV'
0,-0.795,0.115
1,0.350,0.015
2,-0.730,0.085
3,0.275,0.065
4,-0.695,0.090
5,0.190,0.080
6,-0.540,0.035
7,0.020,0.110
8,-0.435,0.010
9,-0.135,0.095
10,-0.260,-0.030
11,-0.270,0.100
12,-0.145,-0.050
13,-0.420,0.095
14,-0.055,-0.035
15,-0.430,0.090
16,0.015,-0.070
17,-0.550,0.075
18,0.035,-0.100
19,-0.670,0.075
20,0.150,-0.110
21,-0.730,0.085
22,0.185,-0.115
23,-0.750,0.055
24,0.275,-0.130
25,-0.745,0.015
26,0.265,-0.085
27,-0.725,0.010
28,0.215,-0.035
29,-0.615,0.015
30,0.270,0.090
31,-0.490,0.170
32,0.255,0.230
33,-0.410,0.170
34,0.130,0.115
35,-0.460,-0.070
36,0.025,-0.045
37,-0.450,-0.135
38,-0.055,-0.055
39,-0.450,-0.140
40,-0.215,0.005
41,-0.265,-0.180
42,-0.465,-0.005
43,-0.120,-0.235
44,-0.555,0.000
45,0.050,-0.210
46,-0.600,0.000
47,0.040,-0.135
48,-0.775,0.345
49,0.405,0.350
50,0.255,0.655
51,1.680,-0.050
52,0.390,-1.045
53,0.205,-1.830
54,-1.195,-2.295
55,0.000,-2.105
56,-0.675,-1.120
57,0.075,-0.330
58,-0.555,-0.055
59,-0.120,0.115
60,-0.285,0.010
61,-0.270,0.195
62,-0.130,0.025
63,-0.415,0.240
64,-0.045,0.025
65,-0.355,0.260
66,-0.045,0.060
67,-0.350,0.260
68,0.060,0.120
69,-0.435,0.310
70,0.200,0.175
71,-0.480,0.375
72,0.280,0.260
73,-0.545,0.440
74,0.425,0.390
75,-0.445,0.505
76,0.420,0.570
77,-0.330,0.625
78,0.400,0.710
79,-0.230,0.725
80,0.465,0.810
81,-0.190,0.770
82,0.445,0.835
83,-0.265,0.740
84,0.355,0.755
85,-0.385,0.645
86,0.215,0.645
87,-0.445,0.435
88,0.010,0.450
89,-0.295,0.200
90,-0.145,0.275
91,-0.155,0.075
92,-0.305,0.230
93,-0.075,0.000
94,-0.410,0.165
95,0.085,-0.020
96,-0.510,0.115
97,0.145,-0.015
98,-0.565,0.110
99,0.225,0.005
100,-0.635,0.130
101,0.315,0.000
102,-0.730,0.125
103,0.330,0.045
104,-0.705,0.105
105,0.325,0.045
106,-0.615,0.055
107,0.170,0.165
108,-0.505,0.025
109,-0.015,0.145
110,-0.250,-0.020
111,-0.220,0.110
112,-0.095,-0.050
