'sample interval','ECG0','ECG1'
'0.0078125 sec','mV','mV'
0,-0.335,-0.465
1,-0.310,-0.485
2,-0.155,-0.530
3,-0.195,-0.520
4,-0.385,-0.550
5,-0.305,-0.505
6,-0.320,-0.480
7,-0.375,-0.470
8,-0.270,-0.465
9,-0.255,-0.435
10,-0.290,-0.440
11,-0.140,-0.370
12,0.190,-0.275
13,0.350,-0.360
14,0.040,-0.475
15,-0.415,-0.405
16,-0.565,-0.105
17,-0.645,0.305
18,-0.760,0.640
19,-0.745,0.500
20,-0.580,0.270
21,-0.295,0.195
22,-0.155,-0.020
23,-0.280,-0.215
24,-0.280,-0.280
25,-0.225,-0.320
26,-0.150,-0.355
27,-0.125,-0.355
28,-0.190,-0.370
29,-0.190,-0.370
30,-0.200,-0.370
31,-0.120,-0.360
32,-0.165,-0.375
33,-0.105,-0.375
34,-0.165,-0.385
35,-0.145,-0.400
36,-0.040,-0.400
37,-0.115,-0.420
38,-0.070,-0.455
39,-0.010,-0.460
40,-0.005,-0.465
41,-0.115,-0.510
42,0.080,-0.520
43,-0.035,-0.530
44,-0.140,-0.535
45,-0.045,-0.515
46,-0.040,-0.510
47,-0.035,-0.515
48,-0.135,-0.505
49,-0.090,-0.475
50,-0.035,-0.460
51,-0.140,-0.400
52,-0.110,-0.380
53,-0.270,-0.335
54,-0.270,-0.290
55,-0.275,-0.270
56,-0.265,-0.255
57,-0.270,-0.230
58,-0.260,-0.230
59,-0.235,-0.210
60,-0.215,-0.220
61,-0.090,-0.230
62,-0.345,-0.230
63,-0.350,-0.235
64,-0.295,-0.195
65,-0.275,-0.210
66,-0.265,-0.225
67,-0.280,-0.230
68,-0.250,-0.240
69,-0.265,-0.245
70,-0.250,-0.235
71,-0.250,-0.250
72,-0.270,-0.250
73,-0.260,-0.260
74,-0.220,-0.265
75,-0.160,-0.270
76,-0.295,-0.265
77,-0.305,-0.220
78,-0.375,-0.095
79,-0.400,-0.025
80,-0.335,0.040
81,-0.285,0.095
82,-0.290,0.115
83,-0.315,0.140
84,-0.260,0.195
85,-0.240,0.260
86,-0.255,0.310
87,-0.310,0.385
88,-0.350,0.435
89,-0.340,0.520
90,-0.325,0.590
91,-0.330,0.635
92,-0.295,0.670
93,-0.310,0.710
94,-0.300,0.740
95,-0.285,0.755
96,-0.285,0.780
97,-0.265,0.775
98,-0.285,0.795
99,-0.255,0.785
100,-0.275,0.800
101,-0.295,0.835
102,-0.265,0.860
103,-0.225,0.905
104,-0.200,0.905
105,-0.225,0.770
106,-0.230,0.690
107,-0.200,0.645
108,-0.140,0.650
109,-0.245,0.615
110,-0.325,0.635
111,-0.360,0.655
112,-0.320,0.665
113,-0.275,0.665
114,-0.290,0.640
115,-0.285,0.635
116,-0.190,0.685
117,0.095,0.770
118,0.385,0.760
119,0.335,0.645
120,-0.110,0.530
121,-0.370,0.745
122,-0.460,1.095
