'sample interval','ECG0','ECG1'
'0.0078125 sec','mV','mV'
0,-0.115,0.220
1,-0.105,0.215
2,-0.095,0.260
3,-0.085,0.250
4,-0.075,0.285
5,-0.065,0.295
6,-0.050,0.300
7,-0.035,0.310
8,-0.045,0.325
9,-0.025,0.325
10,-0.010,0.315
11,0.000,0.335
12,0.000,0.355
13,0.025,0.355
14,0.015,0.365
15,0.015,0.375
16,0.035,0.370
17,0.025,0.390
18,0.025,0.380
19,0.010,0.375
20,0.015,0.365
21,0.005,0.380
22,-0.005,0.375
23,0.005,0.360
24,-0.015,0.370
25,-0.030,0.360
26,-0.030,0.365
27,-0.055,0.345
28,-0.055,0.325
29,-0.090,0.290
30,-0.110,0.280
31,-0.120,0.260
32,-0.140,0.235
33,-0.150,0.220
34,-0.180,0.205
35,-0.190,0.170
36,-0.215,0.145
37,-0.215,0.110
38,-0.240,0.080
39,-0.275,0.065
40,-0.270,0.050
41,-0.290,0.030
42,-0.280,0.010
43,-0.285,0.010
44,-0.265,0.005
45,-0.275,0.000
46,-0.280,-0.010
47,-0.270,0.015
48,-0.260,0.000
49,-0.245,-0.005
50,-0.240,-0.005
51,-0.245,-0.030
52,-0.240,-0.015
53,-0.245,-0.010
54,-0.235,-0.045
55,-0.250,-0.035
56,-0.230,-0.030
57,-0.250,-0.045
58,-0.235,-0.045
59,-0.245,-0.065
60,-0.265,-0.090
61,-0.260,-0.060
62,-0.290,-0.085
63,-0.280,-0.080
64,-0.290,-0.120
65,-0.285,-0.115
66,-0.290,-0.115
67,-0.300,-0.110
68,-0.310,-0.105
69,-0.310,-0.130
70,-0.305,-0.115
71,-0.305,-0.120
72,-0.315,-0.115
73,-0.310,-0.125
74,-0.310,-0.130
75,-0.300,-0.115
76,-0.265,-0.105
77,-0.245,-0.070
78,-0.220,-0.035
79,-0.200,-0.045
80,-0.210,-0.075
81,-0.230,-0.095
82,-0.235,-0.110
83,-0.220,-0.130
84,-0.265,-0.155
85,-0.250,-0.130
86,-0.210,-0.110
87,-0.225,-0.085
88,-0.290,-0.105
89,-0.335,-0.145
90,-0.360,-0.140
91,-0.380,-0.150
92,-0.375,-0.150
93,-0.370,-0.165
94,-0.365,-0.160
95,-0.355,-0.160
96,-0.370,-0.150
97,-0.365,-0.140
98,-0.370,-0.145
99,-0.360,-0.140
100,-0.360,-0.155
101,-0.370,-0.150
102,-0.355,-0.150
103,-0.350,-0.145
104,-0.310,-0.150
105,-0.195,-0.100
106,-0.160,-0.045
107,-0.230,-0.300
108,-0.410,-0.635
109,-0.660,-1.185
110,-0.885,-1.585
111,-1.020,-2.085
112,-1.105,-2.390
113,-1.160,-2.175
114,-1.090,-1.845
115,-0.970,-1.650
116,-0.855,-1.525
117,-0.805,-1.370
118,-0.735,-1.210
119,-0.665,-0.995
120,-0.625,-0.790
121,-0.580,-0.570
122,-0.505,-0.395
123,-0.375,-0.260
124,-0.220,-0.110
125,-0.170,0.025
126,-0.140,0.140
127,-0.095,0.220
128,-0.090,0.245
129,-0.065,0.260
130,-0.050,0.300
131,-0.060,0.300
132,-0.045,0.295
133,-0.050,0.310
134,-0.035,0.305
135,-0.020,0.345
136,-0.005,0.360
137,-0.005,0.355
138,0.005,0.355
139,0.020,0.365
140,0.020,0.365
141,0.030,0.375
142,0.040,0.390
143,0.055,0.390
144,0.050,0.400
145,0.045,0.400
146,0.030,0.415
147,0.050,0.395
148,0.015,0.395
149,0.005,0.395
150,0.005,0.380
151,-0.005,0.380
152,0.000,0.385
153,-0.025,0.355
154,-0.020,0.340
155,-0.045,0.315
156,-0.060,0.300
157,-0.075,0.280
158,-0.100,0.260
159,-0.125,0.240
160,-0.130,0.225
161,-0.170,0.185
