'sample interval','ECG0','ECG1'
'0.0078125 sec','mV','mV'
0,-0.605,-0.120
1,-0.605,-0.190
2,-0.565,-0.170
3,-0.600,-0.190
4,-0.540,-0.135
5,-0.610,-0.145
6,-0.565,-0.110
7,-0.745,-0.025
8,-0.420,0.360
9,0.050,0.410
10,0.875,0.665
11,1.045,-0.585
12,0.025,-1.545
13,-1.005,-2.195
14,-1.025,-2.615
15,-0.815,-1.880
16,-0.495,-0.860
17,-0.620,-0.115
18,-0.550,-0.045
19,-0.620,0.005
20,-0.510,-0.025
21,-0.615,0.075
22,-0.545,0.010
23,-0.535,0.080
24,-0.550,0.035
25,-0.485,0.140
26,-0.545,0.115
27,-0.435,0.150
28,-0.545,0.140
29,-0.410,0.205
30,-0.500,0.205
31,-0.380,0.255
32,-0.445,0.320
33,-0.305,0.390
34,-0.375,0.450
35,-0.265,0.510
36,-0.325,0.585
37,-0.210,0.635
38,-0.305,0.720
39,-0.190,0.745
40,-0.235,0.795
41,-0.170,0.755
42,-0.250,0.805
43,-0.290,0.700
44,-0.310,0.715
45,-0.420,0.515
46,-0.425,0.485
47,-0.490,0.325
48,-0.470,0.265
49,-0.540,0.135
50,-0.480,0.120
51,-0.580,0.035
52,-0.500,0.030
53,-0.585,0.010
54,-0.500,0.000
55,-0.600,-0.010
56,-0.460,0.015
57,-0.590,0.025
58,-0.465,0.005
59,-0.550,0.035
60,-0.485,0.010
61,-0.540,0.040
62,-0.485,0.005
63,-0.505,0.080
64,-0.455,0.015
65,-0.475,0.065
66,-0.445,0.005
67,-0.485,0.075
68,-0.525,0.005
69,-0.505,0.065
70,-0.515,0.015
71,-0.465,0.075
72,-0.560,0.035
73,-0.470,0.030
74,-0.570,-0.010
75,-0.450,0.000
76,-0.550,-0.010
77,-0.415,0.015
78,-0.550,0.005
79,-0.440,-0.010
80,-0.555,0.020
81,-0.410,-0.030
82,-0.450,0.090
83,-0.335,0.105
84,-0.370,0.205
85,-0.260,0.180
86,-0.280,0.275
87,-0.270,0.145
