'sample interval','ECG0','ECG1'
'0.0078125 sec','mV','mV'
0,0.110,-0.195
1,0.125,-0.115
2,0.145,-0.075
3,0.165,-0.075
4,0.140,-0.120
5,0.100,-0.155
6,0.075,-0.145
7,0.115,-0.200
8,0.115,-0.275
9,0.095,-0.320
10,0.085,-0.335
11,0.070,-0.330
12,0.085,-0.325
13,0.110,-0.325
14,0.090,-0.330
15,0.085,-0.315
16,0.095,-0.300
17,0.115,-0.285
18,0.150,-0.320
19,0.125,-0.345
20,0.165,-0.145
21,0.235,0.315
22,0.270,0.815
23,0.145,0.470
24,-0.015,-0.245
25,-0.160,-0.340
26,-0.065,-0.175
27,0.035,-0.210
28,0.105,-0.260
29,0.105,-0.305
30,0.095,-0.300
31,0.120,-0.285
32,0.130,-0.310
33,0.115,-0.315
34,0.095,-0.315
35,0.095,-0.305
36,0.120,-0.310
37,0.135,-0.305
38,0.130,-0.315
39,0.080,-0.315
40,0.085,-0.290
41,0.115,-0.285
42,0.115,-0.290
43,0.110,-0.295
44,0.080,-0.300
45,0.090,-0.260
46,0.120,-0.270
47,0.115,-0.265
48,0.100,-0.260
49,0.080,-0.225
50,0.100,-0.185
51,0.115,-0.180
52,0.130,-0.160
53,0.110,-0.170
54,0.090,-0.150
55,0.105,-0.120
56,0.120,-0.100
57,0.105,-0.115
58,0.090,-0.095
59,0.095,-0.065
60,0.115,-0.065
61,0.110,-0.070
62,0.120,-0.080
63,0.065,-0.095
64,0.090,-0.095
65,0.110,-0.125
66,0.110,-0.165
67,0.095,-0.180
68,0.065,-0.200
69,0.095,-0.225
70,0.095,-0.255
71,0.115,-0.270
72,0.075,-0.260
73,0.070,-0.265
74,0.105,-0.240
75,0.095,-0.255
76,0.095,-0.255
77,0.085,-0.260
78,0.090,-0.240
79,0.110,-0.230
80,0.110,-0.255
81,0.105,-0.260
82,0.075,-0.255
83,0.080,-0.225
84,0.095,-0.225
85,0.110,-0.245
86,0.095,-0.255
87,0.080,-0.260
88,0.095,-0.255
89,0.100,-0.245
90,0.100,-0.255
91,0.075,-0.275
92,0.070,-0.260
93,0.085,-0.255
94,0.100,-0.250
95,0.090,-0.285
96,0.065,-0.280
97,0.075,-0.265
98,0.095,-0.250
99,0.095,-0.275
100,0.085,-0.275
101,0.085,-0.275
102,0.115,-0.285
103,0.120,-0.285
104,0.110,-0.295
105,0.075,-0.295
106,0.070,-0.275
107,0.085,-0.270
108,0.130,-0.280
109,0.110,-0.300
110,0.075,-0.275
111,0.105,-0.275
112,0.105,-0.260
113,0.105,-0.275
114,0.085,-0.280
115,0.085,-0.255
116,0.105,-0.245
117,0.125,-0.260
118,0.130,-0.260
119,0.105,-0.245
120,0.105,-0.205
121,0.135,-0.190
122,0.150,-0.180
123,0.160,-0.175
124,0.140,-0.120
125,0.135,-0.060
126,0.165,-0.075
127,0.160,-0.085
128,0.115,-0.130
129,0.105,-0.125
