'sample interval','ECG0','ECG1'
'0.0078125 sec','mV','mV'
0,0.630,-0.500
1,0.585,-0.480
2,0.625,-0.490
3,0.640,-0.470
4,0.650,-0.455
5,0.680,-0.440
6,0.685,-0.435
7,0.705,-0.395
8,0.710,-0.370
9,0.755,-0.345
10,0.780,-0.320
11,0.795,-0.250
12,0.865,-0.215
13,0.870,-0.200
14,0.920,-0.145
15,0.925,-0.120
16,0.920,-0.105
17,0.955,-0.080
18,0.950,-0.060
19,0.980,-0.045
20,0.965,-0.020
21,0.970,-0.020
22,0.970,0.005
23,0.920,0.035
24,0.920,0.080
25,0.915,0.100
26,0.885,0.160
27,0.900,0.175
28,0.830,0.210
29,0.790,0.225
30,0.715,0.210
31,0.685,0.220
32,0.635,0.200
33,0.560,0.160
34,0.490,0.115
35,0.440,0.070
36,0.400,0.005
37,0.385,-0.065
38,0.335,-0.090
39,0.330,-0.140
40,0.295,-0.195
41,0.265,-0.240
42,0.240,-0.280
43,0.195,-0.295
44,0.200,-0.360
45,0.155,-0.395
46,0.155,-0.425
47,0.145,-0.470
48,0.105,-0.485
49,0.120,-0.510
50,0.055,-0.535
51,0.055,-0.560
52,0.030,-0.590
53,0.000,-0.590
54,-0.020,-0.625
55,-0.035,-0.620
56,-0.015,-0.630
57,-0.075,-0.645
58,-0.070,-0.630
59,-0.080,-0.670
60,-0.105,-0.670
61,-0.110,-0.675
62,-0.135,-0.665
63,-0.130,-0.630
64,-0.150,-0.660
65,-0.155,-0.665
66,-0.190,-0.655
67,-0.200,-0.625
68,-0.205,-0.640
69,-0.245,-0.640
70,-0.235,-0.645
71,-0.250,-0.665
72,-0.280,-0.675
73,-0.305,-0.655
74,-0.305,-0.645
75,-0.315,-0.635
76,-0.315,-0.670
77,-0.330,-0.645
78,-0.345,-0.660
79,-0.370,-0.635
80,-0.375,-0.625
81,-0.370,-0.630
82,-0.315,-0.630
83,-0.305,-0.525
84,-0.310,-0.495
85,-0.245,-0.470
86,-0.245,-0.460
87,-0.240,-0.490
88,-0.245,-0.505
89,-0.350,-0.525
90,-0.360,-0.615
91,-0.390,-0.665
92,-0.470,-0.670
93,-0.575,-0.620
94,-0.660,-0.675
95,-0.650,-0.690
96,-0.705,-0.700
97,-0.690,-0.705
98,-0.710,-0.700
99,-0.705,-0.690
100,-0.720,-0.690
101,-0.745,-0.680
102,-0.800,-0.665
103,-0.910,-0.700
104,-0.875,-0.730
105,-0.825,-0.910
106,-0.790,-1.195
107,-1.050,-1.135
108,-1.430,-0.745
109,-2.340,0.010
110,-3.060,-1.865
111,-3.420,-3.255
112,-3.155,-3.160
113,-2.830,-2.675
114,-2.300,-1.905
115,-1.630,-1.235
116,-1.110,-0.795
117,-0.910,-0.555
118,-0.860,-0.515
119,-0.830,-0.450
120,-0.830,-0.445
121,-0.795,-0.405
122,-0.785,-0.400
123,-0.795,-0.375
124,-0.785,-0.360
125,-0.780,-0.340
126,-0.750,-0.320
127,-0.720,-0.315
128,-0.715,-0.300
129,-0.685,-0.265
130,-0.710,-0.240
131,-0.665,-0.200
132,-0.630,-0.185
133,-0.600,-0.145
134,-0.535,-0.085
135,-0.545,-0.060
136,-0.500,0.000
137,-0.500,0.015
138,-0.465,0.050
139,-0.455,0.100
140,-0.445,0.130
141,-0.420,0.115
142,-0.440,0.135
143,-0.430,0.160
144,-0.440,0.165
145,-0.480,0.210
146,-0.475,0.215
147,-0.530,0.285
148,-0.505,0.335
149,-0.520,0.380
150,-0.590,0.355
151,-0.610,0.360
152,-0.715,0.375
153,-0.770,0.390
154,-0.825,0.360
155,-0.875,0.350
156,-0.885,0.325
157,-0.945,0.295
158,-0.995,0.255
159,-1.035,0.190
160,-1.060,0.145
