'sample interval','ECG0','ECG1'
'0.0078125 sec','mV','mV'
0,-2.465,-0.750
1,-2.045,-0.835
2,-0.805,-0.900
3,-0.060,-0.750
4,0.260,-0.530
5,0.325,-0.290
6,0.375,-0.160
7,0.500,-0.080
8,0.390,-0.015
9,0.405,0.000
10,0.375,0.000
11,0.365,0.000
12,0.410,0.070
13,0.365,0.010
14,0.415,0.030
15,0.455,0.070
16,0.485,0.065
17,0.510,0.100
18,0.540,0.070
19,0.540,-0.005
20,0.570,0.005
21,0.595,0.040
22,0.630,0.005
23,0.650,0.050
24,0.600,0.015
25,0.575,0.105
26,0.580,0.145
27,0.550,0.140
28,0.465,0.200
29,0.445,0.235
30,0.385,0.185
31,0.325,0.210
32,0.355,0.220
33,0.350,0.275
34,0.315,0.215
35,0.365,0.165
36,0.320,0.190
37,0.310,0.235
38,0.295,0.100
39,0.235,0.015
40,0.210,-0.025
41,0.230,0.015
42,0.245,0.055
43,0.225,0.030
44,0.220,0.070
45,0.225,-0.050
46,0.205,-0.010
47,0.205,0.035
48,0.240,0.065
49,0.220,0.045
50,0.185,0.100
51,0.245,0.220
52,0.310,0.350
53,0.350,0.375
54,0.260,0.520
55,0.215,0.525
56,0.195,0.630
57,0.160,0.450
58,0.075,0.255
59,0.075,0.080
60,0.095,0.055
61,0.135,0.010
62,0.160,-0.070
63,0.120,-0.075
64,0.080,-0.165
65,0.100,-0.075
66,0.115,-0.100
67,0.105,-0.125
68,0.110,-0.180
69,0.130,-0.140
70,0.125,-0.080
71,0.065,-0.110
72,0.075,-0.110
73,0.190,-0.105
74,-0.045,-0.005
75,-1.335,0.000
76,-2.190,0.795
77,-2.465,0.695
78,-2.475,-0.725
79,-2.115,-0.710
80,-0.910,-0.670
81,-0.095,-0.625
82,0.250,-0.365
83,0.295,-0.125
84,0.325,-0.040
85,0.355,0.035
86,0.380,0.000
87,0.395,0.100
88,0.435,0.160
89,0.425,0.015
90,0.425,0.120
91,0.435,0.170
92,0.455,0.145
93,0.435,0.160
94,0.475,0.150
95,0.495,0.130
96,0.515,0.105
97,0.560,0.175
98,0.580,0.205
99,0.585,0.115
100,0.560,0.000
101,0.600,0.085
102,0.595,0.120
103,0.565,0.115
104,0.550,0.175
105,0.515,0.180
106,0.465,0.260
107,0.450,0.305
108,0.365,0.275
109,0.345,0.245
110,0.330,0.255
111,0.260,0.230
112,0.310,0.235
113,0.295,0.275
114,0.265,0.275
115,0.255,0.110
116,0.260,0.085
117,0.290,0.100
118,0.255,0.075
119,0.250,0.105
120,0.250,0.155
121,0.225,0.080
122,0.200,0.025
123,0.210,0.105
124,0.210,0.145
125,0.190,0.110
126,0.195,0.105
127,0.220,0.070
128,0.265,0.300
129,0.375,0.440
130,0.350,0.380
131,0.310,0.520
132,0.230,0.670
133,0.225,0.605
134,0.175,0.460
135,0.110,0.295
136,0.060,0.205
