'sample interval','ECG0','ECG1'
'0.0078125 sec','mV','mV'
0,-1.310,-1.025
1,-1.355,-1.050
2,-1.410,-1.070
3,-1.475,-1.090
4,-1.510,-1.115
5,-1.520,-1.115
6,-1.565,-1.155
7,-1.585,-1.185
8,-1.670,-1.225
9,-1.670,-1.230
10,-1.690,-1.255
11,-1.680,-1.290
12,-1.620,-1.320
13,-1.535,-1.315
14,-1.475,-1.320
15,-1.430,-1.295
16,-1.355,-1.280
17,-1.290,-1.245
18,-1.190,-1.185
19,-1.110,-1.165
20,-1.030,-1.110
21,-0.975,-1.090
22,-0.985,-1.010
23,-0.970,-1.005
24,-0.930,-0.995
25,-0.905,-0.975
26,-0.885,-0.985
27,-0.870,-0.960
28,-0.890,-0.980
29,-0.935,-0.995
30,-0.935,-0.970
31,-0.925,-0.965
32,-0.900,-0.995
33,-0.915,-1.015
34,-0.920,-1.010
35,-0.945,-1.020
36,-0.975,-1.040
37,-0.950,-1.045
38,-0.960,-1.030
39,-0.930,-1.045
40,-0.950,-1.050
41,-0.940,-1.080
42,-0.965,-1.060
43,-0.980,-1.105
44,-0.975,-1.080
45,-0.950,-1.065
46,-0.945,-1.065
47,-0.955,-1.085
48,-0.975,-1.100
49,-0.960,-1.080
50,-0.985,-1.090
51,-0.990,-1.095
52,-0.955,-1.075
53,-0.940,-1.105
54,-0.945,-1.110
55,-0.990,-1.115
56,-1.000,-1.125
57,-1.000,-1.125
58,-0.985,-1.140
59,-0.985,-1.140
60,-0.975,-1.100
61,-0.970,-1.120
62,-0.980,-1.100
63,-0.945,-1.125
64,-0.915,-1.100
65,-0.830,-1.095
66,-0.815,-1.060
67,-0.840,-1.025
68,-0.845,-1.035
69,-0.870,-1.085
70,-0.885,-1.155
71,-0.910,-1.225
72,-0.910,-1.225
73,-0.935,-1.165
74,-0.980,-1.165
75,-1.025,-1.145
76,-1.030,-1.165
77,-1.000,-1.165
78,-0.935,-1.135
79,-0.720,-1.040
80,-0.240,-1.000
81,0.125,-1.175
82,-0.040,-1.550
83,-1.475,-2.165
84,-2.465,-2.720
85,-2.360,-3.095
86,-1.965,-2.880
87,-1.445,-2.240
88,-1.160,-1.730
89,-1.090,-1.355
90,-1.105,-1.190
91,-1.075,-1.130
92,-1.065,-1.100
93,-1.065,-1.105
94,-1.070,-1.095
95,-1.095,-1.095
96,-1.115,-1.060
97,-1.100,-1.085
98,-1.115,-1.080
99,-1.085,-1.070
100,-1.085,-1.075
101,-1.130,-1.080
102,-1.140,-1.080
103,-1.145,-1.070
104,-1.185,-1.080
105,-1.190,-1.085
106,-1.230,-1.090
107,-1.255,-1.095
108,-1.320,-1.105
109,-1.360,-1.120
110,-1.385,-1.150
111,-1.455,-1.180
112,-1.475,-1.170
113,-1.495,-1.195
114,-1.515,-1.205
115,-1.580,-1.235
116,-1.655,-1.265
117,-1.695,-1.280
118,-1.710,-1.295
119,-1.700,-1.325
120,-1.700,-1.355
121,-1.690,-1.365
122,-1.695,-1.380
123,-1.585,-1.360
124,-1.525,-1.360
125,-1.420,-1.365
126,-1.315,-1.315
127,-1.225,-1.265
128,-1.160,-1.265
129,-1.120,-1.205
130,-1.025,-1.145
131,-0.975,-1.085
132,-0.925,-1.030
133,-0.860,-1.010
134,-0.860,-0.980
135,-0.890,-0.930
136,-0.890,-0.935
137,-0.880,-0.940
138,-0.875,-0.920
139,-0.845,-0.940
140,-0.835,-0.950
141,-0.840,-0.950
142,-0.890,-0.960
143,-0.890,-0.950
144,-0.885,-0.935
145,-0.870,-0.975
146,-0.860,-0.980
147,-0.875,-0.965
148,-0.840,-0.960
149,-0.850,-0.975
150,-0.895,-0.965
151,-0.875,-0.990
152,-0.855,-0.975
153,-0.835,-0.975
154,-0.840,-0.980
155,-0.865,-0.980
156,-0.870,-0.980
157,-0.850,-0.970
158,-0.845,-0.985
159,-0.825,-0.980
160,-0.810,-0.980
161,-0.815,-0.990
162,-0.845,-0.940
163,-0.860,-0.965
164,-0.840,-0.955
165,-0.830,-0.965
166,-0.810,-0.935
167,-0.815,-0.965
168,-0.815,-0.970
169,-0.820,-0.945
170,-0.830,-0.955
171,-0.820,-0.935
172,-0.775,-0.930
173,-0.755,-0.920
174,-0.685,-0.890
175,-0.670,-0.845
176,-0.655,-0.795
177,-0.635,-0.800
178,-0.695,-0.855
179,-0.665,-0.910
180,-0.690,-1.005
181,-0.730,-1.020
182,-0.785,-1.025
183,-0.830,-0.970
184,-0.865,-0.955
185,-0.840,-0.970
186,-0.810,-0.990
187,-0.765,-0.970
188,-0.690,-0.870
189,-0.365,-0.815
190,0.140,-0.860
191,0.305,-1.155
192,-0.480,-1.720
193,-1.930,-2.400
194,-2.250,-2.825
195,-1.975,-2.945
196,-1.450,-2.430
197,-1.030,-1.800
198,-0.910,-1.315
199,-0.875,-1.070
200,-0.860,-0.990
201,-0.860,-0.940
202,-0.860,-0.905
203,-0.875,-0.925
204,-0.865,-0.900
205,-0.850,-0.880
206,-0.835,-0.880
207,-0.845,-0.880
208,-0.845,-0.865
209,-0.880,-0.860
210,-0.900,-0.840
211,-0.930,-0.850
212,-0.900,-0.855
213,-0.895,-0.805
214,-0.935,-0.835
215,-0.945,-0.860
216,-0.990,-0.850
217,-1.040,-0.870
218,-1.075,-0.855
219,-1.085,-0.880
220,-1.130,-0.900
221,-1.185,-0.915
222,-1.245,-0.920
223,-1.295,-0.945
224,-1.335,-0.980
225,-1.370,-0.960
226,-1.375,-0.975
227,-1.400,-1.040
228,-1.440,-1.030
229,-1.470,-1.085
230,-1.470,-1.105
231,-1.435,-1.105
232,-1.400,-1.110
233,-1.270,-1.105
234,-1.195,-1.100
235,-1.105,-1.095
236,-1.030,-1.065
237,-0.950,-1.020
238,-0.850,-0.975
239,-0.770,-0.930
240,-0.675,-0.880
241,-0.625,-0.830
242,-0.625,-0.780
243,-0.630,-0.735
244,-0.600,-0.705
245,-0.560,-0.665
246,-0.520,-0.635
247,-0.500,-0.645
248,-0.515,-0.640
249,-0.520,-0.620
250,-0.545,-0.615
251,-0.530,-0.615
252,-0.510,-0.640
253,-0.505,-0.625
254,-0.475,-0.630
255,-0.470,-0.635
256,-0.465,-0.610
257,-0.470,-0.605
258,-0.440,-0.605
259,-0.450,-0.620
260,-0.405,-0.605
261,-0.395,-0.625
262,-0.365,-0.610
263,-0.380,-0.590
264,-0.365,-0.585
265,-0.355,-0.580
266,-0.320,-0.545
267,-0.255,-0.560
268,-0.250,-0.555
269,-0.275,-0.535
270,-0.255,-0.515
271,-0.235,-0.510
272,-0.210,-0.500
273,-0.165,-0.490
274,-0.140,-0.485
275,-0.130,-0.455
276,-0.140,-0.430
277,-0.110,-0.435
278,-0.080,-0.435
279,-0.075,-0.395
280,-0.015,-0.355
281,0.035,-0.320
282,0.085,-0.280
283,0.120,-0.280
284,0.185,-0.235
285,0.245,-0.130
286,0.300,-0.080
287,0.370,-0.070
288,0.355,-0.085
289,0.365,-0.110
290,0.335,-0.160
291,0.350,-0.195
292,0.330,-0.105
293,0.345,-0.030
294,0.345,-0.015
295,0.365,0.025
296,0.395,0.045
297,0.470,0.090
298,0.615,0.205
299,0.990,0.290
300,1.510,0.295
301,1.720,0.015
302,0.870,-0.495
303,-0.475,-1.050
304,-0.645,-1.460
305,-0.300,-1.505
306,0.275,-1.000
307,0.590,-0.370
308,0.740,0.150
309,0.795,0.420
310,0.815,0.535
311,0.855,0.590
312,0.885,0.635
313,0.925,0.675
314,0.955,0.730
315,0.985,0.785
316,1.005,0.830
317,1.020,0.855
318,1.040,0.895
319,1.075,0.905
320,1.105,0.950
321,1.155,0.995
322,1.195,1.020
323,1.160,1.045
324,1.170,1.095
325,1.165,1.105
326,1.195,1.125
327,1.205,1.185
328,1.195,1.210
329,1.180,1.205
330,1.135,1.230
331,1.140,1.245
332,1.165,1.285
333,1.165,1.270
334,1.155,1.285
335,1.120,1.285
336,1.100,1.320
337,1.065,1.295
338,1.100,1.335
339,1.130,1.360
340,1.200,1.370
341,1.255,1.390
342,1.335,1.385
343,1.400,1.400
344,1.480,1.440
345,1.585,1.500
346,1.715,1.535
347,1.845,1.620
348,1.930,1.720
349,2.015,1.780
350,2.030,1.815
351,2.095,1.910
352,2.170,1.990
353,2.215,2.050
354,2.250,2.125
355,2.270,2.145
356,2.285,2.160
357,2.290,2.190
358,2.325,2.200
359,2.355,2.225
360,2.400,2.245
361,2.415,2.290
362,2.395,2.300
363,2.370,2.305
364,2.415,2.320
365,2.440,2.335
366,2.475,2.355
367,2.500,2.370
