'sample interval','ECG0','ECG1'
'0.0078125 sec','mV','mV'
0,-0.185,-0.040
1,-0.185,-0.035
2,-0.185,-0.020
3,-0.185,-0.005
4,-0.190,0.000
5,-0.190,0.000
6,-0.190,0.005
7,-0.200,0.015
8,-0.205,0.030
9,-0.215,0.035
10,-0.225,0.045
11,-0.230,0.050
12,-0.235,0.055
13,-0.240,0.055
14,-0.250,0.065
15,-0.260,0.070
16,-0.285,0.070
17,-0.300,0.065
18,-0.305,0.065
19,-0.305,0.065
20,-0.310,0.055
21,-0.300,0.045
22,-0.300,0.040
23,-0.300,0.030
24,-0.295,0.025
25,-0.290,0.020
26,-0.285,0.010
27,-0.280,0.000
28,-0.275,0.000
29,-0.270,0.000
30,-0.270,0.000
31,-0.265,0.000
32,-0.265,0.000
33,-0.265,0.000
34,-0.265,0.000
35,-0.260,0.010
36,-0.260,0.010
37,-0.255,0.005
38,-0.245,0.000
39,-0.225,0.000
40,-0.215,0.000
41,-0.210,0.000
42,-0.210,-0.010
43,-0.210,-0.010
44,-0.200,0.000
45,-0.195,0.000
46,-0.190,-0.005
47,-0.185,-0.005
48,-0.180,-0.005
49,-0.175,-0.005
50,-0.170,-0.005
51,-0.165,-0.010
52,-0.165,-0.015
53,-0.160,-0.010
54,-0.160,-0.010
55,-0.150,-0.010
56,-0.145,-0.005
57,-0.145,-0.005
58,-0.140,-0.010
59,-0.140,-0.020
60,-0.160,-0.015
61,-0.165,0.005
62,-0.110,0.050
63,-0.015,0.090
64,0.085,0.140
65,0.155,0.220
66,0.165,0.315
67,0.115,0.330
68,0.030,0.195
69,-0.040,0.005
70,-0.095,-0.125
71,-0.120,-0.160
72,-0.135,-0.120
73,-0.145,-0.080
74,-0.145,-0.065
75,-0.145,-0.065
76,-0.140,-0.065
77,-0.135,-0.075
78,-0.135,-0.075
79,-0.130,-0.070
80,-0.125,-0.065
81,-0.125,-0.060
82,-0.120,-0.050
83,-0.115,-0.045
84,-0.110,-0.025
85,-0.110,-0.010
86,-0.110,-0.005
87,-0.105,0.000
88,-0.105,0.000
89,-0.105,0.010
90,-0.105,0.015
91,-0.105,0.020
92,-0.105,0.020
93,-0.105,0.020
94,-0.110,0.030
95,-0.105,0.035
96,-0.105,0.040
97,-0.105,0.045
98,-0.105,0.035
99,-0.105,0.030
100,-0.105,0.030
101,-0.105,0.025
102,-0.100,0.020
103,-0.090,0.010
104,-0.090,0.010
105,-0.085,0.000
106,-0.085,0.000
107,-0.085,0.000
108,-0.080,0.000
109,-0.080,0.000
110,-0.080,0.000
111,-0.075,-0.010
112,-0.070,-0.010
113,-0.065,-0.015
114,-0.065,-0.010
115,-0.075,-0.005
116,-0.080,0.000
117,-0.080,0.000
118,-0.080,0.000
119,-0.075,0.000
120,-0.060,-0.005
121,-0.055,-0.015
122,-0.045,-0.030
123,-0.040,-0.035
124,-0.040,-0.040
125,-0.035,-0.035
126,-0.035,-0.030
127,-0.030,-0.035
128,-0.030,-0.035
129,-0.030,-0.025
130,-0.030,-0.015
131,-0.030,-0.020
132,-0.025,-0.025
133,-0.020,-0.030
134,-0.020,-0.035
135,-0.015,-0.030
136,-0.015,-0.030
137,-0.015,-0.030
138,-0.015,-0.030
139,-0.015,-0.030
140,-0.015,-0.030
141,-0.015,-0.045
142,-0.035,-0.045
143,-0.045,-0.020
144,0.000,0.020
145,0.085,0.065
146,0.185,0.120
147,0.260,0.210
148,0.275,0.325
149,0.225,0.350
150,0.140,0.220
151,0.055,0.025
152,0.000,-0.125
153,-0.020,-0.175
154,-0.030,-0.145
155,-0.040,-0.105
156,-0.045,-0.095
157,-0.045,-0.090
158,-0.040,-0.090
159,-0.040,-0.090
160,-0.040,-0.095
161,-0.040,-0.090
162,-0.035,-0.085
163,-0.035,-0.080
164,-0.035,-0.075
165,-0.030,-0.065
166,-0.030,-0.055
167,-0.025,-0.040
168,-0.025,-0.025
169,-0.030,-0.010
170,-0.025,0.000
171,-0.015,0.000
172,-0.020,0.000
173,-0.020,0.000
174,-0.025,0.000
175,-0.030,0.005
176,-0.030,0.010
177,-0.030,0.015
178,-0.030,0.015
179,-0.030,0.020
180,-0.035,0.025
181,-0.035,0.020
182,-0.035,0.015
183,-0.030,0.010
184,-0.025,0.010
185,-0.025,0.005
186,-0.030,0.000
187,-0.030,0.000
188,-0.030,0.000
189,-0.020,0.000
190,-0.020,0.000
191,-0.015,0.000
192,-0.015,-0.005
193,-0.015,-0.005
194,-0.015,-0.010
195,-0.015,-0.005
196,-0.020,0.000
197,-0.030,0.000
198,-0.030,0.000
199,-0.030,0.000
200,-0.030,0.000
201,-0.025,0.000
202,-0.010,-0.005
203,-0.005,-0.020
204,-0.005,-0.025
205,-0.005,-0.025
206,-0.005,-0.020
207,-0.005,-0.015
208,0.000,-0.020
209,0.000,-0.015
210,0.000,-0.015
211,0.000,-0.015
212,0.000,-0.015
213,0.000,-0.020
214,0.000,-0.030
215,0.000,-0.035
216,0.000,-0.030
217,0.000,-0.025
218,0.000,-0.025
219,0.000,-0.025
220,0.000,-0.025
221,0.000,-0.025
222,0.000,-0.040
223,-0.005,-0.050
224,-0.025,-0.035
225,-0.005,0.000
226,0.065,0.045
227,0.175,0.095
228,0.260,0.180
229,0.300,0.310
230,0.275,0.400
231,0.195,0.330
232,0.105,0.135
233,0.030,-0.055
234,-0.005,-0.155
235,-0.020,-0.150
236,-0.030,-0.115
237,-0.040,-0.100
238,-0.040,-0.095
239,-0.035,-0.100
240,-0.035,-0.100
241,-0.035,-0.105
242,-0.035,-0.105
243,-0.035,-0.100
244,-0.035,-0.095
245,-0.035,-0.090
246,-0.030,-0.085
247,-0.030,-0.070
248,-0.030,-0.065
249,-0.030,-0.050
250,-0.025,-0.035
251,-0.025,-0.020
252,-0.025,-0.010
253,-0.025,-0.005
254,-0.030,0.000
255,-0.030,0.000
256,-0.030,0.000
257,-0.030,0.000
258,-0.030,0.000
259,-0.030,0.000
260,-0.035,0.005
261,-0.035,0.005
262,-0.035,0.005
263,-0.040,0.005
264,-0.035,0.000
265,-0.035,0.000
266,-0.035,0.000
267,-0.035,0.000
268,-0.035,0.000
269,-0.035,0.000
270,-0.035,0.000
271,-0.030,0.000
272,-0.030,-0.005
273,-0.030,-0.010
274,-0.030,-0.015
275,-0.030,-0.020
276,-0.030,-0.015
277,-0.030,-0.005
278,-0.035,0.000
279,-0.040,0.000
280,-0.040,0.000
281,-0.035,0.000
282,-0.035,0.000
283,-0.025,-0.010
284,-0.015,-0.020
285,-0.015,-0.025
286,-0.015,-0.030
287,-0.010,-0.025
288,-0.010,-0.020
289,-0.010,-0.015
290,-0.010,-0.025
291,-0.010,-0.020
292,-0.010,-0.015
293,-0.005,-0.015
294,-0.005,-0.025
295,-0.005,-0.030
296,-0.005,-0.030
297,-0.005,-0.025
298,-0.005,-0.025
299,-0.005,-0.025
300,-0.005,-0.015
301,-0.005,-0.015
302,-0.005,-0.015
303,-0.005,-0.025
304,-0.010,-0.040
305,-0.040,-0.030
306,-0.030,0.000
307,0.030,0.045
308,0.130,0.095
309,0.235,0.170
310,0.285,0.285
311,0.275,0.390
312,0.205,0.360
313,0.120,0.195
314,0.040,0.000
315,0.000,-0.135
316,-0.025,-0.160
317,-0.040,-0.115
318,-0.045,-0.080
319,-0.050,-0.075
320,-0.050,-0.080
321,-0.055,-0.085
322,-0.050,-0.095
323,-0.050,-0.090
324,-0.050,-0.085
325,-0.045,-0.080
326,-0.045,-0.080
327,-0.040,-0.070
328,-0.040,-0.060
329,-0.040,-0.045
330,-0.040,-0.030
331,-0.040,-0.020
332,-0.045,-0.005
333,-0.045,0.000
334,-0.040,0.000
335,-0.040,0.000
336,-0.055,0.000
337,-0.055,0.000
338,-0.060,0.010
339,-0.070,0.010
340,-0.070,0.010
341,-0.070,0.020
342,-0.075,0.020
343,-0.080,0.020
344,-0.080,0.020
345,-0.085,0.015
346,-0.085,0.005
347,-0.085,0.005
348,-0.085,0.000
349,-0.085,0.000
350,-0.085,0.000
351,-0.085,0.000
352,-0.090,0.000
353,-0.090,0.000
354,-0.090,-0.005
355,-0.090,-0.010
356,-0.090,-0.010
357,-0.090,-0.015
358,-0.100,-0.010
359,-0.105,0.000
360,-0.105,0.000
361,-0.105,0.000
362,-0.110,0.000
363,-0.105,0.000
364,-0.100,0.000
365,-0.090,-0.005
366,-0.085,-0.020
367,-0.080,-0.030
368,-0.080,-0.030
369,-0.080,-0.025
370,-0.075,-0.015
371,-0.070,-0.015
372,-0.065,-0.020
373,-0.065,-0.020
374,-0.065,-0.020
375,-0.060,-0.020
376,-0.060,-0.025
377,-0.060,-0.030
378,-0.055,-0.030
379,-0.055,-0.030
380,-0.055,-0.030
381,-0.055,-0.025
382,-0.050,-0.025
383,-0.045,-0.025
384,-0.045,-0.025
385,-0.040,-0.030
386,-0.050,-0.050
387,-0.085,-0.035
388,-0.065,0.000
389,0.005,0.055
390,0.110,0.120
391,0.205,0.205
392,0.255,0.335
393,0.230,0.410
394,0.155,0.320
395,0.065,0.130
396,0.000,-0.060
397,-0.030,-0.160
398,-0.050,-0.155
399,-0.060,-0.115
400,-0.065,-0.090
401,-0.065,-0.085
402,-0.065,-0.085
403,-0.060,-0.085
404,-0.060,-0.085
405,-0.055,-0.085
406,-0.055,-0.080
407,-0.050,-0.075
408,-0.040,-0.065
409,-0.035,-0.060
410,-0.035,-0.045
411,-0.030,-0.030
412,-0.030,-0.015
413,-0.025,-0.005
414,-0.020,0.000
415,-0.020,0.000
416,-0.015,0.000
417,-0.015,0.010
418,-0.015,0.015
419,-0.015,0.020
420,-0.015,0.025
421,-0.025,0.035
422,-0.025,0.035
423,-0.030,0.040
424,-0.030,0.040
425,-0.030,0.035
426,-0.030,0.035
427,-0.030,0.035
428,-0.030,0.030
429,-0.030,0.025
430,-0.030,0.020
431,-0.025,0.015
432,-0.020,0.010
433,-0.020,0.005
434,-0.020,0.005
435,-0.015,0.000
436,-0.015,0.000
437,-0.015,0.000
438,-0.015,0.000
439,-0.015,0.000
440,-0.015,0.000
441,-0.015,0.000
442,-0.025,0.000
443,-0.030,0.005
444,-0.030,0.005
445,-0.030,0.005
446,-0.020,0.000
447,-0.010,0.000
448,-0.010,0.000
449,-0.005,0.000
450,-0.005,0.000
451,-0.005,0.000
452,-0.005,0.000
453,0.000,0.000
454,0.000,0.000
455,0.000,-0.005
456,0.000,0.000
457,0.000,0.000
458,0.000,0.000
459,0.000,-0.010
460,0.000,-0.015
461,0.000,-0.015
462,0.000,-0.015
463,0.000,-0.010
464,0.000,-0.010
465,0.000,-0.005
466,0.000,-0.005
467,0.000,-0.020
468,-0.005,-0.030
469,-0.030,-0.010
470,-0.025,0.005
471,0.045,0.065
472,0.155,0.110
473,0.255,0.190
474,0.295,0.310
475,0.280,0.415
476,0.195,0.340
477,0.110,0.160
478,0.030,-0.035
479,0.000,-0.155
480,-0.020,-0.150
481,-0.030,-0.110
482,-0.035,-0.085
483,-0.040,-0.085
484,-0.045,-0.085
485,-0.045,-0.085
486,-0.040,-0.085
487,-0.045,-0.090
488,-0.045,-0.085
489,-0.045,-0.075
490,-0.040,-0.070
491,-0.040,-0.065
492,-0.040,-0.055
493,-0.040,-0.040
494,-0.035,-0.030
495,-0.035,-0.015
496,-0.035,0.000
497,-0.035,0.000
498,-0.035,0.000
499,-0.035,0.005
500,-0.035,0.005
501,-0.035,0.015
502,-0.040,0.020
503,-0.040,0.020
504,-0.040,0.025
505,-0.040,0.030
506,-0.040,0.030
507,-0.040,0.030
508,-0.045,0.025
509,-0.040,0.020
510,-0.040,0.015
511,-0.040,0.010
512,-0.040,0.005
513,-0.040,0.005
514,-0.040,0.000
515,-0.035,0.000
516,-0.035,0.000
517,-0.035,0.000
518,-0.030,0.000
519,-0.030,0.000
520,-0.035,0.000
521,-0.030,-0.005
522,-0.030,-0.005
523,-0.030,0.000
524,-0.035,0.000
525,-0.035,0.000
526,-0.040,0.000
527,-0.040,0.000
528,-0.035,0.000
529,-0.030,0.000
530,-0.020,-0.005
531,-0.015,-0.015
532,-0.015,-0.020
533,-0.010,-0.020
534,-0.010,-0.015
535,-0.010,-0.010
536,-0.005,-0.015
537,-0.005,-0.015
538,-0.005,-0.015
539,-0.005,-0.015
540,-0.005,-0.015
541,0.000,-0.015
542,0.000,-0.025
543,0.000,-0.025
544,0.000,-0.025
545,0.000,-0.025
546,0.000,-0.020
547,0.000,-0.010
548,0.000,-0.010
549,0.000,-0.015
550,0.000,-0.035
551,-0.025,-0.030
552,-0.040,0.000
553,0.010,0.045
554,0.110,0.090
555,0.225,0.155
556,0.280,0.245
557,0.290,0.375
558,0.230,0.360
559,0.135,0.205
560,0.060,0.005
561,0.010,-0.135
562,-0.010,-0.160
563,-0.025,-0.120
564,-0.030,-0.085
565,-0.035,-0.080
566,-0.035,-0.080
567,-0.035,-0.085
568,-0.035,-0.085
569,-0.035,-0.090
570,-0.030,-0.085
571,-0.030,-0.080
572,-0.030,-0.075
573,-0.020,-0.065
574,-0.020,-0.055
575,-0.015,-0.040
576,-0.015,-0.030
577,-0.015,-0.015
578,-0.015,-0.005
579,-0.015,0.000
580,-0.015,0.000
581,-0.015,0.000
582,-0.015,0.000
583,-0.015,0.010
584,-0.015,0.020
585,-0.015,0.025
586,-0.015,0.025
587,-0.020,0.035
588,-0.030,0.035
589,-0.030,0.035
590,-0.030,0.030
591,-0.030,0.025
592,-0.030,0.025
593,-0.030,0.015
594,-0.025,0.010
595,-0.025,0.000
596,-0.025,0.000
597,-0.020,0.000
598,-0.015,0.000
599,-0.015,0.000
600,-0.015,0.000
601,-0.015,0.000
602,-0.015,0.000
603,-0.015,0.000
604,-0.015,0.000
605,-0.015,0.000
606,-0.025,0.000
607,-0.030,0.000
608,-0.035,0.000
609,-0.030,0.000
610,-0.030,0.000
611,-0.020,0.000
612,-0.010,-0.005
613,-0.005,-0.015
614,-0.005,-0.025
615,-0.005,-0.025
616,-0.005,-0.015
617,0.000,-0.015
618,0.000,-0.020
619,0.000,-0.025
620,0.000,-0.025
621,0.000,-0.020
622,0.000,-0.015
623,0.000,-0.025
624,0.000,-0.030
625,0.000,-0.035
626,0.005,-0.030
627,0.005,-0.020
628,0.000,-0.020
629,0.000,-0.015
630,0.000,-0.015
631,0.000,-0.020
632,0.000,-0.035
633,-0.010,-0.030
634,-0.025,0.000
635,0.020,0.040
636,0.115,0.085
637,0.230,0.145
638,0.295,0.235
639,0.310,0.370
640,0.245,0.385
641,0.150,0.230
642,0.065,0.020
643,0.010,-0.130
644,0.000,-0.170
645,-0.020,-0.125
646,-0.025,-0.085
647,-0.030,-0.085
648,-0.030,-0.085
649,-0.030,-0.085
650,-0.030,-0.080
651,-0.030,-0.080
652,-0.030,-0.085
653,-0.030,-0.075
654,-0.025,-0.070
655,-0.025,-0.060
656,-0.020,-0.050
657,-0.015,-0.040
658,-0.015,-0.020
659,-0.015,-0.005
660,-0.010,0.000
661,-0.010,0.000
662,-0.010,0.000
663,-0.010,0.005
664,-0.010,0.015
665,-0.015,0.025
666,-0.015,0.025
667,-0.015,0.030
668,-0.015,0.035
669,-0.015,0.045
670,-0.020,0.045
671,-0.020,0.040
672,-0.020,0.035
673,-0.020,0.030
674,-0.015,0.025
675,-0.020,0.020
676,-0.020,0.020
677,-0.015,0.015
678,-0.015,0.000
679,-0.010,0.000
680,-0.010,0.000
681,-0.010,0.000
682,-0.010,0.000
683,-0.010,0.000
684,-0.010,0.000
685,-0.015,0.000
686,-0.015,0.000
687,-0.015,0.000
688,-0.025,0.000
689,-0.030,0.000
690,-0.030,0.000
691,-0.030,0.000
692,-0.030,0.000
693,-0.015,0.000
694,-0.010,-0.005
695,-0.005,-0.020
696,-0.005,-0.025
697,-0.005,-0.025
698,-0.005,-0.025
699,-0.005,-0.020
700,0.000,-0.020
701,0.000,-0.015
702,0.000,-0.015
703,0.000,-0.010
704,0.000,-0.010
705,0.000,-0.015
706,0.000,-0.025
707,0.000,-0.025
708,0.000,-0.025
709,0.000,-0.025
710,0.000,-0.025
711,0.000,-0.020
712,0.000,-0.020
713,0.000,-0.025
714,0.000,-0.040
715,-0.015,-0.040
716,-0.030,-0.010
717,0.015,0.030
718,0.115,0.095
719,0.225,0.165
720,0.290,0.265
721,0.305,0.395
722,0.245,0.405
723,0.155,0.245
724,0.065,0.030
725,0.005,-0.140
726,0.000,-0.175
727,-0.015,-0.135
728,-0.025,-0.095
729,-0.030,-0.085
730,-0.030,-0.085
731,-0.030,-0.085
732,-0.030,-0.085
733,-0.025,-0.085
734,-0.020,-0.085
735,-0.020,-0.080
736,-0.015,-0.075
737,-0.010,-0.070
738,-0.010,-0.055
739,-0.005,-0.040
740,-0.005,-0.025
741,0.000,-0.010
742,0.000,0.000
743,0.000,0.000
744,0.000,0.000
745,0.005,0.010
746,0.005,0.020
747,0.005,0.025
748,0.015,0.030
749,0.015,0.030
750,0.015,0.040
751,0.015,0.045
752,0.015,0.045
753,0.015,0.045
754,0.015,0.040
755,0.015,0.040
756,0.015,0.035
757,0.025,0.030
758,0.030,0.025
759,0.030,0.020
760,0.030,0.015
761,0.035,0.015
762,0.035,0.010
763,0.035,0.000
764,0.035,0.000
765,0.035,0.000
766,0.035,0.000
767,0.035,0.000
768,0.035,0.000
769,0.035,0.000
770,0.030,0.005
771,0.030,0.015
772,0.025,0.015
773,0.025,0.015
774,0.030,0.015
775,0.030,0.010
776,0.045,0.000
777,0.050,0.000
778,0.055,0.000
779,0.050,0.000
780,0.050,0.000
781,0.050,0.000
782,0.055,0.000
783,0.055,0.000
784,0.055,0.000
785,0.055,0.000
786,0.055,0.000
787,0.055,0.000
788,0.055,0.000
789,0.060,0.000
790,0.055,0.000
791,0.055,0.000
792,0.055,0.000
793,0.055,0.000
794,0.060,0.000
795,0.055,0.000
796,0.045,-0.015
797,0.030,-0.015
798,0.025,0.000
799,0.075,0.040
800,0.170,0.090
801,0.275,0.145
802,0.345,0.240
803,0.360,0.370
804,0.300,0.430
805,0.215,0.300
806,0.125,0.080
807,0.060,-0.090
808,0.030,-0.145
809,0.015,-0.105
810,0.005,-0.070
811,0.005,-0.070
812,0.005,-0.070
813,0.005,-0.075
814,0.005,-0.075
815,0.005,-0.080
816,0.005,-0.085
817,0.005,-0.080
818,0.010,-0.075
819,0.010,-0.065
820,0.010,-0.055
821,0.010,-0.045
822,0.010,-0.030
823,0.010,-0.020
824,0.010,-0.010
825,0.010,0.000
826,0.010,0.000
827,0.010,0.000
828,0.010,0.000
829,0.010,0.010
830,0.010,0.015
831,0.005,0.015
832,0.005,0.020
833,0.000,0.025
834,0.000,0.025
835,0.000,0.020
836,0.000,0.020
837,0.000,0.015
838,0.000,0.010
839,0.000,0.005
840,0.000,0.000
841,0.000,0.000
842,0.000,0.000
843,0.000,0.000
844,0.000,0.000
845,0.000,-0.005
846,0.000,-0.005
847,0.000,-0.010
848,0.000,-0.010
849,0.000,-0.005
850,-0.005,0.000
851,-0.010,0.000
852,-0.010,0.000
853,-0.010,0.000
854,-0.010,0.000
855,-0.005,0.000
856,0.000,-0.005
857,0.000,-0.025
858,0.000,-0.030
859,0.000,-0.035
860,0.000,-0.035
861,0.000,-0.025
862,0.000,-0.025
863,0.000,-0.025
864,0.005,-0.030
865,0.000,-0.025
866,0.000,-0.025
867,0.000,-0.025
868,0.000,-0.035
869,0.005,-0.035
870,0.005,-0.035
871,0.005,-0.035
872,0.005,-0.035
873,0.005,-0.035
874,0.005,-0.025
875,0.005,-0.025
876,0.005,-0.030
877,0.000,-0.045
878,-0.010,-0.040
879,-0.010,-0.010
880,0.045,0.025
881,0.150,0.075
882,0.255,0.145
883,0.305,0.260
884,0.305,0.380
885,0.235,0.390
886,0.135,0.245
887,0.055,0.030
888,0.005,-0.125
889,-0.005,-0.160
890,-0.020,-0.125
891,-0.030,-0.090
892,-0.035,-0.090
893,-0.035,-0.090
894,-0.035,-0.095
895,-0.035,-0.095
896,-0.035,-0.095
897,-0.035,-0.095
898,-0.035,-0.090
899,-0.030,-0.080
900,-0.030,-0.075
901,-0.025,-0.060
902,-0.025,-0.045
903,-0.020,-0.025
904,-0.020,-0.010
905,-0.020,0.000
906,-0.015,0.000
907,-0.015,0.000
908,-0.015,0.000
909,-0.015,0.010
910,-0.020,0.020
911,-0.025,0.025
912,-0.030,0.030
913,-0.030,0.035
914,-0.035,0.035
915,-0.035,0.040
916,-0.035,0.045
917,-0.035,0.040
918,-0.035,0.035
919,-0.035,0.025
920,-0.035,0.020
921,-0.035,0.015
922,-0.035,0.010
923,-0.035,0.005
924,-0.035,0.000
925,-0.035,0.000
926,-0.035,0.000
927,-0.035,0.000
928,-0.035,0.000
929,-0.035,0.000
930,-0.035,0.000
931,-0.035,0.000
932,-0.035,0.000
933,-0.040,0.005
934,-0.050,0.005
935,-0.050,0.000
936,-0.045,0.000
937,-0.040,0.000
938,-0.035,0.000
939,-0.035,0.000
940,-0.030,-0.010
941,-0.030,-0.015
942,-0.030,-0.010
943,-0.030,0.000
944,-0.030,0.000
945,-0.015,0.000
946,-0.015,0.000
947,-0.020,0.000
948,-0.020,0.000
949,-0.015,0.000
950,-0.015,-0.005
951,-0.015,-0.010
952,-0.015,-0.015
953,-0.015,-0.015
954,-0.015,-0.010
955,-0.015,-0.010
956,-0.015,-0.010
957,-0.015,-0.005
958,-0.015,-0.010
959,-0.030,-0.025
960,-0.055,-0.020
961,-0.040,0.005
962,0.025,0.055
963,0.125,0.115
964,0.225,0.190
965,0.270,0.305
966,0.255,0.410
967,0.180,0.390
968,0.085,0.220
969,0.010,0.015
970,-0.030,-0.130
971,-0.060,-0.160
972,-0.080,-0.120
973,-0.090,-0.090
974,-0.090,-0.090
975,-0.100,-0.090
976,-0.105,-0.095
977,-0.105,-0.095
978,-0.110,-0.085
979,-0.110,-0.095
980,-0.115,-0.100
981,-0.115,-0.080
982,-0.115,-0.070
983,-0.115,-0.055
984,-0.115,-0.050
985,-0.110,-0.035
986,-0.110,-0.020
987,-0.110,-0.010
988,-0.110,0.000
989,-0.110,0.000
990,-0.110,0.015
991,-0.110,0.000
992,-0.110,0.010
993,-0.115,0.020
994,-0.115,0.025
995,-0.115,0.030
996,-0.115,0.020
997,-0.115,0.025
998,-0.115,0.030
999,-0.115,0.020
1000,-0.115,0.010
1001,-0.110,0.005
1002,-0.110,0.005
1003,-0.105,0.005
1004,-0.105,0.000
1005,-0.105,0.000
1006,-0.100,0.000
1007,-0.095,0.000
1008,-0.090,0.000
1009,-0.085,0.000
1010,-0.085,0.000
1011,-0.085,0.000
1012,-0.085,-0.005
1013,-0.080,0.000
1014,-0.080,0.000
