'sample interval','ECG0','ECG1'
'0.0078125 sec','mV','mV'
0,0.020,0.010
1,0.010,0.000
2,0.010,0.000
3,0.010,0.000
4,0.010,0.000
5,0.005,0.000
6,0.000,0.000
7,0.000,0.015
8,0.005,0.025
9,0.010,0.025
10,0.010,0.025
11,0.010,0.025
12,0.005,0.025
13,0.005,0.025
14,0.005,0.010
15,0.010,0.000
16,0.010,-0.005
17,0.010,-0.020
18,0.010,-0.030
19,0.010,-0.025
20,0.020,-0.010
21,0.020,0.000
22,0.015,0.000
23,0.010,0.010
24,0.005,0.020
25,0.000,0.020
26,0.000,0.025
27,0.005,0.035
28,0.005,0.025
29,0.000,0.010
30,0.000,0.020
31,0.025,0.080
32,0.100,0.230
33,0.260,0.470
34,0.450,0.710
35,0.525,0.760
36,0.390,0.540
37,0.170,0.200
38,0.035,-0.005
39,0.010,-0.020
40,0.010,0.030
41,0.010,0.050
42,0.010,0.035
43,0.010,0.025
44,0.010,0.025
45,0.005,0.030
46,0.005,0.035
47,0.010,0.040
48,0.010,0.045
49,0.010,0.050
50,0.010,0.050
51,0.015,0.060
52,0.020,0.080
53,0.020,0.065
54,0.020,0.045
55,0.025,0.055
56,0.040,0.085
57,0.045,0.095
58,0.040,0.090
59,0.040,0.090
60,0.055,0.105
61,0.070,0.130
62,0.085,0.150
63,0.090,0.160
64,0.095,0.170
65,0.100,0.175
66,0.095,0.175
67,0.085,0.170
68,0.070,0.150
69,0.055,0.125
70,0.045,0.090
71,0.040,0.075
72,0.040,0.075
73,0.050,0.065
74,0.055,0.050
75,0.055,0.035
76,0.055,0.035
77,0.055,0.040
78,0.060,0.045
79,0.055,0.045
80,0.055,0.045
81,0.050,0.055
82,0.050,0.050
83,0.045,0.030
84,0.035,0.000
85,0.030,0.000
86,0.040,0.000
87,0.060,0.015
88,0.070,0.030
89,0.065,0.025
90,0.060,0.015
91,0.050,0.005
92,0.050,0.000
93,0.050,0.010
94,0.040,0.030
95,0.030,0.055
96,0.030,0.075
97,0.040,0.090
98,0.045,0.095
99,0.045,0.105
100,0.050,0.125
101,0.090,0.210
102,0.200,0.395
103,0.385,0.645
104,0.545,0.835
105,0.540,0.795
106,0.365,0.525
107,0.170,0.225
108,0.075,0.070
109,0.055,0.070
110,0.055,0.110
111,0.055,0.115
112,0.055,0.100
113,0.050,0.095
114,0.045,0.090
115,0.035,0.070
116,0.025,0.055
117,0.025,0.045
