'sample interval','ECG0','ECG1'
'0.0078125 sec','mV','mV'
0,-0.165,-0.145
1,-0.165,-0.145
2,-0.155,-0.145
3,-0.155,-0.155
4,-0.155,-0.135
5,-0.145,-0.145
6,-0.155,-0.135
7,-0.135,-0.145
8,-0.145,-0.135
9,-0.145,-0.135
10,-0.135,-0.135
11,-0.135,-0.135
12,-0.135,-0.125
13,-0.135,-0.135
14,-0.135,-0.135
15,-0.135,-0.135
16,-0.135,-0.115
17,-0.145,-0.125
18,-0.125,-0.125
19,-0.135,-0.125
20,-0.125,-0.115
21,-0.115,-0.125
22,-0.135,-0.125
23,-0.125,-0.115
24,-0.115,-0.115
25,-0.125,-0.125
26,-0.115,-0.135
27,-0.115,-0.105
28,-0.125,-0.115
29,-0.115,-0.115
30,-0.115,-0.115
31,-0.115,-0.105
32,-0.085,-0.085
33,-0.105,-0.085
34,-0.045,-0.095
35,-0.025,-0.055
36,-0.025,-0.025
37,0.005,-0.045
38,0.035,-0.045
39,0.005,-0.045
40,-0.075,-0.065
41,-0.085,-0.115
42,-0.065,-0.105
43,-0.095,-0.095
44,-0.125,-0.095
45,-0.145,-0.125
46,-0.165,-0.145
47,-0.135,-0.135
48,-0.115,-0.105
49,-0.105,-0.125
50,-0.105,-0.115
51,-0.075,-0.095
52,0.035,0.045
53,0.365,0.265
54,0.775,0.595
55,1.295,0.195
56,0.815,-0.375
57,-0.395,-0.695
58,-0.845,-1.035
59,-0.775,-0.735
60,-0.505,-0.475
61,-0.275,-0.315
62,-0.115,-0.105
63,-0.075,0.025
64,-0.055,0.055
65,-0.055,0.055
66,-0.045,0.025
67,-0.045,0.045
68,-0.045,0.065
69,-0.025,0.065
70,-0.025,0.065
71,-0.015,0.065
72,-0.005,0.095
73,-0.005,0.085
74,0.035,0.095
75,0.015,0.105
76,0.035,0.115
77,0.045,0.105
78,0.035,0.115
79,0.055,0.125
80,0.075,0.145
81,0.075,0.155
82,0.115,0.155
83,0.115,0.175
84,0.145,0.195
85,0.155,0.205
86,0.165,0.215
87,0.215,0.245
88,0.255,0.275
89,0.275,0.295
90,0.325,0.305
91,0.355,0.325
92,0.405,0.375
93,0.435,0.375
94,0.445,0.385
95,0.475,0.395
96,0.485,0.405
97,0.465,0.385
98,0.465,0.365
99,0.405,0.305
100,0.325,0.255
101,0.245,0.175
102,0.135,0.085
103,0.055,0.025
104,-0.025,-0.025
105,-0.075,-0.075
106,-0.095,-0.105
107,-0.125,-0.115
108,-0.135,-0.125
109,-0.145,-0.135
110,-0.165,-0.145
111,-0.145,-0.145
112,-0.145,-0.135
113,-0.165,-0.145
