'sample interval','ECG0','ECG1'
'0.0078125 sec','mV','mV'
0,0.060,0.050
1,0.060,0.000
2,0.070,-0.050
3,0.080,-0.220
4,0.080,-0.180
5,0.090,-0.220
6,0.080,-0.170
7,0.090,-0.280
8,0.020,-0.110
9,0.130,1.110
10,0.040,3.950
11,0.650,5.000
12,-0.300,3.620
13,-0.480,-0.490
14,-0.260,-0.760
15,-0.480,-0.470
16,-0.320,-0.240
17,0.040,-0.240
18,0.020,-0.270
19,0.040,-0.280
20,0.050,-0.300
21,0.060,-0.240
22,0.060,-0.280
23,0.060,-0.230
24,0.040,-0.280
25,0.050,-0.230
26,0.040,-0.230
27,0.050,-0.170
28,0.050,-0.210
29,0.030,-0.170
30,0.030,-0.150
31,0.010,-0.110
32,0.010,-0.080
33,-0.010,-0.100
34,-0.040,-0.060
35,-0.060,-0.070
36,-0.080,-0.010
37,-0.110,-0.100
38,-0.140,-0.090
39,-0.170,-0.170
40,-0.210,-0.150
41,-0.200,-0.240
42,-0.210,-0.240
43,-0.200,-0.280
44,-0.190,-0.190
45,-0.160,-0.160
46,-0.110,-0.150
47,-0.060,-0.080
48,-0.030,-0.090
49,0.010,-0.030
50,0.040,-0.080
51,0.050,-0.040
52,0.060,-0.130
53,0.070,-0.020
54,0.080,-0.080
55,0.080,-0.060
56,0.070,-0.110
57,0.060,-0.060
58,0.060,-0.090
59,0.070,-0.080
60,0.070,-0.130
61,0.060,-0.160
62,0.060,-0.110
63,0.060,-0.160
64,0.070,-0.160
65,0.060,-0.210
66,0.060,-0.170
67,0.060,-0.230
68,0.070,-0.180
69,0.060,-0.270
70,0.070,-0.260
71,0.070,-0.260
72,0.050,-0.240
73,0.070,-0.280
74,0.070,-0.270
75,0.080,-0.260
76,0.060,-0.280
77,0.070,-0.250
78,0.080,-0.300
79,0.070,-0.270
80,0.080,-0.280
81,0.060,-0.230
82,0.080,-0.290
83,0.070,-0.230
84,0.080,-0.260
85,0.070,-0.180
86,0.080,-0.210
87,0.090,-0.100
88,0.130,-0.150
89,0.060,-0.020
90,0.130,0.000
91,0.090,0.210
92,0.180,0.160
93,0.110,0.170
94,0.110,0.140
95,0.050,0.040
96,0.000,0.050
97,-0.010,-0.030
98,0.010,-0.080
99,0.030,-0.170
