'sample interval','ECG0','ECG1'
'0.0078125 sec','mV','mV'
0,-0.095,-0.045
1,-0.085,-0.055
2,-0.075,-0.065
3,-0.075,-0.055
4,-0.085,-0.055
5,-0.085,-0.055
6,-0.085,-0.065
7,-0.085,-0.055
8,-0.065,-0.045
9,-0.075,-0.055
10,-0.025,-0.045
11,0.005,0.005
12,0.015,0.025
13,0.045,0.015
14,0.095,0.015
15,0.115,-0.015
16,0.095,-0.065
17,0.095,-0.065
18,0.065,-0.085
19,0.045,-0.085
20,-0.015,-0.075
21,-0.065,-0.085
22,-0.085,-0.095
23,-0.075,-0.085
24,-0.065,-0.075
25,-0.035,-0.065
26,0.005,0.025
27,0.025,0.005
28,0.365,-0.215
29,0.845,-0.305
30,1.115,-0.485
31,0.065,-0.595
32,-0.675,-0.355
33,-0.545,-0.135
34,-0.255,-0.055
35,-0.065,-0.065
36,-0.055,-0.055
37,-0.075,-0.065
38,-0.075,-0.065
39,-0.085,-0.045
40,-0.065,-0.045
41,-0.065,-0.045
42,-0.075,-0.045
43,-0.055,-0.045
44,-0.055,-0.045
45,-0.055,-0.035
46,-0.035,-0.035
47,-0.045,-0.035
48,-0.025,-0.025
49,-0.015,-0.035
50,-0.025,-0.045
51,-0.005,-0.045
52,0.005,-0.025
53,0.015,-0.035
54,0.015,-0.045
55,0.035,-0.035
56,0.045,-0.035
57,0.065,-0.055
58,0.065,-0.055
59,0.095,-0.055
60,0.115,-0.055
61,0.125,-0.065
62,0.145,-0.075
63,0.175,-0.065
64,0.195,-0.075
65,0.205,-0.085
66,0.225,-0.095
67,0.235,-0.085
68,0.235,-0.095
69,0.235,-0.095
70,0.205,-0.095
71,0.185,-0.085
72,0.145,-0.065
73,0.095,-0.055
74,0.055,-0.045
75,0.005,-0.025
76,-0.025,-0.035
77,-0.055,-0.035
78,-0.085,-0.035
79,-0.085,-0.025
80,-0.085,-0.025
81,-0.095,-0.025
82,-0.095,-0.035
83,-0.095,-0.025
84,-0.105,-0.035
85,-0.085,-0.025
86,-0.105,-0.035
87,-0.085,-0.035
88,-0.075,-0.025
89,-0.065,-0.035
90,-0.065,-0.045
91,-0.045,-0.035
92,-0.065,-0.025
93,-0.055,-0.025
94,-0.075,-0.045
95,-0.045,-0.035
96,-0.045,-0.025
97,-0.045,-0.045
98,-0.035,-0.045
99,-0.045,-0.035
100,-0.065,-0.035
101,-0.055,-0.045
102,-0.075,-0.055
103,-0.065,-0.045
104,-0.065,-0.035
105,-0.065,-0.045
106,-0.065,-0.055
107,-0.075,-0.045
108,-0.075,-0.045
109,-0.065,-0.055
110,-0.095,-0.065
111,-0.075,-0.055
112,-0.075,-0.055
113,-0.075,-0.055
114,-0.065,-0.065
115,-0.075,-0.055
116,-0.075,-0.055
117,-0.085,-0.045
118,-0.095,-0.065
