'sample interval','ECG0','ECG1'
'0.0078125 sec','mV','mV'
0,0.075,0.230
1,-0.040,-0.015
2,-0.105,-0.130
3,-0.130,-0.205
4,-0.140,-0.205
5,-0.150,-0.220
6,-0.155,-0.220
7,-0.150,-0.240
8,-0.150,-0.220
9,-0.140,-0.230
10,-0.140,-0.215
11,-0.140,-0.225
12,-0.145,-0.220
13,-0.150,-0.225
14,-0.150,-0.215
15,-0.150,-0.220
16,-0.155,-0.220
17,-0.160,-0.225
18,-0.160,-0.230
19,-0.165,-0.235
20,-0.170,-0.245
21,-0.175,-0.245
22,-0.180,-0.245
23,-0.175,-0.235
24,-0.165,-0.220
25,-0.150,-0.200
26,-0.125,-0.170
27,-0.095,-0.125
28,-0.055,-0.070
29,-0.025,-0.030
30,-0.005,0.000
31,0.005,0.015
32,0.010,0.030
33,0.015,0.005
34,0.015,0.005
35,0.010,-0.005
36,0.005,0.000
37,0.000,-0.020
38,0.000,-0.015
39,0.000,-0.025
40,0.000,-0.025
41,0.000,-0.035
42,0.000,-0.025
43,0.000,-0.035
44,0.000,-0.035
45,0.000,-0.030
46,0.000,-0.030
47,0.000,-0.035
48,0.000,-0.030
49,0.000,-0.030
50,0.000,-0.030
51,0.000,-0.030
52,0.000,-0.040
53,0.000,-0.025
54,0.000,-0.035
55,0.000,-0.030
56,0.000,-0.035
57,0.000,-0.025
58,0.000,-0.030
59,0.005,-0.025
60,0.010,-0.025
61,0.010,-0.025
62,0.005,-0.035
63,0.000,-0.035
64,0.000,-0.035
65,0.000,-0.035
66,0.000,-0.025
67,0.000,-0.030
68,0.000,-0.030
69,0.000,-0.035
70,0.000,-0.035
71,0.000,-0.035
72,0.005,-0.030
73,0.015,-0.025
74,0.015,-0.015
75,0.020,0.000
76,0.025,0.005
77,0.035,0.015
78,0.040,0.025
79,0.035,0.045
80,0.025,0.020
81,0.020,0.020
82,0.010,-0.025
83,0.000,-0.025
84,0.000,-0.040
85,0.000,-0.035
86,0.000,-0.055
87,0.000,-0.030
88,0.000,-0.045
89,0.000,-0.025
90,0.035,-0.020
91,0.140,0.095
92,0.320,0.260
93,0.500,0.490
94,0.645,0.675
95,0.720,0.845
96,0.720,0.885
97,0.665,0.850
98,0.590,0.765
99,0.490,0.670
100,0.365,0.555
101,0.230,0.420
102,0.085,0.230
103,-0.025,0.015
104,-0.095,-0.120
105,-0.130,-0.190
106,-0.145,-0.215
107,-0.150,-0.225
108,-0.150,-0.230
109,-0.155,-0.230
110,-0.155,-0.230
111,-0.150,-0.225
112,-0.150,-0.230
113,-0.150,-0.220
114,-0.145,-0.225
115,-0.145,-0.215
116,-0.150,-0.230
117,-0.155,-0.220
118,-0.155,-0.230
119,-0.160,-0.220
120,-0.170,-0.235
121,-0.170,-0.230
122,-0.170,-0.245
123,-0.180,-0.250
124,-0.185,-0.255
125,-0.180,-0.230
126,-0.165,-0.225
127,-0.155,-0.210
128,-0.135,-0.180
129,-0.105,-0.135
130,-0.070,-0.075
131,-0.030,-0.040
132,-0.005,0.000
133,0.005,0.000
134,0.010,0.025
135,0.015,0.000
136,0.010,0.005
137,0.005,-0.005
138,0.000,0.000
139,0.000,-0.020
140,0.000,-0.025
141,0.000,-0.040
142,0.000,-0.030
143,0.000,-0.030
144,0.000,-0.035
145,0.000,-0.040
146,0.000,-0.035
147,0.000,-0.040
148,0.000,-0.045
149,0.000,-0.045
150,0.000,-0.045
151,0.000,-0.035
152,0.000,-0.030
153,0.000,-0.025
154,0.000,-0.030
155,0.000,-0.035
156,0.000,-0.040
157,0.000,-0.040
158,0.000,-0.030
159,0.000,-0.040
160,0.000,-0.030
161,0.000,-0.040
162,0.000,-0.025
163,0.000,-0.040
164,0.000,-0.025
165,0.000,-0.045
166,0.000,-0.025
167,0.005,-0.035
168,0.010,-0.025
169,0.010,-0.040
170,0.010,-0.025
171,0.010,-0.025
172,0.010,-0.025
173,0.010,-0.040
174,0.015,-0.030
175,0.015,-0.025
176,0.020,-0.010
177,0.025,0.000
178,0.035,0.010
179,0.050,0.030
180,0.060,0.045
181,0.055,0.050
182,0.040,0.040
183,0.030,0.030
184,0.020,0.005
185,0.015,0.000
186,0.015,-0.025
187,0.015,-0.020
188,0.020,-0.025
189,0.015,-0.020
190,0.015,-0.020
191,0.025,-0.010
192,0.075,0.025
193,0.190,0.130
194,0.365,0.315
195,0.545,0.530
196,0.685,0.740
197,0.755,0.880
198,0.760,0.930
199,0.710,0.885
200,0.635,0.820
201,0.535,0.730
202,0.410,0.625
203,0.270,0.465
204,0.125,0.270
205,0.005,0.060
206,-0.060,-0.090
207,-0.095,-0.145
208,-0.110,-0.185
209,-0.115,-0.180
210,-0.110,-0.200
211,-0.105,-0.185
212,-0.105,-0.185
213,-0.105,-0.165
214,-0.105,-0.185
215,-0.105,-0.175
216,-0.105,-0.190
217,-0.105,-0.170
218,-0.105,-0.190
219,-0.110,-0.175
220,-0.115,-0.185
221,-0.120,-0.185
222,-0.120,-0.195
223,-0.125,-0.190
224,-0.130,-0.195
225,-0.135,-0.190
226,-0.135,-0.190
227,-0.130,-0.190
228,-0.120,-0.170
229,-0.100,-0.145
230,-0.075,-0.110
231,-0.040,-0.075
