'sample interval','ECG0','ECG1'
'0.0078125 sec','mV','mV'
0,0.140,-0.225
1,0.140,-0.225
2,0.135,-0.225
3,0.120,-0.215
4,0.110,-0.200
5,0.105,-0.180
6,0.085,-0.160
7,0.070,-0.135
8,0.060,-0.110
9,0.040,-0.080
10,0.025,-0.055
11,0.015,-0.035
12,0.010,-0.005
13,0.000,0.000
14,0.000,0.010
15,-0.005,0.020
16,-0.015,0.030
17,-0.020,0.040
18,-0.020,0.050
19,-0.025,0.055
20,-0.040,0.060
21,-0.045,0.065
22,-0.045,0.065
23,-0.040,0.070
24,-0.040,0.065
25,-0.045,0.065
26,-0.040,0.065
27,-0.040,0.060
28,-0.045,0.060
29,-0.040,0.060
30,-0.030,0.055
31,-0.030,0.055
32,-0.030,0.050
33,-0.030,0.045
34,-0.030,0.045
35,-0.030,0.040
36,-0.035,0.045
37,-0.030,0.040
38,-0.020,0.035
39,-0.020,0.035
40,-0.025,0.050
41,-0.045,0.070
42,-0.045,0.080
43,-0.045,0.080
44,-0.055,0.090
45,-0.080,0.105
46,-0.100,0.105
47,-0.105,0.100
48,-0.095,0.100
49,-0.070,0.085
50,-0.030,0.060
51,-0.015,0.035
52,0.000,0.010
53,0.000,0.005
54,0.000,0.005
55,0.000,0.000
56,0.000,0.000
57,0.000,0.000
58,0.000,0.000
59,0.000,0.000
60,0.000,0.000
61,0.000,0.010
62,-0.050,0.055
63,-0.205,0.205
64,-0.450,0.455
65,-0.665,0.680
66,-0.680,0.650
67,-0.450,0.325
68,-0.155,0.010
69,0.015,-0.085
70,0.085,-0.085
71,0.095,-0.065
72,0.095,-0.055
73,0.105,-0.060
74,0.110,-0.055
75,0.110,-0.055
76,0.105,-0.050
77,0.105,-0.050
78,0.105,-0.055
79,0.105,-0.060
80,0.100,-0.055
81,0.105,-0.055
82,0.105,-0.060
83,0.110,-0.055
84,0.110,-0.060
85,0.105,-0.055
86,0.100,-0.055
87,0.095,-0.050
88,0.100,-0.060
89,0.105,-0.055
90,0.110,-0.060
91,0.110,-0.065
92,0.110,-0.070
93,0.110,-0.075
94,0.110,-0.085
95,0.115,-0.095
96,0.125,-0.115
97,0.130,-0.125
98,0.135,-0.145
99,0.140,-0.165
100,0.150,-0.185
101,0.150,-0.200
102,0.140,-0.210
103,0.140,-0.220
104,0.140,-0.225
105,0.130,-0.220
106,0.115,-0.210
107,0.110,-0.200
108,0.100,-0.180
109,0.080,-0.160
110,0.070,-0.140
111,0.055,-0.115
112,0.040,-0.085
113,0.030,-0.060
114,0.015,-0.035
115,0.000,-0.015
116,0.000,0.000
117,0.000,0.005
118,-0.010,0.010
119,-0.020,0.030
120,-0.020,0.040
121,-0.020,0.055
122,-0.030,0.055
123,-0.035,0.065
124,-0.040,0.065
125,-0.045,0.065
126,-0.050,0.065
127,-0.050,0.065
128,-0.050,0.065
129,-0.050,0.065
130,-0.050,0.060
131,-0.050,0.060
132,-0.050,0.060
133,-0.050,0.060
134,-0.040,0.060
135,-0.030,0.050
136,-0.030,0.050
137,-0.035,0.040
138,-0.035,0.040
139,-0.025,0.040
140,-0.025,0.040
141,-0.035,0.035
142,-0.030,0.045
143,-0.035,0.055
144,-0.045,0.075
145,-0.050,0.080
146,-0.050,0.085
147,-0.070,0.100
148,-0.095,0.110
149,-0.105,0.100
150,-0.105,0.095
151,-0.090,0.095
152,-0.060,0.080
153,-0.040,0.055
154,-0.025,0.025
155,-0.010,0.015
156,-0.005,0.010
157,0.000,0.005
158,0.000,0.005
159,0.000,0.005
160,0.000,0.005
161,0.000,0.005
162,0.000,0.000
163,0.000,0.000
164,-0.010,0.005
165,-0.085,0.070
166,-0.245,0.235
167,-0.510,0.500
168,-0.720,0.740
169,-0.705,0.665
170,-0.385,0.240
171,-0.100,-0.040
172,0.030,-0.090
173,0.090,-0.085
174,0.095,-0.055
175,0.095,-0.060
176,0.105,-0.055
177,0.105,-0.055
178,0.105,-0.055
179,0.095,-0.055
180,0.100,-0.055
181,0.105,-0.055
182,0.105,-0.050
183,0.100,-0.050
184,0.100,-0.055
185,0.105,-0.055
186,0.110,-0.055
187,0.100,-0.055
188,0.095,-0.060
189,0.095,-0.055
190,0.095,-0.060
191,0.105,-0.055
192,0.105,-0.060
193,0.105,-0.065
194,0.110,-0.065
195,0.110,-0.075
196,0.110,-0.075
197,0.110,-0.085
198,0.115,-0.095
199,0.120,-0.115
200,0.130,-0.130
201,0.130,-0.145
202,0.135,-0.165
203,0.145,-0.180
204,0.145,-0.195
205,0.140,-0.210
206,0.130,-0.220
207,0.125,-0.225
208,0.120,-0.220
209,0.110,-0.210
210,0.105,-0.195
211,0.090,-0.170
212,0.075,-0.155
213,0.065,-0.130
214,0.055,-0.110
215,0.040,-0.075
216,0.020,-0.050
217,0.015,-0.020
218,0.000,0.000
219,0.000,0.000
220,0.000,0.010
221,-0.015,0.025
222,-0.020,0.030
223,-0.025,0.050
224,-0.040,0.055
225,-0.040,0.060
226,-0.045,0.065
227,-0.050,0.075
228,-0.050,0.080
229,-0.050,0.075
230,-0.050,0.070
231,-0.050,0.070
232,-0.050,0.065
233,-0.050,0.065
234,-0.050,0.065
235,-0.050,0.065
236,-0.050,0.065
237,-0.050,0.060
238,-0.050,0.060
239,-0.050,0.060
240,-0.050,0.060
241,-0.050,0.055
242,-0.050,0.055
243,-0.050,0.055
244,-0.050,0.065
245,-0.055,0.085
246,-0.065,0.090
247,-0.065,0.095
248,-0.085,0.100
249,-0.110,0.120
250,-0.125,0.115
251,-0.120,0.110
252,-0.110,0.105
253,-0.090,0.090
254,-0.050,0.065
255,-0.025,0.035
256,-0.020,0.025
257,-0.020,0.020
258,-0.020,0.015
259,-0.020,0.015
260,-0.020,0.015
261,-0.020,0.015
262,-0.020,0.015
263,-0.015,0.010
264,-0.010,0.005
265,-0.025,0.020
266,-0.100,0.090
267,-0.290,0.265
268,-0.540,0.535
269,-0.725,0.725
270,-0.665,0.605
271,-0.395,0.235
272,-0.135,-0.005
273,0.000,-0.070
274,0.055,-0.065
275,0.070,-0.050
276,0.070,-0.050
277,0.065,-0.050
278,0.060,-0.050
279,0.065,-0.050
280,0.075,-0.045
281,0.075,-0.045
282,0.075,-0.045
283,0.075,-0.045
284,0.070,-0.045
285,0.070,-0.040
286,0.065,-0.040
287,0.065,-0.040
288,0.070,-0.045
289,0.070,-0.045
290,0.070,-0.045
291,0.070,-0.050
292,0.075,-0.050
293,0.075,-0.045
294,0.075,-0.045
295,0.075,-0.060
296,0.075,-0.055
297,0.075,-0.070
298,0.085,-0.070
299,0.090,-0.085
300,0.105,-0.095
301,0.110,-0.115
302,0.110,-0.130
303,0.115,-0.155
304,0.120,-0.165
305,0.120,-0.190
306,0.115,-0.200
307,0.110,-0.210
308,0.110,-0.215
309,0.095,-0.205
310,0.080,-0.200
311,0.070,-0.180
312,0.055,-0.160
313,0.040,-0.140
314,0.025,-0.110
315,0.010,-0.080
316,0.000,-0.055
317,0.000,-0.030
318,-0.005,-0.005
319,-0.015,0.000
320,-0.030,0.005
321,-0.040,0.020
322,-0.050,0.040
323,-0.050,0.050
324,-0.050,0.060
325,-0.050,0.065
