'sample interval','ECG0','ECG1'
'0.0078125 sec','mV','mV'
0,-0.050,0.160
1,-0.110,0.090
2,0.020,0.160
3,0.020,0.100
4,-0.050,0.150
5,-0.050,0.100
6,-0.100,0.190
7,-0.090,0.150
8,-0.020,0.160
9,-0.070,0.130
10,-0.080,0.140
11,-0.030,0.130
12,-0.020,0.160
13,-0.050,0.180
14,-0.010,0.160
15,0.060,0.140
16,0.020,0.120
17,-0.020,0.090
18,-0.060,0.220
19,-0.060,0.230
20,-0.060,0.240
21,0.030,0.260
22,0.050,0.240
23,0.100,0.140
24,0.130,0.130
25,0.010,0.010
26,0.120,0.080
27,0.100,-0.020
28,0.050,0.070
29,0.060,0.000
30,0.070,0.040
31,-0.010,0.090
32,0.030,0.080
33,0.030,0.040
34,0.060,0.010
35,0.070,-0.010
36,-0.050,0.000
37,-0.010,0.030
38,-0.040,-0.030
39,0.000,0.040
40,-0.030,0.040
41,0.030,-0.010
42,-0.030,0.020
43,0.000,0.000
44,0.010,-0.010
45,-0.010,0.000
46,-0.080,0.000
47,0.040,0.000
48,-0.010,0.030
49,0.080,0.050
50,0.280,0.020
51,0.640,0.160
52,1.520,-0.370
53,2.460,-2.200
54,2.540,-3.370
55,1.910,-3.990
56,0.970,-3.570
57,0.600,-2.600
58,-0.090,-2.140
59,-0.580,-1.370
60,-0.660,-0.960
61,-0.610,-0.590
62,-0.590,-0.380
63,-0.400,-0.140
64,-0.350,0.180
65,-0.300,0.250
66,-0.290,0.280
67,-0.290,0.300
68,-0.350,0.310
69,-0.340,0.340
70,-0.390,0.380
71,-0.320,0.370
72,-0.410,0.370
73,-0.420,0.450
74,-0.460,0.430
75,-0.450,0.500
76,-0.540,0.450
77,-0.500,0.510
78,-0.500,0.610
79,-0.640,0.540
80,-0.690,0.650
81,-0.670,0.710
82,-0.710,0.720
83,-0.810,0.760
84,-0.930,0.770
85,-0.900,0.880
86,-0.960,0.860
87,-1.000,0.890
88,-0.940,0.930
89,-0.980,0.930
90,-0.950,0.880
91,-0.870,0.850
92,-0.730,0.810
93,-0.500,0.660
94,-0.380,0.620
95,-0.310,0.510
96,-0.170,0.390
97,-0.120,0.340
98,-0.110,0.200
99,-0.120,0.220
100,-0.190,0.180
101,-0.090,0.160
102,-0.120,0.140
103,-0.110,0.090
104,-0.100,0.200
105,-0.130,0.120
106,-0.080,0.150
107,-0.120,0.130
108,-0.170,0.140
109,-0.170,0.110
110,-0.180,0.130
111,-0.150,0.110
112,-0.200,0.110
113,-0.180,0.130
114,-0.150,0.080
115,-0.200,0.140
116,-0.100,0.060
117,-0.170,0.050
118,-0.200,0.130
119,-0.200,0.080
120,-0.160,0.060
121,-0.140,0.150
122,-0.110,0.050
123,-0.120,0.120
124,-0.120,0.100
125,-0.110,0.120
126,-0.150,0.180
127,-0.210,0.190
128,-0.150,0.210
129,-0.090,0.190
130,-0.050,0.030
131,-0.020,0.090
132,0.050,0.030
133,-0.090,0.030
134,-0.020,-0.030
135,-0.010,-0.020
136,-0.120,-0.010
137,-0.060,-0.010
138,-0.080,0.060
139,-0.150,-0.010
140,-0.130,-0.030
141,-0.070,0.000
142,-0.120,-0.020
143,-0.120,0.000
144,-0.080,0.000
145,-0.140,0.000
146,-0.140,-0.020
147,-0.160,0.040
148,-0.120,-0.030
149,-0.110,-0.050
150,-0.110,-0.030
151,-0.120,0.010
152,-0.040,0.010
153,-0.080,-0.010
154,-0.080,-0.020
155,-0.150,-0.010
156,0.000,0.020
157,0.300,0.100
158,0.530,0.110
159,1.660,-0.620
160,2.490,-2.560
161,2.480,-3.460
162,1.730,-3.900
163,0.900,-3.320
164,0.430,-2.380
165,-0.130,-1.870
166,-0.700,-1.320
167,-0.860,-0.880
168,-0.690,-0.490
169,-0.560,-0.340
170,-0.480,-0.080
171,-0.390,0.190
172,-0.350,0.260
173,-0.430,0.250
174,-0.410,0.270
175,-0.410,0.300
176,-0.400,0.340
177,-0.430,0.280
178,-0.400,0.300
179,-0.470,0.390
180,-0.430,0.380
181,-0.440,0.350
182,-0.560,0.410
183,-0.520,0.460
184,-0.570,0.470
185,-0.630,0.550
186,-0.650,0.540
187,-0.670,0.590
188,-0.810,0.630
189,-0.770,0.690
190,-0.900,0.700
191,-0.880,0.760
192,-1.020,0.800
193,-1.050,0.820
194,-1.140,0.840
195,-1.080,0.900
196,-0.980,0.870
197,-0.980,0.860
198,-0.850,0.820
199,-0.690,0.690
200,-0.590,0.660
201,-0.440,0.520
202,-0.250,0.450
203,-0.230,0.330
204,-0.160,0.300
205,-0.110,0.230
206,-0.090,0.150
207,-0.150,0.110
208,-0.060,0.090
209,-0.230,0.100
210,-0.210,0.080
211,-0.150,0.100
212,-0.150,0.090
213,-0.140,0.040
214,-0.110,0.080
215,-0.160,0.110
216,-0.180,0.050
217,-0.120,0.080
218,-0.210,0.060
219,-0.220,0.070
220,-0.150,0.090
221,-0.180,0.050
222,-0.190,0.070
223,-0.170,0.080
224,-0.210,0.070
225,-0.160,0.090
226,-0.120,0.060
227,-0.170,0.060
228,-0.170,0.090
229,-0.140,0.070
230,-0.150,0.070
231,-0.130,0.080
232,-0.130,0.160
233,-0.190,0.230
234,-0.080,0.200
235,-0.130,0.210
236,-0.040,0.150
237,-0.020,0.000
238,-0.030,0.020
239,-0.020,0.030
240,0.010,0.000
241,0.030,-0.020
242,-0.030,-0.010
243,0.020,-0.040
244,0.000,0.020
245,-0.080,-0.020
246,-0.130,0.020
247,-0.080,0.010
248,-0.040,-0.010
249,-0.040,0.000
250,-0.160,-0.050
251,-0.050,0.020
252,-0.050,-0.010
253,-0.040,-0.010
254,-0.050,0.000
255,-0.090,-0.050
256,0.000,-0.030
257,-0.060,-0.040
258,-0.030,-0.020
259,-0.030,-0.010
260,0.010,-0.050
261,0.010,-0.030
262,0.020,-0.030
263,0.140,0.010
264,0.560,0.140
265,1.150,-0.160
266,2.280,-1.650
267,2.650,-3.280
268,2.290,-3.880
269,1.270,-3.790
270,0.850,-2.780
271,0.080,-2.240
272,-0.490,-1.570
273,-0.620,-1.080
274,-0.610,-0.670
275,-0.540,-0.480
276,-0.380,-0.200
277,-0.310,0.080
278,-0.240,0.230
279,-0.280,0.230
280,-0.220,0.270
281,-0.220,0.250
282,-0.320,0.290
283,-0.290,0.290
284,-0.350,0.360
285,-0.320,0.360
286,-0.300,0.350
287,-0.320,0.420
288,-0.350,0.450
289,-0.340,0.460
290,-0.410,0.440
291,-0.390,0.480
292,-0.470,0.540
293,-0.550,0.540
294,-0.570,0.590
295,-0.580,0.630
296,-0.650,0.740
297,-0.700,0.700
298,-0.740,0.810
299,-0.820,0.820
300,-0.780,0.850
301,-0.870,0.850
302,-0.870,0.880
303,-0.790,0.870
304,-0.710,0.820
305,-0.550,0.750
306,-0.360,0.690
307,-0.180,0.590
308,-0.030,0.480
309,0.070,0.380
310,0.070,0.240
311,0.120,0.230
312,0.160,0.150
313,0.140,0.100
314,0.150,0.090
315,0.170,0.050
316,0.210,0.050
317,0.170,0.050
318,0.180,0.020
319,0.130,0.020
320,0.150,0.040
321,0.170,0.000
322,0.130,0.010
323,0.110,-0.010
324,0.150,0.020
325,0.160,0.070
326,0.060,0.030
327,0.100,0.060
328,0.130,0.040
329,0.100,0.040
330,0.100,0.040
331,0.150,0.050
332,0.130,0.060
333,0.100,0.060
334,0.140,0.000
335,0.120,0.060
336,0.200,0.040
337,0.170,0.000
338,0.090,0.000
339,0.100,0.100
340,0.080,0.150
341,0.110,0.170
342,0.180,0.170
343,0.230,0.150
344,0.240,0.010
345,0.250,0.010
346,0.280,-0.060
347,0.180,-0.030
348,0.290,-0.060
349,0.250,-0.030
350,0.220,-0.090
351,0.230,-0.020
352,0.240,-0.020
353,0.160,-0.070
354,0.160,-0.030
355,0.220,-0.050
356,0.190,-0.090
357,0.160,-0.040
358,0.170,-0.080
359,0.220,-0.030
360,0.140,-0.040
361,0.250,-0.050
362,0.230,-0.050
363,0.170,-0.080
364,0.290,-0.040
365,0.160,-0.090
366,0.130,-0.040
367,0.240,-0.040
368,0.170,-0.070
369,0.320,-0.090
370,0.230,-0.050
371,0.450,0.010
372,0.750,0.110
373,1.780,-0.560
374,2.620,-2.610
375,2.620,-3.650
376,1.960,-4.100
377,1.270,-3.390
378,0.820,-2.550
379,0.230,-2.020
380,-0.400,-1.470
381,-0.530,-0.930
382,-0.420,-0.610
383,-0.230,-0.450
384,-0.180,-0.070
385,-0.110,0.180
386,-0.120,0.200
387,-0.110,0.210
388,-0.020,0.220
389,-0.090,0.220
390,-0.170,0.290
391,-0.070,0.280
392,-0.190,0.290
393,-0.140,0.330
394,-0.250,0.310
395,-0.250,0.410
396,-0.280,0.410
397,-0.300,0.420
398,-0.260,0.440
399,-0.270,0.490
400,-0.360,0.540
401,-0.380,0.550
402,-0.520,0.670
403,-0.540,0.650
404,-0.660,0.750
405,-0.600,0.790
406,-0.730,0.820
407,-0.790,0.860
408,-0.820,0.910
409,-0.710,0.910
410,-0.740,0.870
411,-0.650,0.860
412,-0.660,0.840
413,-0.460,0.740
414,-0.230,0.670
415,-0.150,0.560
416,-0.050,0.480
417,0.110,0.380
418,0.140,0.300
419,0.140,0.200
420,0.080,0.190
421,0.190,0.080
422,0.100,0.120
423,0.130,0.080
424,0.280,0.040
425,0.220,0.050
426,0.220,0.090
427,0.100,0.030
428,0.170,0.080
429,0.120,0.050
430,0.090,0.040
431,0.090,0.070
432,0.120,-0.010
433,0.100,0.070
434,0.130,0.030
435,0.120,0.090
436,0.150,0.080
437,0.140,0.090
438,0.150,0.000
439,0.100,0.040
440,0.070,0.060
441,0.240,0.040
442,0.100,0.050
443,0.170,0.030
444,0.220,0.050
445,0.230,0.050
446,0.190,0.100
447,0.160,0.110
448,0.170,0.240
449,0.200,0.220
450,0.210,0.130
451,0.230,0.090
452,0.330,0.040
453,0.310,-0.030
454,0.340,0.000
455,0.310,-0.060
456,0.360,-0.060
457,0.350,-0.080
458,0.250,-0.090
459,0.200,-0.020
460,0.220,0.000
461,0.270,-0.070
462,0.280,-0.110
463,0.280,-0.110
464,0.270,-0.050
465,0.210,-0.010
466,0.280,-0.030
467,0.240,-0.060
468,0.240,-0.080
469,0.270,-0.060
470,0.240,-0.040
471,0.300,-0.110
472,0.260,-0.080
473,0.290,-0.020
474,0.220,-0.030
475,0.210,-0.060
476,0.330,-0.110
477,0.150,-0.010
478,0.450,-0.010
479,0.860,0.050
480,1.580,-0.420
481,2.660,-2.320
482,2.720,-3.700
483,2.120,-4.280
484,1.230,-3.940
485,0.990,-2.920
486,0.300,-2.380
487,-0.180,-1.840
488,-0.470,-1.300
489,-0.350,-0.780
490,-0.280,-0.560
491,-0.080,-0.200
492,-0.140,0.060
493,0.030,0.270
494,0.070,0.240
495,-0.080,0.290
496,-0.140,0.300
497,0.020,0.380
498,-0.040,0.310
499,-0.030,0.310
500,-0.060,0.400
501,-0.090,0.470
502,-0.180,0.420
503,-0.090,0.460
504,-0.180,0.550
505,-0.100,0.510
506,-0.210,0.580
507,-0.340,0.630
508,-0.220,0.690
509,-0.350,0.750
510,-0.290,0.830
511,-0.420,0.830
512,-0.560,0.940
513,-0.500,0.960
514,-0.600,1.030
515,-0.560,1.060
516,-0.720,1.030
517,-0.550,1.120
518,-0.470,1.050
519,-0.600,1.020
520,-0.420,0.910
521,-0.030,0.910
522,-0.020,0.720
