'sample interval','ECG0','ECG1'
'0.0078125 sec','mV','mV'
0,1.110,0.090
1,0.980,0.170
2,0.820,0.170
3,0.640,0.220
4,0.510,0.210
5,0.430,0.250
6,0.290,0.230
7,0.200,0.150
8,0.150,0.130
9,0.080,0.060
10,0.040,0.010
11,0.070,0.000
12,0.040,-0.020
13,0.030,-0.010
14,0.050,-0.060
15,0.100,-0.020
16,0.050,-0.020
17,0.040,-0.020
18,0.080,-0.010
19,0.060,0.000
20,0.060,-0.020
21,0.050,0.000
22,0.060,-0.020
23,0.040,-0.010
24,0.060,-0.040
25,-0.010,-0.010
26,0.000,-0.040
27,-0.010,0.010
28,-0.080,-0.070
29,-0.090,-0.050
30,-0.140,-0.050
31,-0.060,-0.070
32,-0.160,-0.080
33,-0.140,-0.100
34,-0.150,-0.090
35,-0.110,-0.060
36,-0.140,-0.100
37,-0.170,-0.090
38,-0.180,-0.090
39,-0.190,-0.110
40,-0.180,-0.110
41,-0.200,-0.100
42,-0.200,-0.110
43,-0.170,-0.090
44,-0.160,-0.140
45,-0.210,-0.100
46,-0.150,-0.070
47,-0.180,-0.120
48,-0.220,-0.040
49,-0.210,-0.160
50,-0.180,-0.080
51,-0.200,-0.120
52,-0.130,-0.110
53,-0.170,-0.140
54,-0.180,-0.110
55,-0.190,-0.120
56,-0.170,-0.100
57,-0.170,-0.080
58,-0.190,-0.110
59,-0.190,-0.150
60,-0.190,-0.120
61,-0.140,-0.120
62,-0.190,-0.110
63,-0.140,-0.130
64,-0.170,-0.100
65,-0.160,-0.100
66,-0.160,-0.100
67,-0.160,-0.070
68,-0.170,-0.120
69,-0.180,-0.100
70,-0.180,-0.110
71,-0.120,-0.120
72,-0.140,-0.080
73,-0.150,-0.130
74,-0.150,-0.100
75,-0.130,-0.110
76,-0.140,-0.090
77,-0.130,-0.090
78,-0.190,-0.120
79,-0.140,-0.080
80,-0.150,-0.080
81,-0.160,-0.120
82,-0.120,-0.120
83,-0.140,-0.080
84,-0.140,-0.090
85,-0.160,-0.110
86,-0.130,-0.080
87,-0.170,-0.060
88,-0.160,-0.090
89,-0.120,-0.120
90,-0.150,-0.110
91,-0.120,-0.100
92,-0.140,-0.110
93,-0.100,-0.110
94,-0.120,-0.080
95,-0.070,-0.110
96,-0.140,-0.100
97,-0.140,-0.090
98,-0.130,-0.110
99,-0.110,-0.100
100,-0.120,-0.090
101,-0.100,-0.150
102,-0.080,-0.110
103,-0.120,-0.130
104,-0.090,-0.090
105,-0.070,-0.110
106,-0.110,-0.110
107,-0.120,-0.090
108,-0.110,-0.120
109,-0.090,-0.120
110,-0.110,-0.110
111,-0.100,-0.140
112,-0.090,-0.090
113,-0.080,-0.110
114,-0.030,-0.090
115,-0.010,-0.080
116,0.090,0.000
117,0.110,-0.010
118,0.150,0.040
119,0.170,0.070
120,0.200,0.060
121,0.290,0.080
122,0.220,0.090
123,0.270,0.010
124,0.210,0.090
125,0.140,0.050
126,-0.010,0.030
127,-0.080,-0.020
128,-0.080,-0.130
129,-0.110,-0.100
130,-0.090,-0.110
131,-0.110,-0.160
132,-0.110,-0.140
133,-0.140,-0.110
134,-0.090,-0.110
135,-0.130,-0.110
136,-0.120,-0.130
137,-0.340,-0.110
138,-0.430,-0.030
139,0.630,0.410
140,2.050,1.000
141,2.830,0.420
142,1.590,-0.390
143,-0.090,-0.960
144,0.050,-1.750
145,0.050,-0.600
146,-0.050,-0.210
147,-0.060,-0.080
148,-0.110,-0.030
149,-0.140,-0.040
150,-0.100,0.000
151,-0.160,0.030
152,-0.150,0.050
153,-0.110,0.080
154,-0.130,0.060
155,-0.160,0.080
156,-0.120,0.090
157,-0.120,0.100
158,-0.100,0.110
159,-0.080,0.120
160,-0.080,0.190
161,-0.090,0.160
162,-0.040,0.170
163,-0.020,0.210
164,-0.040,0.240
165,-0.020,0.260
166,0.020,0.300
167,0.050,0.300
168,0.100,0.330
169,0.170,0.370
170,0.180,0.410
171,0.310,0.490
172,0.250,0.550
173,0.350,0.540
174,0.410,0.610
175,0.440,0.640
176,0.500,0.670
177,0.570,0.700
178,0.580,0.680
179,0.640,0.680
180,0.700,0.700
181,0.600,0.640
182,0.640,0.620
183,0.580,0.530
184,0.480,0.450
185,0.440,0.340
186,0.330,0.260
187,0.240,0.130
188,0.260,0.100
189,0.170,0.070
190,0.130,0.040
191,0.110,0.030
192,0.100,0.030
193,0.080,0.010
194,0.060,-0.030
