'sample interval','ECG0','ECG1'
'0.0078125 sec','mV','mV'
0,-0.285,-0.075
1,-0.285,-0.055
2,-0.275,-0.075
3,-0.285,-0.055
4,-0.255,-0.075
5,-0.215,-0.085
6,-0.225,-0.105
7,-0.175,-0.105
8,-0.135,-0.115
9,-0.065,-0.105
10,-0.015,-0.125
11,0.045,-0.135
12,0.075,-0.125
13,0.095,-0.115
14,0.085,-0.105
15,0.095,-0.085
16,0.065,-0.065
17,0.045,-0.045
18,-0.035,-0.055
19,-0.075,0.015
20,-0.095,-0.045
21,-0.115,-0.015
22,-0.135,-0.045
23,-0.135,-0.045
24,-0.135,-0.045
25,-0.135,-0.045
26,-0.135,-0.045
27,-0.135,-0.065
28,-0.125,-0.055
29,-0.115,-0.035
30,-0.095,-0.055
31,-0.095,-0.045
32,-0.095,-0.045
33,-0.085,-0.035
34,-0.095,-0.045
35,-0.095,-0.035
36,-0.075,-0.005
37,-0.075,-0.035
38,-0.085,-0.005
39,-0.085,-0.065
40,-0.095,-0.045
41,-0.095,-0.025
42,-0.105,-0.045
43,-0.125,-0.055
44,-0.125,-0.065
45,-0.115,-0.055
46,-0.125,-0.075
47,-0.125,-0.065
48,-0.135,-0.045
49,-0.105,-0.055
50,-0.115,-0.055
51,-0.105,-0.085
52,-0.125,-0.065
53,-0.115,-0.075
54,-0.115,-0.095
55,-0.105,-0.095
56,-0.105,-0.085
57,-0.105,-0.075
58,-0.105,-0.065
59,-0.075,-0.065
60,-0.075,-0.095
61,-0.075,-0.085
62,-0.075,-0.075
63,-0.105,-0.065
64,-0.095,-0.075
65,-0.075,-0.105
66,-0.095,-0.075
67,-0.085,-0.085
68,-0.135,-0.065
69,-0.075,-0.055
70,-0.005,-0.015
71,0.035,-0.035
72,-0.035,-0.065
73,-0.065,-0.135
74,-0.075,-0.125
75,-0.095,-0.105
76,-0.115,-0.125
77,-0.105,-0.085
78,-0.105,-0.105
79,-0.095,-0.115
80,-0.055,-0.095
81,-0.065,-0.075
82,-0.495,-0.005
83,-0.575,0.125
84,0.165,0.355
85,2.015,0.425
86,3.085,0.005
87,3.285,-0.705
88,1.385,-1.025
89,0.115,-0.685
90,-0.235,-0.265
91,-0.315,-0.085
92,-0.305,-0.045
93,-0.295,-0.055
94,-0.305,-0.085
95,-0.295,-0.065
96,-0.285,-0.075
97,-0.275,-0.045
98,-0.305,-0.055
99,-0.315,-0.075
100,-0.295,-0.065
