'sample interval','ECG0','ECG1'
'0.0078125 sec','mV','mV'
0,-0.065,-0.095
1,0.195,-0.055
2,0.845,-0.085
3,1.885,-0.295
4,1.085,-0.695
5,-0.545,-0.825
6,-0.785,-0.395
7,-0.445,-0.185
8,-0.175,-0.105
9,-0.125,-0.095
10,-0.115,-0.095
11,-0.115,-0.085
12,-0.105,-0.095
13,-0.105,-0.095
14,-0.095,-0.075
15,-0.075,-0.065
16,-0.075,-0.075
17,-0.085,-0.075
18,-0.075,-0.065
19,-0.065,-0.045
20,-0.055,-0.055
21,-0.055,-0.055
22,-0.045,-0.045
23,-0.035,-0.015
24,-0.025,-0.025
25,-0.005,-0.025
26,-0.005,-0.015
27,0.015,0.005
28,0.025,0.015
29,0.035,0.015
30,0.055,0.025
31,0.065,0.045
32,0.075,0.045
33,0.085,0.025
34,0.085,0.025
35,0.075,0.045
36,0.075,0.025
37,0.075,0.005
38,0.075,-0.005
39,0.065,-0.005
40,0.045,-0.025
41,0.015,-0.055
42,-0.005,-0.075
43,-0.025,-0.065
44,-0.045,-0.095
45,-0.085,-0.105
46,-0.095,-0.105
47,-0.095,-0.105
48,-0.115,-0.115
49,-0.115,-0.115
50,-0.135,-0.115
51,-0.105,-0.095
52,-0.105,-0.095
53,-0.095,-0.105
54,-0.095,-0.105
55,-0.095,-0.095
56,-0.095,-0.095
57,-0.085,-0.095
58,-0.105,-0.105
59,-0.095,-0.085
60,-0.095,-0.085
61,-0.085,-0.105
62,-0.085,-0.095
63,-0.105,-0.095
64,-0.115,-0.095
65,-0.115,-0.105
66,-0.115,-0.105
67,-0.115,-0.105
68,-0.125,-0.105
69,-0.135,-0.115
70,-0.115,-0.105
71,-0.115,-0.105
72,-0.125,-0.095
73,-0.115,-0.095
74,-0.105,-0.075
75,-0.095,-0.055
76,-0.055,-0.065
77,-0.065,-0.085
78,-0.015,-0.065
79,-0.005,-0.065
80,0.005,-0.075
81,-0.065,-0.115
82,-0.105,-0.115
83,-0.135,-0.115
84,-0.165,-0.125
85,-0.165,-0.135
86,-0.155,-0.135
87,-0.165,-0.125
88,-0.185,-0.135
89,-0.185,-0.145
90,-0.195,-0.135
91,-0.195,-0.135
92,-0.205,-0.135
93,-0.185,-0.135
94,-0.175,-0.125
95,-0.195,-0.125
96,-0.185,-0.125
97,-0.185,-0.135
98,-0.195,-0.115
99,-0.185,-0.075
100,0.005,-0.035
101,0.455,0.015
102,1.535,-0.175
103,1.565,-0.505
104,-0.265,-0.835
105,-0.915,-0.505
106,-0.665,-0.205
107,-0.325,-0.085
108,-0.215,-0.065
109,-0.225,-0.065
110,-0.215,-0.055
111,-0.195,-0.045
112,-0.205,-0.045
113,-0.205,-0.055
114,-0.185,-0.045
115,-0.185,-0.035
116,-0.185,-0.025
117,-0.185,-0.035
118,-0.175,-0.025
119,-0.155,-0.015
120,-0.145,-0.015
121,-0.155,-0.015
122,-0.145,-0.005
123,-0.145,-0.005
124,-0.115,0.015
125,-0.115,0.005
126,-0.105,0.005
127,-0.095,0.035
128,-0.085,0.045
129,-0.065,0.055
130,-0.045,0.055
131,-0.055,0.075
132,-0.035,0.085
133,-0.025,0.085
134,-0.025,0.065
135,-0.025,0.065
136,-0.035,0.045
137,-0.045,0.025
138,-0.035,0.015
139,-0.035,0.005
140,-0.065,-0.015
141,-0.085,-0.045
142,-0.125,-0.065
143,-0.145,-0.065
144,-0.165,-0.075
145,-0.195,-0.095
146,-0.215,-0.105
147,-0.215,-0.105
148,-0.215,-0.095
149,-0.215,-0.105
150,-0.215,-0.105
151,-0.215,-0.095
152,-0.205,-0.095
153,-0.205,-0.085
154,-0.195,-0.085
155,-0.195,-0.085
156,-0.185,-0.075
157,-0.195,-0.085
158,-0.175,-0.075
159,-0.165,-0.065
160,-0.175,-0.065
161,-0.185,-0.085
162,-0.195,-0.085
163,-0.195,-0.075
164,-0.185,-0.085
165,-0.195,-0.105
166,-0.195,-0.095
167,-0.205,-0.095
168,-0.205,-0.085
169,-0.205,-0.105
170,-0.205,-0.095
171,-0.205,-0.095
172,-0.205,-0.095
173,-0.195,-0.105
174,-0.195,-0.095
175,-0.195,-0.095
176,-0.205,-0.085
177,-0.165,-0.065
178,-0.165,-0.055
179,-0.145,-0.045
180,-0.135,-0.055
181,-0.125,-0.065
182,-0.075,-0.065
183,-0.065,-0.045
184,-0.055,-0.055
185,-0.055,-0.075
186,-0.095,-0.085
187,-0.135,-0.085
188,-0.185,-0.105
189,-0.195,-0.115
190,-0.195,-0.115
191,-0.205,-0.115
192,-0.205,-0.115
193,-0.195,-0.115
194,-0.215,-0.115
195,-0.215,-0.115
196,-0.215,-0.115
197,-0.215,-0.125
198,-0.205,-0.115
199,-0.205,-0.115
200,-0.195,-0.115
201,-0.185,-0.115
202,-0.195,-0.105
203,-0.195,-0.065
204,-0.045,-0.025
205,0.405,-0.005
206,1.525,-0.225
207,1.835,-0.475
208,-0.035,-0.855
209,-0.895,-0.565
210,-0.685,-0.225
211,-0.315,-0.055
212,-0.215,-0.035
213,-0.215,-0.055
214,-0.205,-0.035
215,-0.195,-0.025
216,-0.195,-0.025
217,-0.195,-0.035
218,-0.195,-0.025
219,-0.165,-0.015
220,-0.165,-0.015
221,-0.155,-0.015
222,-0.145,-0.015
223,-0.145,0.015
224,-0.135,0.005
225,-0.135,0.005
226,-0.115,0.015
227,-0.115,0.035
228,-0.105,0.045
229,-0.085,0.045
230,-0.075,0.045
231,-0.055,0.085
232,-0.055,0.085
233,-0.045,0.095
234,-0.015,0.105
235,-0.005,0.125
236,0.005,0.125
237,0.005,0.115
238,0.025,0.105
239,0.035,0.105
240,0.015,0.095
241,0.015,0.065
242,0.005,0.045
243,0.015,0.045
244,-0.005,0.025
245,-0.035,-0.015
246,-0.065,-0.035
247,-0.095,-0.045
248,-0.125,-0.065
249,-0.155,-0.085
250,-0.175,-0.095
251,-0.175,-0.085
252,-0.175,-0.095
253,-0.165,-0.095
254,-0.155,-0.085
255,-0.155,-0.085
256,-0.155,-0.085
257,-0.155,-0.085
258,-0.145,-0.075
259,-0.135,-0.065
260,-0.135,-0.075
261,-0.145,-0.075
262,-0.125,-0.065
263,-0.125,-0.055
264,-0.125,-0.065
265,-0.125,-0.075
266,-0.145,-0.075
267,-0.135,-0.065
268,-0.135,-0.085
269,-0.135,-0.095
270,-0.135,-0.095
271,-0.135,-0.085
272,-0.145,-0.085
273,-0.145,-0.095
274,-0.135,-0.105
275,-0.135,-0.095
276,-0.135,-0.095
277,-0.135,-0.095
278,-0.135,-0.105
279,-0.125,-0.095
280,-0.135,-0.095
281,-0.135,-0.095
282,-0.125,-0.095
283,-0.085,-0.065
284,-0.075,-0.055
285,-0.055,-0.065
286,-0.045,-0.055
287,-0.015,-0.055
288,0.005,-0.055
289,0.015,-0.055
290,0.045,-0.055
291,0.045,-0.065
292,-0.005,-0.085
293,-0.045,-0.095
294,-0.075,-0.095
295,-0.085,-0.105
296,-0.105,-0.115
297,-0.105,-0.125
298,-0.095,-0.115
299,-0.105,-0.115
300,-0.105,-0.115
301,-0.115,-0.115
302,-0.105,-0.115
303,-0.095,-0.115
304,-0.095,-0.105
305,-0.095,-0.115
306,-0.085,-0.115
307,-0.075,-0.105
308,-0.055,-0.095
309,-0.105,-0.075
310,0.015,-0.045
311,0.355,0.025
312,1.205,-0.135
313,2.135,-0.365
314,0.575,-0.785
315,-0.715,-0.665
316,-0.635,-0.285
317,-0.255,-0.095
318,-0.085,-0.045
319,-0.065,-0.035
320,-0.065,-0.025
321,-0.065,-0.025
322,-0.055,-0.045
323,-0.055,-0.025
324,-0.055,-0.015
325,-0.035,-0.015
326,-0.025,-0.015
327,-0.005,-0.005
328,-0.015,-0.005
329,-0.005,0.005
330,0.015,-0.005
331,0.015,0.005
332,0.025,0.015
333,0.035,0.025
334,0.045,0.025
335,0.075,0.045
336,0.075,0.065
337,0.095,0.065
338,0.105,0.065
339,0.105,0.085
340,0.135,0.105
341,0.155,0.105
