'sample interval','ECG0','ECG1'
'0.0078125 sec','mV','mV'
0,-0.100,0.040
1,-0.130,0.015
2,-0.115,0.070
3,-0.105,0.065
4,-0.105,0.015
5,-0.105,0.020
6,-0.060,0.080
7,-0.055,0.025
8,-0.080,0.000
9,-0.070,-0.025
10,-0.070,-0.025
11,-0.085,0.005
12,-0.070,0.045
13,-0.085,0.005
14,-0.070,-0.030
15,-0.070,-0.010
16,-0.060,-0.030
17,-0.070,-0.040
18,-0.065,0.010
19,-0.075,0.075
20,-0.085,0.050
21,-0.070,0.030
22,-0.060,0.050
23,-0.045,0.030
24,-0.035,0.020
25,-0.035,0.040
26,-0.080,0.020
27,-0.100,-0.025
28,0.095,-0.155
29,0.445,-0.355
30,0.745,-0.395
31,0.695,-0.290
32,0.260,-0.120
33,-0.100,0.050
34,-0.195,0.160
35,-0.105,0.165
36,0.000,0.110
37,0.010,0.080
38,0.020,0.030
39,0.000,0.060
40,0.000,0.060
41,0.015,0.010
42,0.025,0.010
43,0.025,0.095
44,0.005,0.030
45,-0.020,0.000
46,-0.025,0.000
47,-0.070,0.030
48,-0.085,0.000
49,-0.110,-0.010
50,-0.050,0.015
51,0.000,0.010
52,0.010,0.010
53,0.030,0.000
54,0.075,-0.060
55,0.110,-0.045
56,0.115,-0.065
57,0.130,-0.115
58,0.140,-0.105
59,0.140,-0.070
60,0.145,-0.125
61,0.165,-0.180
62,0.160,-0.205
63,0.160,-0.215
64,0.185,-0.190
65,0.195,-0.210
66,0.195,-0.220
67,0.200,-0.150
68,0.195,-0.145
69,0.170,-0.135
70,0.160,-0.055
71,0.180,-0.040
72,0.180,-0.015
73,0.135,0.000
74,0.115,-0.030
75,0.055,0.015
76,0.030,0.060
77,0.030,0.105
78,0.040,0.080
79,0.000,0.085
80,0.000,0.085
81,0.005,0.045
82,0.000,0.055
83,0.020,0.000
84,0.020,0.060
85,0.005,0.060
86,0.005,0.100
87,0.010,0.085
88,0.000,0.080
89,0.010,0.040
90,0.015,0.035
91,0.020,0.040
92,0.000,0.025
93,0.005,0.010
94,0.000,0.055
95,0.005,0.045
96,0.005,0.040
97,0.005,0.085
98,0.010,0.060
99,0.000,0.010
100,0.000,-0.015
101,0.000,0.015
102,0.000,0.040
103,0.010,0.015
104,0.010,0.035
105,0.000,0.085
106,0.000,0.110
107,0.005,0.105
108,0.005,0.060
109,0.000,0.015
110,0.000,0.020
111,-0.010,0.005
112,-0.025,-0.045
113,-0.025,-0.015
114,-0.035,0.035
115,-0.035,0.005
116,-0.050,0.000
117,-0.035,0.025
118,-0.015,0.005
119,-0.005,0.040
120,-0.040,0.090
121,-0.040,0.055
122,-0.035,0.075
123,-0.035,0.030
124,-0.045,0.000
125,-0.010,0.000
126,0.000,0.000
127,-0.035,0.050
128,-0.140,0.015
129,0.095,-0.080
130,0.505,-0.210
131,0.855,-0.225
132,0.890,-0.175
133,0.385,-0.070
134,-0.075,0.150
135,-0.230,0.170
136,-0.155,0.135
137,-0.040,0.110
138,0.035,0.030
139,0.055,0.000
140,0.055,0.015
141,0.060,0.055
142,0.060,0.060
143,0.060,0.020
