'sample interval','ECG0','ECG1'
'0.0078125 sec','mV','mV'
0,-0.020,0.005
1,-0.020,0.000
2,-0.015,0.000
3,-0.010,0.000
4,-0.005,0.000
5,0.000,0.000
6,0.000,0.000
7,0.000,0.005
8,0.005,0.010
9,0.010,0.020
10,0.010,0.025
11,0.015,0.035
12,0.025,0.050
13,0.040,0.055
14,0.050,0.055
15,0.060,0.060
16,0.065,0.055
17,0.070,0.050
18,0.075,0.040
19,0.080,0.035
20,0.070,0.025
21,0.060,0.015
22,0.045,0.010
23,0.030,0.005
24,0.015,0.000
25,0.005,0.000
26,0.000,0.000
27,-0.010,0.000
28,-0.020,0.000
29,-0.025,0.000
30,-0.030,-0.010
31,-0.035,-0.010
32,-0.040,-0.010
33,-0.040,-0.010
34,-0.040,-0.010
35,-0.040,-0.005
36,-0.040,-0.005
37,-0.040,0.000
38,-0.035,0.000
39,-0.035,0.000
40,-0.030,-0.005
41,-0.030,0.000
42,-0.025,0.000
43,-0.025,-0.005
44,-0.025,-0.015
45,-0.030,-0.035
46,-0.030,-0.045
47,-0.025,-0.050
48,-0.025,-0.050
49,-0.020,-0.055
50,-0.020,-0.055
51,-0.015,-0.055
52,-0.010,-0.050
53,-0.005,-0.045
54,0.000,-0.035
55,0.000,-0.035
56,0.000,-0.025
57,0.000,-0.010
58,-0.005,0.000
59,-0.005,0.000
60,-0.005,0.000
61,-0.005,-0.005
62,-0.010,-0.010
63,-0.015,-0.010
64,-0.015,-0.010
65,-0.015,-0.010
66,-0.015,-0.010
67,-0.010,-0.015
68,0.015,-0.015
69,0.130,-0.095
70,0.350,-0.410
71,0.550,-0.845
72,0.550,-1.020
73,0.365,-1.020
74,0.165,-1.020
75,0.040,-1.020
76,-0.005,-1.020
77,-0.025,-1.020
78,-0.030,-1.020
79,-0.035,-1.020
80,-0.040,-1.020
81,-0.040,-1.020
82,-0.035,-1.020
83,-0.035,-1.020
84,-0.030,-1.020
85,-0.025,-1.020
86,-0.025,-1.020
87,-0.025,-1.020
88,-0.020,-1.020
89,-0.015,-1.020
90,-0.015,-1.020
91,-0.015,-1.020
92,-0.010,-1.020
93,-0.005,-1.020
94,0.000,-1.020
95,0.000,-1.020
96,0.000,-1.020
97,0.005,-1.020
98,0.010,-1.020
99,0.015,-1.020
100,0.025,-1.020
101,0.030,-1.020
102,0.040,-1.020
103,0.055,-1.020
104,0.065,-1.020
105,0.075,-1.020
106,0.080,-1.020
107,0.085,-1.020
108,0.085,-1.020
109,0.080,-1.020
110,0.070,-1.010
111,0.055,-0.990
112,0.040,-0.975
113,0.020,-0.950
114,0.010,-0.925
115,0.000,-0.900
116,-0.005,-0.880
117,-0.015,-0.870
118,-0.020,-0.855
119,-0.030,-0.840
120,-0.035,-0.830
121,-0.040,-0.815
122,-0.040,-0.800
123,-0.040,-0.790
124,-0.040,-0.775
125,-0.040,-0.755
126,-0.040,-0.740
127,-0.035,-0.725
128,-0.035,-0.705
129,-0.035,-0.695
130,-0.035,-0.670
131,-0.030,-0.660
132,-0.025,-0.640
133,-0.025,-0.625
134,-0.025,-0.620
135,-0.030,-0.600
136,-0.025,-0.590
137,-0.020,-0.575
138,-0.020,-0.565
139,-0.015,-0.555
140,-0.015,-0.550
141,-0.010,-0.535
142,-0.005,-0.530
143,0.000,-0.515
144,0.000,-0.500
145,0.000,-0.490
146,0.000,-0.475
147,0.000,-0.455
148,0.000,-0.445
149,-0.005,-0.435
150,-0.005,-0.435
151,-0.005,-0.430
152,-0.015,-0.420
153,-0.015,-0.410
154,-0.015,-0.400
155,-0.015,-0.390
156,-0.015,-0.385
157,-0.005,-0.380
158,0.045,-0.365
159,0.210,-0.380
160,0.460,-0.520
161,0.590,-0.775
162,0.490,-0.840
163,0.260,-0.715
164,0.090,-0.535
165,0.005,-0.390
166,-0.020,-0.320
167,-0.030,-0.280
168,-0.035,-0.265
169,-0.040,-0.260
170,-0.040,-0.245
171,-0.040,-0.230
172,-0.035,-0.215
173,-0.035,-0.205
174,-0.030,-0.185
175,-0.025,-0.175
176,-0.025,-0.170
177,-0.025,-0.170
178,-0.020,-0.175
179,-0.015,-0.175
180,-0.015,-0.180
