'sample interval','ECG0','ECG1'
'0.0078125 sec','mV','mV'
0,0.930,-0.390
1,0.970,-0.350
2,0.880,-0.300
3,0.900,-0.290
4,0.970,-0.170
5,0.770,-0.150
6,0.760,-0.130
7,0.680,0.000
8,0.740,-0.030
9,0.570,0.170
10,0.520,-0.010
11,0.490,0.120
12,0.380,0.070
13,0.520,-0.030
14,0.330,0.060
15,0.240,-0.050
16,0.380,0.070
17,0.340,-0.120
18,0.210,-0.050
19,0.190,-0.020
20,0.030,0.120
21,0.050,-0.060
22,0.480,-0.140
23,0.150,-0.150
24,0.150,-0.100
25,0.260,-0.080
26,0.180,-0.050
27,0.120,-0.100
28,0.120,-0.100
29,0.170,-0.060
30,0.180,-0.110
31,0.040,-0.070
32,0.140,-0.110
33,0.050,-0.110
34,0.110,-0.120
35,0.110,-0.090
36,0.050,-0.080
37,0.080,-0.150
38,0.080,-0.010
39,0.060,-0.220
40,0.070,-0.060
41,-0.030,-0.110
42,0.100,-0.250
43,0.000,-0.080
44,0.100,-0.170
45,0.080,-0.140
46,0.010,-0.140
47,0.020,-0.130
48,0.060,-0.100
49,0.010,-0.240
50,0.000,-0.110
51,0.080,-0.120
52,0.060,-0.110
53,0.040,-0.120
54,0.040,-0.110
55,0.030,-0.230
56,0.070,-0.180
57,-0.010,-0.110
58,-0.030,-0.180
59,0.050,-0.070
60,-0.030,-0.220
61,0.080,-0.140
62,0.020,-0.120
63,-0.070,-0.120
64,0.000,-0.200
65,0.120,-0.120
66,0.010,-0.190
67,-0.020,-0.090
68,0.000,-0.130
69,-0.050,-0.140
70,0.020,-0.110
71,-0.030,-0.060
72,0.060,-0.210
73,0.050,-0.060
74,0.050,-0.120
75,-0.060,-0.080
76,0.030,-0.160
77,-0.040,-0.090
78,0.050,-0.070
79,-0.010,-0.090
80,0.010,-0.110
81,0.040,-0.080
82,0.040,-0.090
83,-0.070,-0.110
84,0.060,-0.070
85,-0.030,-0.160
86,0.020,-0.060
87,-0.020,-0.130
88,-0.030,0.000
89,0.070,-0.150
90,-0.100,-0.040
91,0.090,-0.090
92,0.050,-0.150
93,0.130,-0.110
94,-0.110,-0.090
95,0.040,0.020
96,-0.040,-0.120
97,0.020,-0.070
98,-0.120,-0.060
