'sample interval','ECG0','ECG1'
'0.0078125 sec','mV','mV'
0,0.025,-0.010
1,0.025,-0.005
2,0.030,-0.005
3,0.025,0.000
4,0.025,0.000
5,0.025,0.000
6,0.025,0.000
7,0.025,0.005
8,0.025,0.005
9,0.025,0.005
10,0.025,0.005
11,0.025,0.000
12,0.020,0.000
13,0.020,0.000
14,0.020,-0.005
15,0.025,-0.010
16,0.020,-0.010
17,0.015,-0.005
18,0.015,0.000
19,0.015,0.000
20,0.010,0.000
21,0.010,0.010
22,0.010,0.015
23,0.005,0.025
24,0.005,0.030
25,0.005,0.030
26,0.005,0.035
27,0.005,0.040
28,0.005,0.040
29,0.005,0.040
30,0.005,0.040
31,0.005,0.040
32,0.005,0.040
33,0.005,0.040
34,0.000,0.040
35,0.000,0.035
36,0.000,0.035
37,0.000,0.035
38,0.000,0.050
39,0.000,0.070
40,0.000,0.085
41,-0.005,0.085
42,-0.005,0.085
43,-0.005,0.085
44,-0.005,0.065
45,0.000,0.045
46,0.000,0.045
47,0.000,0.055
48,0.000,0.055
49,0.000,0.045
50,0.005,0.030
51,0.010,0.010
52,0.015,0.000
53,0.015,0.000
54,0.010,0.000
55,0.010,0.010
56,0.010,0.015
57,0.010,0.020
58,0.010,0.035
59,0.000,0.075
60,-0.040,0.150
61,-0.115,0.255
62,-0.195,0.340
63,-0.220,0.325
64,-0.190,0.205
65,-0.120,0.055
66,-0.045,-0.055
67,0.005,-0.120
68,0.030,-0.150
69,0.045,-0.145
70,0.045,-0.120
71,0.045,-0.080
72,0.045,-0.055
73,0.040,-0.040
74,0.035,-0.030
75,0.035,-0.020
76,0.035,-0.020
77,0.035,-0.020
78,0.035,-0.025
79,0.040,-0.025
80,0.040,-0.025
81,0.040,-0.030
82,0.040,-0.030
83,0.040,-0.030
84,0.035,-0.030
85,0.035,-0.030
86,0.035,-0.030
87,0.035,-0.030
88,0.035,-0.035
89,0.035,-0.040
90,0.035,-0.040
91,0.035,-0.040
92,0.040,-0.045
93,0.040,-0.045
94,0.035,-0.050
95,0.035,-0.045
96,0.030,-0.040
97,0.025,-0.040
98,0.025,-0.040
99,0.025,-0.035
100,0.025,-0.030
101,0.020,-0.020
102,0.015,-0.015
103,0.015,-0.005
104,0.010,-0.005
105,0.010,-0.005
106,0.010,-0.005
107,0.010,0.000
108,0.015,0.000
109,0.015,0.000
110,0.015,0.000
111,0.015,0.000
112,0.015,0.000
113,0.015,-0.005
114,0.015,-0.010
115,0.015,-0.015
116,0.015,-0.015
117,0.015,-0.010
118,0.015,-0.005
119,0.015,-0.005
120,0.015,-0.010
121,0.010,-0.010
122,0.010,-0.010
123,0.010,-0.020
124,0.010,-0.015
125,0.010,-0.010
126,0.010,-0.005
127,0.005,0.000
128,0.005,0.020
129,0.005,0.030
130,0.005,0.040
131,0.000,0.055
132,0.000,0.065
133,-0.005,0.060
134,-0.005,0.050
135,-0.005,0.055
136,-0.010,0.060
137,-0.005,0.050
138,0.000,0.030
139,0.000,0.015
140,0.005,-0.005
141,0.010,-0.030
142,0.015,-0.045
143,0.015,-0.050
144,0.020,-0.055
145,0.020,-0.050
146,0.020,-0.045
147,0.015,-0.030
148,0.000,0.005
149,-0.045,0.100
150,-0.120,0.230
151,-0.190,0.325
152,-0.210,0.325
153,-0.175,0.215
154,-0.110,0.070
155,-0.040,-0.050
156,0.005,-0.130
157,0.025,-0.165
158,0.040,-0.155
159,0.045,-0.125
160,0.045,-0.095
161,0.045,-0.075
162,0.040,-0.060
163,0.040,-0.045
164,0.035,-0.035
165,0.030,-0.015
166,0.025,-0.010
167,0.015,-0.005
168,0.015,0.000
169,0.015,0.000
170,0.015,0.010
171,0.015,0.010
172,0.015,0.015
173,0.015,0.020
174,0.020,0.025
175,0.020,0.030
176,0.015,0.025
