'sample interval','ECG0','ECG1'
'0.0078125 sec','mV','mV'
0,-0.165,-0.235
1,-0.175,-0.225
2,-0.155,-0.215
3,-0.105,-0.205
4,-0.315,-0.325
5,-0.555,-0.065
6,-0.375,0.265
7,0.455,0.045
8,1.675,-0.055
9,2.735,0.575
10,3.125,0.155
11,0.815,-1.145
12,-0.645,-0.965
13,-0.845,-0.665
14,-0.675,-0.435
15,-0.485,-0.165
16,-0.175,0.075
17,-0.125,0.075
18,-0.125,0.105
19,-0.085,0.125
20,-0.065,0.135
21,-0.055,0.165
22,-0.055,0.205
23,-0.015,0.215
24,0.005,0.235
25,0.035,0.265
26,0.065,0.325
27,0.105,0.345
28,0.115,0.385
29,0.135,0.455
30,0.195,0.515
31,0.235,0.585
32,0.275,0.635
33,0.345,0.735
34,0.455,0.835
35,0.505,0.915
36,0.585,0.955
37,0.645,1.025
38,0.735,1.075
39,0.795,1.055
40,0.815,0.995
41,0.845,0.885
42,0.815,0.755
43,0.725,0.595
44,0.585,0.385
45,0.415,0.215
46,0.245,0.075
47,0.105,-0.025
48,0.015,-0.105
49,-0.045,-0.165
50,-0.085,-0.195
51,-0.115,-0.205
52,-0.145,-0.245
53,-0.165,-0.235
54,-0.155,-0.225
55,-0.175,-0.235
56,-0.185,-0.225
57,-0.155,-0.225
58,-0.155,-0.215
59,-0.165,-0.215
60,-0.165,-0.225
61,-0.175,-0.225
62,-0.155,-0.215
63,-0.175,-0.225
64,-0.175,-0.225
65,-0.185,-0.235
66,-0.165,-0.205
67,-0.145,-0.205
68,-0.175,-0.235
69,-0.175,-0.225
70,-0.165,-0.225
71,-0.185,-0.235
72,-0.195,-0.255
73,-0.195,-0.245
74,-0.185,-0.225
75,-0.195,-0.265
76,-0.225,-0.265
77,-0.215,-0.265
78,-0.215,-0.275
79,-0.225,-0.255
80,-0.195,-0.245
81,-0.215,-0.275
82,-0.225,-0.285
83,-0.215,-0.265
84,-0.205,-0.255
85,-0.215,-0.275
86,-0.235,-0.275
87,-0.195,-0.255
88,-0.215,-0.285
89,-0.225,-0.245
90,-0.185,-0.245
91,-0.215,-0.255
92,-0.245,-0.275
93,-0.215,-0.265
94,-0.195,-0.255
95,-0.215,-0.245
96,-0.215,-0.265
97,-0.235,-0.255
98,-0.165,-0.245
99,-0.215,-0.255
100,-0.205,-0.255
101,-0.215,-0.255
102,-0.225,-0.245
103,-0.215,-0.245
104,-0.185,-0.245
105,-0.215,-0.235
106,-0.175,-0.225
107,-0.165,-0.235
108,-0.195,-0.255
109,-0.185,-0.225
110,-0.185,-0.195
111,-0.155,-0.185
112,-0.125,-0.145
113,-0.085,-0.135
114,-0.035,-0.085
115,-0.045,-0.155
116,-0.115,-0.215
117,-0.105,-0.215
118,-0.195,-0.265
119,-0.215,-0.255
120,-0.205,-0.265
121,-0.205,-0.255
122,-0.185,-0.235
123,-0.205,-0.235
124,-0.195,-0.235
125,-0.135,-0.225
126,-0.425,-0.305
127,-0.575,0.055
128,-0.235,0.385
129,0.695,0.185
130,1.895,0.025
131,2.765,0.485
132,3.035,-0.075
133,0.465,-1.185
134,-0.755,-0.915
135,-0.855,-0.695
136,-0.745,-0.535
137,-0.565,-0.265
138,-0.255,0.035
139,-0.185,0.055
140,-0.175,0.025
141,-0.155,0.095
142,-0.145,0.085
143,-0.085,0.115
144,-0.115,0.145
145,-0.075,0.175
146,-0.035,0.225
147,-0.035,0.225
148,-0.025,0.245
149,0.015,0.265
150,0.045,0.325
151,0.065,0.375
152,0.125,0.445
153,0.135,0.505
154,0.225,0.585
155,0.285,0.675
156,0.355,0.765
157,0.425,0.845
158,0.535,0.945
159,0.635,0.985
160,0.715,0.995
161,0.775,0.955
162,0.805,0.905
163,0.785,0.775
164,0.735,0.625
165,0.615,0.425
166,0.435,0.235
167,0.245,0.095
168,0.095,-0.045
169,-0.035,-0.145
170,-0.105,-0.185
171,-0.185,-0.265
172,-0.245,-0.265
173,-0.235,-0.305
174,-0.275,-0.305
175,-0.285,-0.305
176,-0.275,-0.315
177,-0.305,-0.305
178,-0.265,-0.275
179,-0.295,-0.295
180,-0.295,-0.305
181,-0.265,-0.275
182,-0.295,-0.295
183,-0.285,-0.285
184,-0.285,-0.295
185,-0.285,-0.275
186,-0.255,-0.275
187,-0.285,-0.285
188,-0.275,-0.285
189,-0.285,-0.275
190,-0.275,-0.305
191,-0.285,-0.275
192,-0.285,-0.335
193,-0.295,-0.315
194,-0.295,-0.295
195,-0.325,-0.325
196,-0.335,-0.325
197,-0.335,-0.345
198,-0.345,-0.335
199,-0.345,-0.325
200,-0.345,-0.355
201,-0.335,-0.335
202,-0.345,-0.345
203,-0.345,-0.335
204,-0.355,-0.335
205,-0.365,-0.355
206,-0.355,-0.335
207,-0.365,-0.345
208,-0.355,-0.335
209,-0.355,-0.335
210,-0.335,-0.325
211,-0.335,-0.325
212,-0.355,-0.335
213,-0.335,-0.335
214,-0.355,-0.335
215,-0.325,-0.305
216,-0.325,-0.325
217,-0.315,-0.315
218,-0.305,-0.305
219,-0.315,-0.305
220,-0.315,-0.265
221,-0.285,-0.305
222,-0.305,-0.325
223,-0.315,-0.295
224,-0.285,-0.265
225,-0.255,-0.245
226,-0.235,-0.215
227,-0.195,-0.185
228,-0.145,-0.185
229,-0.115,-0.165
230,-0.185,-0.245
231,-0.215,-0.275
232,-0.235,-0.295
233,-0.285,-0.335
234,-0.265,-0.315
235,-0.295,-0.325
236,-0.295,-0.315
237,-0.275,-0.315
238,-0.285,-0.315
239,-0.265,-0.295
240,-0.225,-0.295
241,-0.555,-0.395
242,-0.645,0.035
243,-0.275,0.205
244,0.695,-0.285
245,2.025,-0.185
246,2.805,0.425
247,2.685,-0.445
248,0.145,-1.275
249,-0.935,-0.945
250,-0.855,-0.605
251,-0.645,-0.345
252,-0.355,-0.065
253,-0.235,0.015
254,-0.235,0.025
255,-0.195,0.045
256,-0.175,0.045
257,-0.155,0.095
258,-0.115,0.135
259,-0.095,0.175
260,-0.085,0.165
261,-0.075,0.195
262,-0.045,0.265
263,-0.005,0.295
264,0.025,0.345
265,0.055,0.385
266,0.115,0.465
267,0.145,0.515
268,0.185,0.605
269,0.265,0.695
270,0.335,0.795
271,0.415,0.895
272,0.505,0.965
273,0.595,1.035
274,0.715,1.075
275,0.755,1.065
276,0.795,1.005
277,0.805,0.885
278,0.785,0.735
279,0.705,0.555
280,0.555,0.355
281,0.375,0.205
282,0.245,0.055
283,0.065,-0.075
284,-0.055,-0.165
285,-0.125,-0.215
286,-0.185,-0.255
287,-0.215,-0.285
288,-0.225,-0.295
289,-0.235,-0.305
290,-0.235,-0.295
291,-0.255,-0.295
292,-0.255,-0.305
293,-0.255,-0.315
294,-0.265,-0.295
295,-0.255,-0.275
296,-0.255,-0.265
297,-0.255,-0.295
298,-0.235,-0.265
299,-0.255,-0.255
300,-0.255,-0.295
301,-0.245,-0.275
302,-0.265,-0.275
303,-0.255,-0.275
304,-0.255,-0.265
305,-0.255,-0.285
306,-0.235,-0.265
307,-0.255,-0.295
308,-0.275,-0.285
309,-0.275,-0.315
310,-0.285,-0.295
311,-0.295,-0.305
312,-0.285,-0.305
313,-0.285,-0.305
314,-0.265,-0.325
315,-0.305,-0.315
316,-0.295,-0.315
317,-0.295,-0.325
318,-0.315,-0.315
319,-0.305,-0.305
320,-0.295,-0.325
321,-0.295,-0.325
322,-0.265,-0.295
323,-0.295,-0.295
324,-0.285,-0.325
325,-0.285,-0.295
326,-0.285,-0.295
327,-0.275,-0.285
328,-0.275,-0.315
329,-0.275,-0.305
330,-0.235,-0.265
331,-0.275,-0.275
332,-0.275,-0.295
333,-0.255,-0.285
334,-0.275,-0.275
335,-0.245,-0.265
336,-0.275,-0.275
337,-0.265,-0.265
338,-0.205,-0.235
339,-0.205,-0.205
340,-0.205,-0.175
341,-0.135,-0.135
342,-0.095,-0.135
343,-0.105,-0.175
344,-0.165,-0.235
345,-0.175,-0.245
346,-0.185,-0.285
347,-0.235,-0.285
348,-0.265,-0.305
349,-0.255,-0.275
350,-0.235,-0.275
351,-0.235,-0.265
352,-0.235,-0.265
353,-0.215,-0.255
354,-0.255,-0.285
355,-0.605,-0.245
356,-0.585,0.185
357,0.125,-0.005
358,1.295,-0.195
359,2.535,0.395
360,3.085,0.125
361,1.145,-1.175
362,-0.575,-1.015
363,-0.945,-0.665
364,-0.745,-0.435
365,-0.525,-0.175
366,-0.255,0.075
367,-0.215,0.075
368,-0.215,0.035
369,-0.175,0.095
370,-0.135,0.145
371,-0.135,0.145
372,-0.115,0.165
373,-0.105,0.215
374,-0.085,0.245
375,-0.045,0.305
376,-0.035,0.295
377,0.005,0.335
378,0.045,0.405
379,0.075,0.445
380,0.115,0.505
381,0.155,0.575
382,0.215,0.665
383,0.275,0.755
384,0.355,0.835
385,0.425,0.915
386,0.525,1.015
387,0.625,1.065
388,0.685,1.055
389,0.745,1.065
390,0.805,1.015
391,0.795,0.885
392,0.745,0.715
393,0.655,0.515
394,0.515,0.345
