'sample interval','ECG0','ECG1'
'0.0078125 sec','mV','mV'
0,-0.015,0.000
1,-0.015,-0.005
2,-0.010,-0.005
3,-0.010,-0.005
4,-0.015,-0.010
5,-0.015,0.000
6,0.045,0.000
7,0.245,-0.010
8,0.535,-0.160
9,0.680,-0.410
10,0.555,-0.485
11,0.310,-0.375
12,0.110,-0.225
13,0.010,-0.100
14,-0.020,-0.025
15,-0.035,0.000
16,-0.040,0.005
17,-0.040,0.010
18,-0.045,0.010
19,-0.040,0.015
20,-0.040,0.010
21,-0.040,0.015
22,-0.035,0.015
23,-0.035,0.010
24,-0.030,0.015
25,-0.025,0.015
26,-0.025,0.020
27,-0.025,0.020
28,-0.020,0.030
29,-0.015,0.030
30,-0.010,0.030
31,-0.005,0.030
32,0.000,0.040
33,0.000,0.040
34,0.005,0.045
35,0.010,0.055
36,0.015,0.060
37,0.020,0.060
38,0.035,0.065
39,0.045,0.070
40,0.060,0.070
41,0.070,0.075
42,0.080,0.070
43,0.080,0.070
44,0.085,0.065
45,0.085,0.065
46,0.075,0.040
47,0.065,0.040
48,0.055,0.020
49,0.035,0.020
50,0.020,0.010
51,0.010,0.010
52,0.000,0.010
53,0.000,0.005
54,-0.010,0.000
55,-0.015,0.000
56,-0.020,0.000
57,-0.025,0.000
58,-0.025,0.000
59,-0.030,0.000
60,-0.035,0.000
61,-0.035,0.000
62,-0.030,0.000
63,-0.030,0.000
64,-0.030,0.000
65,-0.030,0.000
66,-0.030,0.000
67,-0.030,0.005
68,-0.030,0.005
69,-0.030,0.000
70,-0.025,0.000
71,-0.025,0.005
72,-0.020,0.000
73,-0.020,0.000
74,-0.015,0.000
75,-0.015,0.000
76,-0.015,0.000
77,-0.015,0.000
78,-0.010,0.000
79,-0.005,0.000
80,-0.005,0.000
81,0.000,0.000
82,0.000,0.000
83,0.000,0.000
84,0.000,0.005
85,-0.005,0.010
86,-0.005,0.010
87,-0.005,0.000
88,-0.005,0.000
89,-0.005,0.000
90,-0.005,0.000
91,-0.010,-0.005
92,-0.005,-0.005
93,-0.005,-0.010
94,-0.015,0.000
95,0.000,0.000
96,0.105,0.005
97,0.350,-0.030
98,0.605,-0.225
99,0.660,-0.415
100,0.475,-0.420
101,0.230,-0.295
102,0.065,-0.150
103,-0.005,-0.065
104,-0.030,-0.020
105,-0.035,0.000
106,-0.040,0.000
107,-0.040,0.000
108,-0.040,0.000
109,-0.040,0.000
110,-0.040,0.000
111,-0.035,0.000
112,-0.035,0.000
113,-0.030,0.000
114,-0.025,0.000
115,-0.025,0.000
116,-0.020,0.000
117,-0.015,0.000
118,-0.010,0.005
119,-0.005,0.005
120,-0.005,0.005
121,0.000,0.005
122,0.000,0.010
123,0.005,0.010
124,0.010,0.020
125,0.015,0.020
126,0.020,0.030
127,0.035,0.030
128,0.045,0.040
129,0.055,0.035
130,0.065,0.040
131,0.070,0.040
132,0.080,0.040
133,0.085,0.040
134,0.090,0.035
135,0.085,0.030
136,0.075,0.020
137,0.065,0.010
138,0.045,0.010
139,0.030,0.005
140,0.015,0.000
141,0.005,0.000
142,0.000,0.000
143,-0.005,0.000
144,-0.015,-0.005
145,-0.020,0.000
146,-0.025,0.000
147,-0.030,0.000
148,-0.035,0.000
149,-0.040,0.000
150,-0.040,0.000
151,-0.040,0.000
152,-0.035,0.000
153,-0.035,0.000
154,-0.030,0.000
155,-0.030,0.000
156,-0.025,0.000
157,-0.025,0.000
158,-0.030,0.000
159,-0.030,0.000
160,-0.030,0.000
161,-0.030,0.000
162,-0.030,0.000
163,-0.030,0.000
164,-0.025,-0.005
165,-0.025,-0.005
166,-0.020,-0.005
167,-0.015,0.000
168,-0.015,0.000
169,-0.010,0.000
170,-0.005,-0.005
171,-0.005,0.000
172,0.000,0.000
173,0.000,0.000
174,0.000,0.000
175,0.000,0.005
176,-0.005,0.010
177,-0.005,0.005
178,-0.005,0.000
179,-0.005,0.000
180,-0.010,-0.005
181,-0.015,-0.005
182,-0.015,-0.005
183,-0.015,-0.010
184,-0.020,0.000
185,-0.005,0.000
186,0.080,0.005
187,0.305,-0.010
188,0.570,-0.180
189,0.650,-0.380
190,0.490,-0.405
191,0.240,-0.285
192,0.070,-0.150
193,-0.005,-0.060
194,-0.025,-0.015
195,-0.035,0.000
196,-0.040,0.000
197,-0.045,0.000
198,-0.040,0.000
199,-0.040,0.000
200,-0.040,0.000
201,-0.040,0.005
202,-0.035,0.005
203,-0.035,0.005
204,-0.030,0.005
205,-0.025,0.010
206,-0.020,0.005
207,-0.020,0.010
208,-0.015,0.010
209,-0.010,0.010
210,-0.005,0.010
211,0.000,0.015
212,0.000,0.015
213,0.000,0.025
214,0.000,0.025
215,0.005,0.025
216,0.010,0.035
217,0.020,0.040
218,0.035,0.050
219,0.045,0.050
220,0.055,0.050
221,0.065,0.055
222,0.070,0.055
223,0.075,0.050
224,0.080,0.050
225,0.075,0.040
226,0.070,0.035
227,0.055,0.025
228,0.045,0.025
229,0.030,0.015
230,0.015,0.010
231,0.005,0.005
232,0.000,0.005
233,-0.010,0.005
234,-0.020,0.000
235,-0.025,0.000
236,-0.035,0.000
237,-0.040,0.000
238,-0.040,0.000
239,-0.040,0.005
240,-0.040,0.010
241,-0.040,0.010
242,-0.040,0.010
243,-0.040,0.010
244,-0.040,0.010
245,-0.040,0.010
246,-0.040,0.015
247,-0.035,0.015
248,-0.035,0.015
249,-0.035,0.010
250,-0.030,0.020
251,-0.025,0.020
252,-0.025,0.015
253,-0.030,0.010
254,-0.030,0.010
255,-0.030,0.010
256,-0.030,0.015
257,-0.030,0.010
258,-0.030,0.010
259,-0.025,0.010
260,-0.020,0.010
261,-0.010,0.010
262,-0.005,0.020
263,0.000,0.025
264,0.000,0.025
265,0.000,0.035
266,-0.010,0.040
267,-0.015,0.040
268,-0.015,0.030
269,-0.015,0.025
270,-0.015,0.010
271,-0.015,0.010
272,-0.015,0.010
273,-0.015,0.010
274,-0.020,0.010
275,-0.025,0.020
276,-0.010,0.035
277,0.090,0.035
278,0.330,-0.010
279,0.575,-0.190
280,0.635,-0.390
281,0.460,-0.405
282,0.215,-0.265
283,0.055,-0.120
284,-0.010,-0.025
285,-0.035,0.010
286,-0.045,0.030
287,-0.050,0.035
288,-0.050,0.035
289,-0.050,0.035
290,-0.050,0.040
291,-0.045,0.035
292,-0.040,0.035
293,-0.040,0.040
294,-0.040,0.040
295,-0.035,0.050
296,-0.035,0.050
297,-0.030,0.050
298,-0.025,0.050
299,-0.025,0.050
300,-0.025,0.055
301,-0.020,0.060
302,-0.010,0.060
303,-0.005,0.065
304,0.000,0.065
305,0.000,0.070
306,0.005,0.075
307,0.010,0.085
308,0.015,0.085
309,0.025,0.095
310,0.040,0.095
311,0.050,0.100
312,0.055,0.095
313,0.065,0.095
314,0.070,0.095
315,0.075,0.085
316,0.070,0.080
317,0.060,0.070
318,0.050,0.060
319,0.035,0.050
320,0.025,0.045
321,0.015,0.035
322,0.005,0.035
323,0.000,0.030
324,-0.010,0.025
325,-0.020,0.030
326,-0.030,0.025
327,-0.035,0.020
328,-0.040,0.015
329,-0.040,0.015
330,-0.040,0.010
331,-0.040,0.020
332,-0.040,0.020
333,-0.040,0.020
334,-0.040,0.020
335,-0.040,0.020
336,-0.040,0.020
337,-0.040,0.020
338,-0.040,0.015
339,-0.040,0.020
340,-0.040,0.015
341,-0.035,0.010
342,-0.035,0.010
343,-0.035,0.010
344,-0.030,0.010
345,-0.030,0.005
346,-0.025,0.005
347,-0.025,0.005
348,-0.025,0.005
349,-0.030,0.000
350,-0.025,0.000
351,-0.020,0.005
352,-0.015,0.005
353,-0.015,0.010
354,-0.005,0.010
355,-0.005,0.015
356,-0.005,0.020
357,-0.010,0.025
358,-0.015,0.025
359,-0.015,0.015
360,-0.015,0.005
361,-0.015,0.000
362,-0.020,0.000
363,-0.015,0.000
364,-0.015,0.000
365,-0.020,0.000
366,-0.025,0.000
367,-0.005,0.005
368,0.090,0.005
369,0.320,-0.040
370,0.580,-0.220
371,0.655,-0.445
372,0.480,-0.465
373,0.225,-0.320
374,0.060,-0.165
375,-0.010,-0.055
376,-0.040,0.000
377,-0.045,0.005
378,-0.050,0.015
379,-0.050,0.015
380,-0.050,0.020
381,-0.050,0.020
382,-0.050,0.020
383,-0.045,0.020
384,-0.045,0.030
385,-0.040,0.025
386,-0.040,0.025
387,-0.040,0.030
388,-0.035,0.030
389,-0.035,0.035
390,-0.030,0.035
391,-0.025,0.035
392,-0.020,0.040
393,-0.015,0.040
394,-0.010,0.045
395,-0.005,0.050
396,0.000,0.050
397,0.005,0.055
398,0.010,0.060
399,0.015,0.060
400,0.020,0.065
401,0.030,0.070
402,0.045,0.070
403,0.055,0.070
404,0.060,0.065
405,0.065,0.065
406,0.065,0.060
407,0.065,0.050
408,0.060,0.040
409,0.050,0.030
410,0.035,0.020
411,0.020,0.015
412,0.010,0.010
413,0.005,0.005
414,0.000,0.000
415,-0.010,0.000
416,-0.020,0.000
417,-0.030,0.000
418,-0.035,0.000
419,-0.040,0.000
420,-0.040,0.000
421,-0.040,0.000
422,-0.040,0.000
423,-0.040,0.000
424,-0.040,0.000
425,-0.040,0.000
426,-0.040,0.000
427,-0.040,0.000
428,-0.040,0.000
429,-0.040,0.000
430,-0.040,0.005
431,-0.040,0.005
432,-0.040,0.000
433,-0.035,0.000
434,-0.035,0.000
435,-0.035,0.000
436,-0.035,0.000
437,-0.030,0.000
438,-0.025,0.000
439,-0.025,0.000
440,-0.025,0.000
441,-0.025,0.000
442,-0.020,0.000
443,-0.015,0.000
444,-0.010,0.005
445,-0.005,0.010
446,-0.005,0.010
447,-0.010,0.020
448,-0.015,0.025
449,-0.015,0.020
450,-0.015,0.010
451,-0.015,0.000
452,-0.015,0.000
