'sample interval','ECG0','ECG1'
'0.0078125 sec','mV','mV'
0,-0.495,-0.165
1,-0.235,-0.055
2,-0.185,-0.075
3,-0.175,-0.045
4,-0.155,-0.045
5,-0.165,-0.065
6,-0.165,-0.045
7,-0.145,-0.035
8,-0.145,-0.025
9,-0.135,-0.045
10,-0.125,-0.035
11,-0.125,-0.025
12,-0.105,-0.015
13,-0.105,-0.025
14,-0.075,-0.005
15,-0.035,0.005
16,-0.065,-0.005
17,-0.035,0.015
18,-0.025,0.045
19,-0.005,0.055
20,0.025,0.075
21,0.045,0.085
22,0.065,0.085
23,0.055,0.075
24,0.035,0.065
25,0.035,0.065
26,0.025,0.045
27,0.035,0.045
28,0.015,0.015
29,-0.025,-0.015
30,-0.025,-0.035
31,-0.075,-0.055
32,-0.105,-0.065
33,-0.115,-0.085
34,-0.145,-0.095
35,-0.135,-0.085
36,-0.165,-0.105
37,-0.155,-0.115
38,-0.145,-0.105
39,-0.135,-0.095
40,-0.145,-0.105
41,-0.145,-0.095
42,-0.135,-0.075
43,-0.115,-0.085
44,-0.095,-0.085
45,-0.125,-0.095
46,-0.125,-0.075
47,-0.105,-0.085
48,-0.105,-0.095
49,-0.115,-0.105
50,-0.125,-0.105
51,-0.125,-0.085
52,-0.135,-0.095
53,-0.145,-0.105
54,-0.145,-0.095
55,-0.105,-0.095
56,-0.135,-0.095
57,-0.135,-0.115
58,-0.155,-0.105
59,-0.145,-0.105
60,-0.145,-0.095
61,-0.125,-0.115
62,-0.145,-0.125
63,-0.135,-0.105
64,-0.145,-0.105
65,-0.135,-0.105
66,-0.125,-0.095
67,-0.105,-0.065
68,-0.075,-0.045
69,-0.075,-0.055
70,-0.035,-0.055
71,-0.005,-0.055
72,-0.015,-0.075
73,0.005,-0.065
74,0.025,-0.055
75,-0.015,-0.075
76,0.005,-0.105
77,-0.085,-0.115
78,-0.115,-0.115
79,-0.115,-0.115
80,-0.145,-0.145
81,-0.165,-0.135
82,-0.155,-0.135
83,-0.155,-0.125
84,-0.145,-0.125
85,-0.165,-0.125
86,-0.165,-0.125
87,-0.145,-0.115
88,-0.155,-0.135
89,-0.155,-0.125
90,-0.175,-0.115
91,-0.085,-0.075
92,0.215,-0.095
93,0.845,-0.385
94,1.685,-0.645
95,0.135,-0.965
96,-0.855,-0.665
97,-0.635,-0.275
98,-0.235,-0.035
99,-0.175,-0.005
100,-0.165,-0.025
101,-0.175,-0.025
102,-0.155,-0.035
103,-0.135,-0.035
104,-0.125,-0.015
105,-0.145,-0.025
106,-0.135,-0.015
107,-0.105,0.005
108,-0.115,0.015
109,-0.105,-0.005
110,-0.075,0.015
111,-0.065,0.035
112,-0.065,0.035
113,-0.025,0.035
114,-0.055,0.045
115,-0.025,0.095
116,-0.015,0.095
117,0.025,0.095
118,0.045,0.125
119,0.075,0.135
120,0.085,0.135
121,0.105,0.125
122,0.065,0.125
123,0.085,0.115
124,0.075,0.085
125,0.065,0.075
126,0.085,0.055
127,0.055,0.045
128,0.015,0.005
129,-0.015,-0.025
130,-0.055,-0.045
131,-0.065,-0.045
132,-0.085,-0.065
133,-0.115,-0.085
134,-0.095,-0.095
135,-0.095,-0.065
136,-0.105,-0.075
137,-0.115,-0.085
138,-0.105,-0.095
139,-0.095,-0.055
140,-0.095,-0.065
141,-0.085,-0.075
142,-0.085,-0.075
143,-0.065,-0.055
144,-0.065,-0.055
145,-0.095,-0.065
146,-0.095,-0.075
147,-0.065,-0.065
148,-0.075,-0.065
149,-0.105,-0.075
150,-0.095,-0.085
151,-0.075,-0.075
152,-0.085,-0.075
153,-0.075,-0.075
154,-0.085,-0.095
155,-0.095,-0.085
156,-0.095,-0.085
157,-0.095,-0.095
158,-0.085,-0.085
159,-0.045,-0.095
160,-0.095,-0.085
