'sample interval','ECG0','ECG1'
'0.0078125 sec','mV','mV'
0,-0.015,-0.045
1,-0.035,-0.060
2,-0.070,-0.065
3,-0.100,-0.050
4,-0.120,-0.045
5,-0.130,-0.030
6,-0.135,-0.030
7,-0.140,-0.025
8,-0.160,-0.045
9,-0.200,-0.055
10,-0.200,0.000
11,-0.060,0.125
12,0.225,0.270
13,0.505,0.350
14,0.550,0.335
15,0.355,-0.195
16,0.125,-0.720
17,-0.010,-0.655
18,-0.075,-0.355
19,-0.120,-0.140
20,-0.150,-0.040
21,-0.170,-0.005
22,-0.180,0.000
23,-0.180,0.000
24,-0.170,0.000
25,-0.160,0.005
26,-0.155,0.015
27,-0.140,0.015
28,-0.125,0.015
29,-0.105,0.015
30,-0.080,0.015
31,-0.060,0.020
32,-0.045,0.025
33,-0.030,0.035
34,-0.020,0.045
35,-0.005,0.065
36,0.020,0.075
37,0.055,0.090
38,0.100,0.110
39,0.155,0.135
40,0.210,0.155
41,0.255,0.175
42,0.285,0.195
43,0.300,0.205
44,0.310,0.185
45,0.305,0.175
46,0.275,0.135
47,0.240,0.110
48,0.205,0.080
49,0.155,0.060
50,0.105,0.035
51,0.075,0.025
52,0.055,0.005
53,0.035,0.000
54,0.010,0.000
55,-0.005,-0.015
56,-0.020,-0.035
57,-0.025,-0.045
58,-0.040,-0.050
59,-0.055,-0.045
60,-0.055,-0.035
61,-0.045,-0.035
62,-0.045,-0.030
63,-0.040,-0.030
64,-0.020,-0.030
65,0.000,-0.030
66,0.010,-0.030
67,0.015,-0.045
68,0.015,-0.065
69,0.005,-0.075
70,-0.005,-0.065
71,-0.030,-0.055
72,-0.060,-0.065
73,-0.095,-0.065
74,-0.125,-0.055
75,-0.140,-0.035
76,-0.140,-0.030
77,-0.140,-0.030
78,-0.140,-0.035
79,-0.165,-0.060
80,-0.205,-0.055
81,-0.175,0.040
82,0.025,0.195
83,0.345,0.345
84,0.595,0.365
85,0.550,0.290
86,0.285,-0.515
87,0.055,-0.870
88,-0.040,-0.530
89,-0.090,-0.250
90,-0.130,-0.085
91,-0.155,-0.015
92,-0.165,0.000
93,-0.170,0.000
94,-0.160,0.000
95,-0.150,0.000
96,-0.140,0.000
97,-0.135,0.000
98,-0.125,0.015
99,-0.110,0.025
100,-0.090,0.025
101,-0.070,0.020
102,-0.045,0.015
103,-0.030,0.025
104,-0.015,0.040
105,0.000,0.045
106,0.015,0.065
107,0.035,0.085
108,0.080,0.105
109,0.135,0.125
110,0.200,0.150
111,0.250,0.175
112,0.295,0.200
113,0.320,0.210
114,0.335,0.195
115,0.325,0.170
116,0.300,0.150
117,0.270,0.125
118,0.235,0.105
119,0.195,0.070
120,0.155,0.045
121,0.115,0.015
122,0.085,0.005
123,0.050,0.000
124,0.025,0.000
125,0.010,-0.025
126,0.000,-0.030
127,-0.020,-0.040
128,-0.030,-0.050
129,-0.030,-0.050
130,-0.040,-0.050
