'sample interval','ECG0','ECG1'
'0.0078125 sec','mV','mV'
0,-0.070,0.040
1,-0.070,0.040
2,-0.090,0.020
3,-0.050,0.040
4,-0.040,0.060
5,-0.040,0.040
6,-0.030,0.030
7,-0.030,0.040
8,-0.040,0.020
9,-0.030,0.010
10,-0.040,0.020
11,-0.040,0.030
12,0.000,0.020
13,-0.020,0.040
14,-0.070,0.120
15,-0.050,0.190
16,-0.050,0.180
17,-0.070,0.190
18,0.010,0.140
19,0.040,0.040
20,0.050,0.040
21,0.070,-0.020
22,0.060,-0.040
23,0.060,-0.020
24,0.060,-0.010
25,0.040,-0.060
26,-0.030,-0.030
27,-0.020,-0.010
28,-0.020,-0.020
29,-0.030,-0.060
30,0.000,-0.060
31,0.000,-0.040
32,-0.020,-0.030
33,0.000,-0.060
34,-0.040,-0.060
35,-0.060,-0.040
36,-0.040,-0.040
37,-0.010,-0.050
38,-0.040,-0.060
39,0.000,-0.050
40,0.030,-0.030
41,0.000,-0.050
42,0.000,-0.060
43,0.010,-0.040
44,0.000,-0.020
45,0.040,-0.030
46,0.170,0.000
47,0.520,0.150
48,0.860,0.010
49,1.850,-1.150
50,2.330,-2.940
51,1.720,-3.630
52,0.850,-3.810
53,0.350,-3.030
54,-0.040,-2.280
55,-0.380,-1.670
56,-0.640,-1.210
57,-0.610,-0.780
58,-0.550,-0.550
59,-0.410,-0.300
60,-0.250,0.010
61,-0.160,0.190
62,-0.200,0.240
63,-0.150,0.260
64,-0.140,0.290
65,-0.170,0.290
66,-0.170,0.310
67,-0.160,0.330
68,-0.210,0.350
69,-0.230,0.370
70,-0.260,0.400
71,-0.280,0.430
72,-0.300,0.440
73,-0.310,0.470
74,-0.370,0.520
75,-0.380,0.550
76,-0.400,0.580
77,-0.510,0.630
78,-0.560,0.660
79,-0.590,0.730
80,-0.630,0.750
81,-0.690,0.790
82,-0.710,0.840
83,-0.740,0.890
84,-0.740,0.880
85,-0.700,0.870
86,-0.700,0.850
87,-0.570,0.790
88,-0.440,0.730
89,-0.300,0.650
90,-0.130,0.540
91,-0.010,0.450
92,0.030,0.340
93,0.060,0.250
94,0.060,0.170
95,0.030,0.130
96,0.020,0.100
97,0.060,0.070
98,0.030,0.080
99,0.040,0.070
100,0.050,0.070
101,0.020,0.060
102,0.010,0.040
103,0.000,0.050
104,-0.030,0.050
105,-0.010,0.060
106,-0.020,0.060
107,0.000,0.070
108,0.020,0.070
109,0.020,0.070
110,0.000,0.070
111,-0.020,0.060
112,0.000,0.070
113,0.000,0.060
114,0.020,0.040
115,0.050,0.050
116,0.040,0.050
117,0.060,0.020
118,0.070,0.010
119,0.060,0.010
120,0.040,0.010
121,0.050,0.040
122,0.000,0.120
123,0.020,0.160
124,0.060,0.160
125,0.060,0.170
126,0.130,0.090
127,0.150,0.020
128,0.120,0.010
129,0.130,-0.030
130,0.140,-0.050
131,0.150,-0.040
132,0.130,-0.040
133,0.130,-0.030
134,0.080,0.010
135,0.100,0.010
136,0.070,-0.010
137,0.030,-0.030
138,0.030,-0.020
139,0.070,-0.010
140,0.040,-0.020
141,0.070,-0.010
142,0.080,-0.020
143,0.050,0.000
144,0.070,0.010
145,0.040,-0.010
146,0.040,0.010
147,0.060,0.030
148,0.090,0.020
149,0.060,0.020
150,0.090,0.040
151,0.100,0.040
152,0.080,0.040
153,0.130,0.050
154,0.280,0.080
155,0.630,0.220
156,1.110,-0.060
157,2.180,-1.590
158,2.300,-3.170
159,1.490,-3.850
160,0.640,-3.610
161,0.310,-2.640
162,-0.180,-2.070
163,-0.550,-1.470
164,-0.650,-0.980
165,-0.540,-0.670
166,-0.440,-0.470
167,-0.290,-0.190
168,-0.150,0.110
169,-0.110,0.240
170,-0.150,0.230
171,-0.180,0.250
172,-0.150,0.290
173,-0.200,0.300
174,-0.190,0.320
175,-0.190,0.340
176,-0.230,0.370
177,-0.230,0.380
178,-0.230,0.410
179,-0.310,0.430
180,-0.310,0.470
181,-0.330,0.500
182,-0.380,0.540
183,-0.380,0.570
184,-0.390,0.630
185,-0.470,0.670
186,-0.520,0.720
187,-0.540,0.770
188,-0.650,0.830
189,-0.680,0.850
190,-0.720,0.890
191,-0.720,0.920
192,-0.650,0.930
193,-0.600,0.910
194,-0.530,0.850
195,-0.380,0.770
196,-0.280,0.700
197,-0.150,0.570
198,-0.020,0.460
199,0.100,0.390
200,0.090,0.290
201,0.120,0.200
202,0.120,0.120
203,0.110,0.110
204,0.080,0.070
205,0.080,0.050
206,0.060,0.030
207,0.060,0.030
208,0.060,0.030
209,0.070,0.020
210,0.050,0.010
211,0.070,0.040
212,0.050,0.040
213,0.000,0.020
214,0.020,0.030
215,0.010,0.050
216,0.040,0.060
217,0.050,0.050
218,0.050,0.050
219,0.060,0.070
220,0.060,0.050
221,0.030,0.030
222,0.030,0.030
223,0.050,0.030
224,0.050,0.030
225,0.050,0.020
226,0.090,0.010
227,0.070,0.040
228,0.080,0.040
229,0.070,0.080
230,-0.010,0.160
231,0.040,0.170
232,0.060,0.190
233,0.100,0.190
234,0.140,0.080
235,0.200,0.060
236,0.190,0.020
237,0.190,-0.010
238,0.210,-0.030
239,0.170,-0.030
240,0.140,-0.050
241,0.170,-0.030
242,0.130,-0.010
243,0.150,-0.020
244,0.150,-0.010
245,0.130,-0.030
246,0.110,-0.030
247,0.090,-0.050
248,0.080,-0.030
249,0.090,-0.030
250,0.100,-0.010
251,0.090,-0.020
252,0.120,-0.020
253,0.100,-0.020
254,0.070,-0.020
255,0.090,-0.020
256,0.090,-0.020
257,0.050,-0.010
258,0.070,-0.020
259,0.110,-0.020
260,0.090,-0.020
261,0.190,0.000
262,0.440,0.090
263,0.680,0.130
264,1.510,-0.530
265,2.390,-2.380
266,2.120,-3.420
267,1.280,-3.910
268,0.580,-3.480
269,0.330,-2.500
270,-0.130,-2.010
271,-0.510,-1.450
272,-0.560,-0.970
273,-0.520,-0.680
274,-0.380,-0.450
275,-0.240,-0.190
276,-0.140,0.100
277,-0.090,0.230
278,-0.130,0.250
279,-0.120,0.280
280,-0.130,0.300
281,-0.130,0.310
282,-0.160,0.340
283,-0.160,0.360
284,-0.180,0.380
285,-0.180,0.400
286,-0.180,0.420
287,-0.210,0.450
288,-0.260,0.480
289,-0.250,0.520
290,-0.310,0.540
291,-0.360,0.560
292,-0.390,0.610
293,-0.430,0.660
294,-0.480,0.700
295,-0.520,0.740
296,-0.560,0.780
297,-0.630,0.830
298,-0.620,0.850
299,-0.700,0.880
300,-0.690,0.880
301,-0.590,0.870
302,-0.510,0.830
303,-0.410,0.750
304,-0.270,0.690
305,-0.130,0.590
306,0.010,0.480
307,0.050,0.380
308,0.100,0.300
309,0.130,0.230
310,0.150,0.170
311,0.120,0.130
312,0.110,0.100
313,0.150,0.090
314,0.130,0.090
315,0.080,0.070
316,0.060,0.060
317,0.060,0.060
318,0.060,0.060
319,0.050,0.050
320,0.040,0.040
321,0.040,0.060
322,0.060,0.050
323,0.020,0.040
324,-0.020,0.060
325,0.030,0.060
326,0.030,0.060
327,0.010,0.050
328,0.050,0.040
329,0.070,0.070
330,0.050,0.050
331,0.090,0.030
332,0.070,0.040
333,0.050,0.040
334,0.080,0.050
335,0.080,0.040
336,0.060,0.040
337,0.090,0.110
338,0.080,0.190
339,0.050,0.150
340,0.090,0.190
341,0.110,0.170
342,0.140,0.060
343,0.170,0.020
344,0.180,0.000
345,0.170,-0.020
346,0.220,-0.040
347,0.210,-0.030
348,0.150,-0.060
349,0.160,0.010
350,0.100,-0.010
351,0.080,-0.030
352,0.110,-0.020
353,0.120,-0.020
354,0.100,-0.030
355,0.090,-0.040
356,0.120,-0.020
357,0.090,-0.020
358,0.110,-0.050
359,0.080,-0.040
360,0.080,-0.030
361,0.120,-0.040
362,0.110,-0.050
363,0.090,-0.060
364,0.120,-0.030
365,0.120,-0.040
366,0.090,-0.050
367,0.070,-0.070
368,0.100,-0.050
369,0.160,-0.030
370,0.370,0.040
371,0.660,0.120
372,1.430,-0.430
373,2.370,-2.270
374,2.120,-3.410
375,1.240,-3.940
376,0.510,-3.450
377,0.290,-2.440
378,-0.200,-1.970
379,-0.540,-1.430
380,-0.590,-0.910
381,-0.490,-0.630
382,-0.350,-0.430
383,-0.210,-0.160
384,-0.150,0.130
385,-0.120,0.260
