'sample interval','ECG0','ECG1'
'0.0078125 sec','mV','mV'
0,0.325,0.265
1,0.325,0.285
2,0.335,0.285
3,0.325,0.285
4,0.315,0.285
5,0.295,0.265
6,0.245,0.235
7,0.205,0.195
8,0.145,0.145
9,0.085,0.085
10,0.025,0.025
11,-0.025,-0.025
12,-0.065,-0.065
13,-0.105,-0.095
14,-0.125,-0.125
15,-0.145,-0.135
16,-0.135,-0.135
17,-0.135,-0.145
18,-0.145,-0.145
19,-0.165,-0.135
20,-0.155,-0.135
21,-0.165,-0.145
22,-0.165,-0.145
23,-0.165,-0.145
24,-0.165,-0.125
25,-0.155,-0.135
26,-0.175,-0.145
27,-0.185,-0.135
28,-0.185,-0.145
29,-0.215,-0.155
30,-0.215,-0.165
31,-0.225,-0.165
32,-0.225,-0.165
33,-0.245,-0.175
34,-0.235,-0.175
35,-0.245,-0.175
36,-0.265,-0.175
37,-0.265,-0.185
38,-0.285,-0.195
39,-0.275,-0.195
40,-0.275,-0.185
41,-0.295,-0.195
42,-0.285,-0.195
43,-0.295,-0.205
44,-0.305,-0.195
45,-0.305,-0.195
46,-0.315,-0.205
47,-0.315,-0.205
48,-0.305,-0.195
49,-0.315,-0.195
50,-0.315,-0.205
51,-0.315,-0.195
52,-0.295,-0.185
53,-0.285,-0.165
54,-0.275,-0.175
55,-0.205,-0.165
56,-0.175,-0.105
57,-0.215,-0.095
58,-0.175,-0.145
59,-0.185,-0.145
60,-0.255,-0.155
61,-0.295,-0.225
62,-0.315,-0.225
63,-0.295,-0.215
64,-0.335,-0.195
65,-0.385,-0.215
66,-0.375,-0.245
67,-0.375,-0.225
68,-0.365,-0.215
69,-0.385,-0.225
70,-0.325,-0.225
71,-0.165,-0.095
72,0.165,0.255
73,0.315,0.505
74,0.735,-0.455
75,0.055,-1.135
76,-1.145,-1.255
77,-1.555,-1.495
78,-1.155,-1.005
79,-0.695,-0.565
80,-0.405,-0.185
81,-0.345,-0.025
82,-0.325,-0.015
83,-0.315,-0.025
84,-0.315,-0.015
85,-0.305,-0.005
86,-0.295,-0.005
87,-0.275,0.015
88,-0.265,0.035
89,-0.255,0.045
90,-0.225,0.055
91,-0.205,0.065
92,-0.185,0.105
93,-0.155,0.125
94,-0.135,0.145
95,-0.085,0.185
96,-0.055,0.225
97,-0.015,0.255
98,0.025,0.285
99,0.055,0.325
100,0.095,0.365
101,0.115,0.385
102,0.125,0.395
103,0.135,0.425
104,0.145,0.435
105,0.135,0.425
106,0.125,0.405
107,0.095,0.385
108,0.055,0.345
109,0.005,0.275
110,-0.045,0.185
111,-0.095,0.115
112,-0.165,0.055
113,-0.195,-0.015
114,-0.235,-0.055
115,-0.255,-0.075
116,-0.275,-0.095
117,-0.295,-0.115
118,-0.295,-0.135
119,-0.305,-0.125
120,-0.295,-0.125
121,-0.285,-0.125
122,-0.285,-0.125
123,-0.285,-0.105
124,-0.285,-0.105
125,-0.295,-0.115
126,-0.275,-0.115
127,-0.275,-0.115
128,-0.275,-0.105
129,-0.265,-0.115
130,-0.275,-0.125
131,-0.285,-0.135
132,-0.285,-0.125
133,-0.295,-0.145
134,-0.305,-0.145
135,-0.315,-0.155
136,-0.305,-0.155
137,-0.305,-0.155
138,-0.325,-0.165
139,-0.335,-0.165
140,-0.335,-0.165
141,-0.355,-0.175
142,-0.335,-0.175
143,-0.335,-0.175
144,-0.335,-0.165
145,-0.325,-0.175
146,-0.335,-0.175
147,-0.325,-0.185
148,-0.325,-0.175
149,-0.325,-0.175
150,-0.325,-0.185
151,-0.325,-0.175
152,-0.315,-0.165
153,-0.315,-0.175
154,-0.305,-0.165
155,-0.305,-0.165
156,-0.315,-0.165
157,-0.295,-0.165
158,-0.285,-0.165
159,-0.265,-0.135
160,-0.215,-0.135
161,-0.155,-0.095
162,-0.165,-0.075
163,-0.165,-0.105
164,-0.125,-0.095
165,-0.185,-0.105
166,-0.235,-0.165
167,-0.265,-0.195
168,-0.245,-0.185
169,-0.265,-0.165
170,-0.305,-0.175
171,-0.345,-0.195
172,-0.325,-0.195
173,-0.315,-0.185
174,-0.315,-0.185
175,-0.315,-0.185
176,-0.205,-0.175
177,-0.085,0.025
178,0.245,0.335
179,0.355,0.485
180,0.685,-0.515
181,-0.005,-1.165
182,-1.115,-1.265
183,-1.405,-1.415
184,-0.975,-0.865
185,-0.525,-0.435
186,-0.295,-0.085
187,-0.235,0.015
188,-0.225,0.025
189,-0.215,0.015
190,-0.215,0.025
191,-0.195,0.025
192,-0.175,0.065
193,-0.165,0.065
194,-0.145,0.065
195,-0.125,0.085
196,-0.105,0.105
197,-0.085,0.125
198,-0.055,0.135
199,-0.025,0.165
200,0.015,0.195
201,0.045,0.215
202,0.085,0.245
203,0.115,0.285
204,0.165,0.335
205,0.195,0.355
206,0.225,0.385
207,0.255,0.425
208,0.275,0.445
209,0.285,0.455
210,0.295,0.455
211,0.295,0.455
212,0.285,0.465
213,0.265,0.435
214,0.235,0.395
215,0.195,0.345
216,0.145,0.275
217,0.085,0.185
218,0.035,0.105
219,-0.015,0.035
220,-0.045,0.005
221,-0.065,-0.035
222,-0.075,-0.055
223,-0.075,-0.065
224,-0.085,-0.065
225,-0.095,-0.075
226,-0.075,-0.085
227,-0.075,-0.075
228,-0.065,-0.065
229,-0.055,-0.065
230,-0.045,-0.075
231,-0.045,-0.075
232,-0.035,-0.055
233,-0.045,-0.065
234,-0.025,-0.075
235,-0.025,-0.065
236,-0.035,-0.075
237,-0.025,-0.085
238,-0.045,-0.095
