'sample interval','ECG0','ECG1'
'0.0078125 sec','mV','mV'
0,0.000,0.085
1,-0.005,0.060
2,-0.025,0.045
3,-0.030,0.030
4,-0.010,0.005
5,0.000,0.000
6,0.000,-0.005
7,0.000,-0.010
8,0.015,-0.025
9,0.055,-0.060
10,0.125,-0.055
11,0.160,0.085
12,0.065,0.440
13,-0.180,0.905
14,-0.450,1.140
15,-0.620,0.875
16,-0.650,0.325
17,-0.525,-0.075
18,-0.305,-0.185
19,-0.105,-0.150
20,0.005,-0.105
21,0.045,-0.085
22,0.045,-0.085
23,0.040,-0.085
24,0.055,-0.085
25,0.065,-0.090
26,0.070,-0.085
27,0.065,-0.080
28,0.065,-0.080
29,0.070,-0.085
30,0.065,-0.075
31,0.055,-0.070
32,0.060,-0.075
33,0.070,-0.070
34,0.075,-0.055
35,0.070,-0.040
36,0.065,-0.040
37,0.075,-0.045
38,0.095,-0.035
39,0.090,-0.010
40,0.090,0.000
41,0.100,0.000
42,0.105,0.000
43,0.105,0.000
44,0.115,0.005
45,0.130,0.020
46,0.130,0.030
47,0.115,0.040
48,0.115,0.050
49,0.115,0.065
50,0.110,0.075
51,0.105,0.090
52,0.105,0.095
53,0.110,0.095
54,0.110,0.100
55,0.100,0.110
56,0.095,0.125
57,0.100,0.140
58,0.105,0.145
59,0.110,0.145
60,0.115,0.150
61,0.120,0.145
62,0.105,0.130
63,0.075,0.110
64,0.060,0.095
65,0.055,0.075
66,0.055,0.055
67,0.050,0.050
68,0.050,0.045
69,0.045,0.040
70,0.035,0.040
71,0.020,0.035
72,0.015,0.030
73,0.015,0.030
74,0.020,0.025
75,0.020,0.020
76,0.015,0.020
77,0.010,0.025
78,0.010,0.025
79,0.015,0.025
80,0.025,0.020
81,0.020,0.015
82,0.015,0.010
83,0.010,0.005
84,0.005,0.000
85,0.000,-0.005
86,0.000,-0.005
87,0.000,-0.005
88,-0.010,-0.005
89,-0.010,-0.015
90,0.000,-0.020
91,0.000,-0.010
92,0.005,-0.010
93,0.005,-0.015
94,0.000,-0.025
95,0.005,-0.030
96,0.010,-0.015
97,0.000,-0.010
98,-0.005,-0.010
99,-0.010,-0.010
100,-0.010,-0.015
101,-0.010,-0.020
102,-0.010,-0.020
103,0.000,-0.010
104,0.000,-0.005
105,0.000,-0.005
106,0.005,-0.010
107,0.005,-0.010
108,0.000,-0.010
109,0.000,-0.005
110,0.000,0.000
111,0.000,0.000
112,-0.005,0.000
113,-0.015,-0.005
114,-0.015,-0.005
115,-0.010,0.000
116,0.000,0.000
117,0.000,0.000
118,0.005,0.000
119,0.005,0.000
120,0.000,0.005
121,-0.005,0.015
122,0.000,0.010
123,0.005,0.010
124,0.000,0.010
125,-0.010,0.010
126,0.000,0.010
127,0.005,0.025
128,0.010,0.030
129,0.020,0.030
130,0.050,0.055
131,0.070,0.080
132,0.050,0.090
133,0.015,0.105
134,0.000,0.115
135,0.000,0.115
136,-0.005,0.095
137,-0.010,0.075
138,-0.010,0.045
139,-0.015,0.015
140,-0.030,0.000
141,-0.030,-0.010
142,-0.010,-0.015
143,0.005,-0.025
144,0.030,-0.045
145,0.080,-0.045
146,0.135,0.040
147,0.090,0.320
148,-0.110,0.765
149,-0.385,1.120
150,-0.585,1.045
151,-0.640,0.550
152,-0.565,0.055
153,-0.380,-0.140
154,-0.165,-0.130
155,-0.025,-0.100
156,0.015,-0.090
157,0.025,-0.085
158,0.030,-0.085
159,0.040,-0.085
160,0.050,-0.080
161,0.045,-0.070
162,0.040,-0.065
163,0.055,-0.060
164,0.065,-0.060
165,0.055,-0.055
166,0.045,-0.045
167,0.045,-0.040
168,0.050,-0.040
169,0.055,-0.045
170,0.065,-0.040
171,0.065,-0.040
172,0.065,-0.030
173,0.065,-0.010
174,0.080,-0.005
175,0.100,0.000
176,0.105,0.000
177,0.090,0.000
178,0.090,0.010
179,0.095,0.020
180,0.100,0.030
181,0.100,0.045
182,0.090,0.060
183,0.095,0.070
184,0.105,0.075
185,0.110,0.080
186,0.115,0.090
187,0.115,0.105
188,0.105,0.115
189,0.095,0.130
190,0.100,0.140
191,0.115,0.145
192,0.115,0.150
193,0.095,0.155
194,0.075,0.170
195,0.075,0.185
196,0.090,0.185
197,0.100,0.165
198,0.080,0.135
199,0.050,0.105
200,0.030,0.090
201,0.025,0.085
202,0.030,0.075
203,0.045,0.065
204,0.045,0.050
205,0.020,0.045
206,0.000,0.045
207,0.000,0.045
208,0.020,0.045
209,0.020,0.045
210,0.015,0.045
211,0.015,0.045
212,0.010,0.040
213,0.010,0.035
214,0.010,0.025
215,0.010,0.020
216,0.010,0.020
217,0.010,0.020
218,0.000,0.015
219,0.000,0.010
220,0.000,0.010
221,0.005,0.005
222,0.010,0.005
223,0.000,0.005
224,-0.005,0.005
225,-0.010,0.000
226,-0.005,0.000
227,0.000,0.005
228,0.000,0.010
229,0.000,0.000
230,0.000,-0.005
231,0.000,-0.010
232,0.000,-0.015
233,0.000,-0.020
234,-0.005,-0.010
235,-0.010,0.000
236,-0.010,0.005
237,-0.005,0.010
238,0.000,0.010
239,0.000,0.005
240,-0.005,0.005
241,0.000,0.005
242,0.000,0.005
243,0.000,0.000
244,0.000,-0.005
245,-0.010,-0.010
246,-0.010,0.000
247,0.000,0.000
